AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
1,0.12,0.5,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.032169,0.051783,0.239896,0.170084,0.079692,12.698194997849459,40.99502706376583,27.4519750857734,1.5197383600889338,1.1332829128727393,0.12627029043971966,0.13950037870082677,0.18794864795897043,0.10904962986470207,0.0622532943099668
2,0.12,0.5,15.0,0.9659258262890683,285.0,90.0,0.9,18.966876247123928,0.045682,0.078521,0.305128,0.209253,0.112486,14.500796881822072,50.92094550660759,34.460295663438124,1.941436136375365,1.5327276382511088,0.14419528398998063,0.1732768994377483,0.2359307830483228,0.13930877685110318,0.08419552053352224
0,0.12,0.5,15.0,0.9659258262890683,300.0,10.0,0.1,5.60472200819694,0.013735,0.023839,0.126622,0.081469,0.041332,10.569984772325215,26.109244612659904,15.982910089484625,0.829400518478216,0.6833816112629032,0.1051074619165131,0.08884613017557545,0.1094262373611575,0.05951407289893547,0.03753939646379026
1,0.12,0.5,15.0,0.9659258262890683,300.0,10.0,0.1,5.60472200819694,0.032169,0.051783,0.239896,0.170084,0.079692,12.610081717681739,41.35526102935317,28.113355674335715,1.4974873559556254,1.1635539954144918,0.12539409587188868,0.14072620481242243,0.1924767588514728,0.10745299729387373,0.06391614000290688
2,0.12,0.5,15.0,0.9659258262890683,300.0,10.0,0.1,5.60472200819694,0.045682,0.078521,0.305128,0.209253,0.112486,14.293032513165834,50.99066248331797,35.35497216511826,1.9401436671028005,1.5663602062248771,0.14212928428075494,0.17351413661868362,0.2420561433666988,0.13921603503482344,0.08604301874309427
0,0.12,0.5,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.013735,0.023839,0.126622,0.081469,0.041332,10.561411165989306,25.40908972605111,14.965015250731689,0.8094596384253835,0.6228517029083025,0.1050222063536292,0.08646360041948487,0.10245726853067166,0.058083204503397594,0.034214378362350466
1,0.12,0.5,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.032169,0.051783,0.239896,0.170084,0.079692,12.571387846372758,39.71872203937307,26.252981892665552,1.4735666804731151,1.068606922574079,0.12500932572390705,0.13515729011196898,0.17973979781785934,0.10573655657224271,0.05870052437660138
2,0.12,0.5,15.0,0.9659258262890683,300.0,50.0,0.5,28.115555280876997,0.045682,0.078521,0.305128,0.209253,0.112486,14.345263867622144,49.28186176355929,32.74655122904629,1.8802746331196432,1.4281100118347616,0.14264867056348057,0.16769932529632994,0.2241977129000085,0.13492010083478226,0.07844868378752572
0,0.12,0.5,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.013735,0.023839,0.126622,0.081469,0.041332,10.683299467066828,25.446844856505383,14.695544230656802,0.8463168907635901,0.5757580228476799,0.10623425823823715,0.08659207588037621,0.10061234794740018,0.060727916139863856,0.03162743675081434
1,0.12,0.5,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.032169,0.051783,0.239896,0.170084,0.079692,12.734536771083466,39.66114602999158,25.81631106474547,1.5014302530035568,0.9721096744102696,0.1266316714282877,0.13496136695523323,0.17675015166474026,0.10773592195706798,0.05339975479664204
2,0.12,0.5,15.0,0.9659258262890683,300.0,90.0,0.9,50.77481736061284,0.045682,0.078521,0.305128,0.209253,0.112486,14.517776708247517,49.133701654716894,32.14507077435843,1.9073566296008035,1.3123535681857306,0.1443641306343045,0.1671951570405139,0.22007970543864683,0.13686338381679164,0.07208997152520873
0,0.12,0.5,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.013735,0.023839,0.126622,0.081469,0.041332,10.570034670820462,25.64946348185618,15.266162911999453,0.8014300718718436,0.5455076244445,0.10510795810494683,0.0872815588980191,0.10451906173842576,0.05750703870826278,0.029965727275275487
1,0.12,0.5,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.032169,0.051783,0.239896,0.170084,0.079692,12.588279776216622,40.12925378510298,26.867636376444636,1.4681582096460462,0.9776285957614785,0.12517729832850424,0.13655427257788988,0.1839480006457887,0.10534846888733923,0.05370291919738241
2,0.12,0.5,15.0,0.9659258262890683,320.0,10.0,0.1,17.790732986801878,0.045682,0.078521,0.305128,0.209253,0.112486,14.301399368969221,49.80356815328505,33.47013889152472,1.850450808108679,1.3388817380165847,0.14221248392547137,0.16947461962225346,0.2291517215794456,0.13278007649637905,0.07354721220644221
