8960,6.44e-09,1
8970,4.79e-09,1
8980,3.64e-09,1
8990,2.75e-09,1
9000,2.14e-09,1
9010,1.75e-09,1
9020,1.48e-09,1
9030,1.3e-09,1
9040,1.16e-09,1
9050,1.05e-09,1
9060,9.46e-10,1
9070,8.55e-10,1
9080,7.66e-10,1
9090,6.79e-10,1
9100,6.01e-10,1
9110,5.3e-10,1
9120,4.67e-10,1
9130,4.13e-10,1
9140,3.67e-10,1
9150,3.29e-10,1
9160,2.92e-10,1
9170,2.57e-10,1
9180,2.27e-10,1
9190,1.96e-10,1
9200,1.7e-10,1
9210,1.47e-10,1
9220,1.27e-10,1
9230,1.1e-10,1
9240,9.19e-11,1
9250,7.79e-11,1
9260,6.59e-11,1
9270,5.61e-11,1
9280,4.81e-11,1
9290,4.07e-11,1
9300,3.54e-11,1
9310,3.04e-11,1
9320,2.62e-11,1
9330,2.3e-11,1
9340,1.97e-11,1
9350,1.71e-11,1
9360,1.48e-11,1
9370,1.28e-11,1
9380,1.1e-11,1
9390,9.44e-12,1
9400,8.08e-12,1
9410,6.94e-12,1
9420,5.93e-12,1
9430,5.06e-12,1
9440,4.31e-12,1
9450,3.66e-12,1
9460,3.12e-12,1
9470,2.67e-12,1
9480,2.28e-12,1
9490,1.95e-12,1
9500,1.67e-12,1
9510,1.43e-12,1
9520,1.22e-12,1
9530,1.05e-12,1
9540,9.06e-13,1
9550,7.86e-13,1
9560,6.87e-13,1
9570,6.09e-13,1
9580,5.5e-13,1
9590,5.07e-13,1
9600,4.78e-13,1
9610,4.66e-13,1
9620,4.77e-13,1
9630,5.21e-13,1
9640,5.94e-13,1
9650,7.44e-13,1
9660,9.71e-13,1
9670,1.35e-12,1
9680,1.87e-12,1
9690,2.63e-12,1
9700,3.67e-12,1
9710,4.95e-12,1
9720,6.39e-12,1
9730,8e-12,1
9740,9.88e-12,1
9750,1.15e-11,1
9760,1.28e-11,1
9770,1.37e-11,1
9780,1.43e-11,1
9790,1.47e-11,1
9800,1.45e-11,1
9810,1.42e-11,1
9820,1.4e-11,1
9830,1.41e-11,1
9840,1.43e-11,1
9850,1.51e-11,1
9860,1.65e-11,1
9870,1.83e-11,1
9880,2.07e-11,1
9890,2.25e-11,1
9900,2.38e-11,1
9910,2.42e-11,1
9920,2.38e-11,1
9930,2.27e-11,1
9940,2.1e-11,1
9950,1.98e-11,1
9960,1.89e-11,1
9970,1.79e-11,1
9980,1.72e-11,1
9990,1.62e-11,1
10000,1.54e-11,1
10010,1.43e-11,1
10020,1.35e-11,1
10030,1.35e-11,1
10040,1.42e-11,1
10050,1.57e-11,1
10060,1.77e-11,1
10070,2.06e-11,1
10080,2.42e-11,1
10090,2.85e-11,1
10100,3.43e-11,1
10110,4.16e-11,1
10120,5.24e-11,1
10130,6.82e-11,1
10140,8.92e-11,1
10150,1.2e-10,1
10160,1.6e-10,1
10170,2.15e-10,1
10180,2.89e-10,1
10190,3.77e-10,1
10200,4.8e-10,1
10210,5.93e-10,1
10220,7.25e-10,1
10230,8.53e-10,1
10240,9.6e-10,1
10250,1.04e-09,1
10260,1.08e-09,1
10270,1.1e-09,1
10280,1.09e-09,1
10290,1.07e-09,1
10300,1.07e-09,1
10310,1.12e-09,1
10320,1.21e-09,1
10330,1.33e-09,1
10340,1.48e-09,1
10350,1.64e-09,1
10360,1.79e-09,1
10370,1.94e-09,1
10380,2.05e-09,1
10390,2.17e-09,1
10400,2.28e-09,1
10410,2.4e-09,1
10420,2.53e-09,1
10430,2.74e-09,1
10440,3.03e-09,1
10450,3.42e-09,1
10460,3.87e-09,1
10470,4.47e-09,1
10480,5.19e-09,1
10490,5.91e-09,1
10500,6.77e-09,1
10510,7.5e-09,1
10520,8.28e-09,1
10530,8.83e-09,1
10540,9.36e-09,1
10550,9.91e-09,1
10560,1.03e-08,1
10570,1.09e-08,1
10580,1.14e-08,1
10590,1.17e-08,1
10600,1.18e-08,1
10610,1.18e-08,1
10620,1.18e-08,1
10630,1.21e-08,1
10640,1.26e-08,1
10650,1.35e-08,1
10660,1.43e-08,1
10670,1.49e-08,1
10680,1.49e-08,1
10690,1.4e-08,1
10700,1.25e-08,1
10710,1.07e-08,1
10720,8.61e-09,1
10730,6.57e-09,1
10740,4.8e-09,1
10750,3.47e-09,1
10760,2.47e-09,1
10770,1.78e-09,1
10780,1.33e-09,1
10790,1.05e-09,1
10800,8.72e-10,1
10810,7.51e-10,1
10820,6.76e-10,1
10830,6.27e-10,1
10840,6e-10,1
10850,5.99e-10,1
10860,6.26e-10,1
10870,6.86e-10,1
10880,7.58e-10,1
10890,8.49e-10,1
10900,9.53e-10,1
10910,1.05e-09,1
10920,1.14e-09,1
10930,1.2e-09,1
10940,1.25e-09,1
10950,1.28e-09,1
10960,1.3e-09,1
10970,1.31e-09,1
10980,1.32e-09,1
10990,1.33e-09,1
11000,1.33e-09,1
11010,1.31e-09,1
11020,1.27e-09,1
11030,1.23e-09,1
11040,1.19e-09,1
11050,1.2e-09,1
11060,1.25e-09,1
11070,1.33e-09,1
11080,1.42e-09,1
11090,1.48e-09,1
11100,1.49e-09,1
11110,1.41e-09,1
11120,1.26e-09,1
11130,1.08e-09,1
11140,8.8e-10,1
11150,6.78e-10,1
11160,4.95e-10,1
11170,3.58e-10,1
11180,2.54e-10,1
11190,1.78e-10,1
11200,1.26e-10,1
11210,9.28e-11,1
11220,7.13e-11,1
11230,5.56e-11,1
11240,4.5e-11,1
11250,3.75e-11,1
11260,3.21e-11,1
11270,2.76e-11,1
11280,2.41e-11,1
11290,2.09e-11,1
11300,1.82e-11,1
11310,1.59e-11,1
11320,1.36e-11,1
11330,1.18e-11,1
11340,1.03e-11,1
11350,9.01e-12,1
11360,7.94e-12,1
11370,6.9e-12,1
11380,6.02e-12,1
11390,5.26e-12,1
