index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
614,2021-10-25 02:00:00,519.3,52.47513080303564,572.8893064135677,287.44,76.09,0.1123,0.086,0.0853,0.0273,0.102,0.0568,37.16,76.2,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.12,0.206,0.055,0.073,0.065,0.02,0.026,0.0229072417199233,0.0221087139999999,0.024707891983406,0.023649322,0.3808778684605892,0.222783438,0.3915357604439953,0.212901296,0.2206339411929581,0.115838714,0.0690596149792575,0.032965508,58.83548030194817
608,2021-10-24 02:00:00,598.9,52.20856005836713,576.2732003751056,286.78999999999996,83.12,0.114,0.0863,0.0868,0.0263,0.1025,0.058,37.16,75.86,0.48,0.018,0.029,0.001,0.022,0.016,0.001,0.363,0.038,0.107,0.368,0.054,0.12,0.206,0.055,0.073,0.065,0.02,0.026,0.0228208371253942,0.0221087139999999,0.0246602204829761,0.023649322,0.3807646486470683,0.222783438,0.3913748691300445,0.212901296,0.2204700704102304,0.115838714,0.0690000256037201,0.032965508,59.11612241014052
676,2021-11-23 04:00:00,631.8,51.03597679078801,620.4444857071525,284.78,29.25,0.1223,0.1113,0.1383,0.0288,0.1348,0.092,37.16,86.46000000000001,0.48,0.018,0.027,0.0,0.031,0.021,0.006,0.36,0.04,0.088,0.343,0.081,0.084,0.211,0.015,0.065,0.054,0.024,0.009,0.0221441901233261,0.023107968,0.0342592589848092,0.026707132,0.3738835409234461,0.246336624,0.3624885703699785,0.242603656,0.2175273278462923,0.1242923299999999,0.0577647245540677,0.046141818,21.195262598890167
677,2021-11-23 05:00:00,591.8,52.45393693047269,597.2729606889563,285.77,27.23,0.1313,0.1135,0.1403,0.0288,0.1385,0.1,37.16,89.7,0.48,0.018,0.027,0.0,0.031,0.021,0.006,0.36,0.04,0.088,0.343,0.081,0.084,0.211,0.015,0.065,0.054,0.024,0.009,0.0225614512944694,0.023107968,0.034583795451254,0.026707132,0.3745017056214362,0.246336624,0.3637403538834084,0.242603656,0.2177591396080385,0.1242923299999999,0.0581356233728617,0.046141818,3.3601157867390725
672,2021-11-22 03:00:00,518.2,53.385410488155465,581.2209186365812,282.06,22.79,0.1383,0.1368,0.1515,0.0398,0.1248,0.0935,37.16,84.46000000000001,0.48,0.017,0.027,0.0,0.028,0.026,0.004,0.376,0.026,0.102,0.348,0.074,0.089,0.209,0.015,0.065,0.056,0.026,0.012,0.0218494354337858,0.022107968,0.032685826714016,0.027408296,0.3910738267140161,0.24040134,0.3692120452629687,0.239391258,0.2159191307965477,0.1222923299999999,0.060813826714016,0.04438732,38.69270971688309
633,2021-11-08 05:00:00,672.1,48.97810936240715,641.5326904953187,284.33,38.4,0.129,0.1198,0.1595,0.0293,0.147,0.103,37.16,86.28,0.48,0.02,0.044,0.001,0.027,0.043,0.004,0.34,0.195,0.086,0.339,0.147,0.086,0.182,0.114,0.049,0.059,0.091,0.014,0.0258393123946262,0.026946474,0.0327216234765665,0.0296244239999999,0.373270339021639,0.2584153880000001,0.365901270954774,0.248334556,0.1995275366588043,0.136063498,0.0712706915434314,0.056929036,1.359743612576608
706,2021-11-30 04:00:00,618.4,52.35294637934855,603.115427348423,285.53999999999996,40.43,0.1243,0.1065,0.126,0.0275,0.1355,0.089,37.16,87.64,0.48,0.018,0.036,0.0,0.022,0.044,0.0,0.345,0.114,0.085,0.323,0.143,0.076,0.206,0.064,0.069,0.049,0.045,0.007,0.0240411938829861,0.0248106239999999,0.0293836814125386,0.030324096,0.3713554472961229,0.249469106,0.3527729645907507,0.24535404,0.2215009002364198,0.1230518579999999,0.0566004923537327,0.047869926,21.783252349911436
635,2021-11-08 07:00:00,388.8,63.06769497748199,402.7212319904342,285.60999999999996,37.37,0.0925,0.0708,0.0785,0.0255,0.0928,0.054,37.16,96.52,0.48,0.02,0.044,0.001,0.027,0.043,0.004,0.34,0.195,0.086,0.339,0.147,0.086,0.182,0.114,0.049,0.059,0.091,0.014,0.0339332269276533,0.026946474,0.0406315854065703,0.0296244239999999,0.4091410966111911,0.2584153880000001,0.3929423035992056,0.248334556,0.2204981334034655,0.136063498,0.0880103784185558,0.056929036,29.111231623641487
631,2021-11-08 03:00:00,694.3,49.844112725756105,627.9398193687795,281.96999999999997,58.93,0.116,0.0953,0.1105,0.0278,0.1173,0.0745,37.16,80.96000000000001,0.48,0.02,0.044,0.001,0.027,0.043,0.004,0.34,0.195,0.086,0.339,0.147,0.086,0.182,0.114,0.049,0.059,0.091,0.014,0.0262142971116545,0.026946474,0.0330880858136624,0.0296244239999999,0.3749322031084692,0.2584153880000001,0.3671540608048461,0.248334556,0.200499087971105,0.136063498,0.0720462281172856,0.056929036,39.46655853000652
704,2021-11-30 02:00:00,507.2,61.02135962028689,452.8853700841181,279.96,78.27,0.0885,0.0675,0.0683,0.0268,0.089,0.0555,37.16,85.76,0.48,0.018,0.036,0.0,0.022,0.044,0.0,0.345,0.114,0.085,0.323,0.143,0.076,0.206,0.064,0.069,0.049,0.045,0.007,0.0282053788879994,0.0248106239999999,0.0344732408631104,0.030324096,0.3845420331453316,0.249469106,0.369314032805109,0.24535404,0.2289038958008879,0.1230518579999999,0.0618057236099993,0.047869926,53.62684054076555
