index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
326,2021-03-08 05:00:00,632.3,49.17355328344128,707.7659548625287,276.92999999999995,43.7,0.164,0.18,0.2475,0.0305,0.3563,0.3198,52.1,101.2,6.88,0.089,0.063,0.006,0.181,0.164,0.0,0.276,0.21,0.0,0.335,0.207,0.0,0.495,0.012,0.093,0.298,0.283,0.0,0.0975147546114849,0.09265286,0.2030716786711671,0.2120261759999999,0.3042625153716164,0.31572864,0.362858765152022,0.374161088,0.5052640008783781,0.369151362,0.3360871040484164,0.351539072,5.620764138856714
297,2021-03-02 07:00:00,456.7,63.25274855965013,462.7592410702541,274.29999999999995,33.87,0.135,0.1328,0.1678,0.0278,0.1973,0.172,52.1,110.98,6.88,0.09,0.123,0.001,0.191,0.235,0.0,0.286,0.264,0.0,0.389,0.032,0.042,0.482,0.011,0.09,0.367,0.0,0.057,0.1293311973032983,0.11189201,0.2661430598884154,0.2354582399999999,0.3704160332363476,0.335944576,0.4009962464528906,0.337193764,0.4936173347181811,0.360095044,0.370249,0.288475546,26.00925706771247
331,2021-03-09 03:00:00,621.2,49.80183649811888,697.095158133198,278.17999999999995,47.24,0.1405,0.1538,0.2058,0.032,0.2885,0.261,52.1,91.7,6.88,0.095,0.051,0.01,0.184,0.146,0.0,0.279,0.186,0.0,0.34,0.17,0.0,0.514,0.108,0.104,0.307,0.221,0.0,0.1022801647837919,0.090872164,0.204554981537914,0.211620864,0.3051864833291234,0.314188224,0.3639338826126397,0.37216128,0.5400210548362653,0.391159184,0.3381140473964316,0.348809664,45.2113108246466
377,2021-03-21 02:00:00,636.5,50.94788233398124,665.2719693389455,273.2,31.92,0.1675,0.1823,0.2453,0.0325,0.1858,0.1613,52.1,82.98,6.88,0.095,0.031,0.008,0.214,0.079,0.02,0.32,0.128,0.027,0.41,0.155,0.048,0.438,0.188,0.04,0.371,0.202,0.036,0.0997933300735457,0.089843728,0.2264521637358101,0.201393096,0.340256556432705,0.307019758,0.4359506503677287,0.373197664,0.4682810985105354,0.418461712,0.4031129249953626,0.359620776,64.56759007983823
363,2021-03-17 01:00:00,450.6,60.73154030257511,501.9480320068781,272.57,31.58,0.1023,0.0998,0.1265,0.0285,0.192,0.1763,52.1,80.36,6.88,0.096,0.034,0.01,0.207,0.096,0.017,0.31,0.149,0.023,0.399,0.178,0.043,0.423,0.221,0.034,0.351,0.259,0.029,0.105585201529439,0.088656036,0.2340707454948868,0.2017420899999999,0.3520965008201888,0.3065031099999999,0.4505068197717692,0.373437006,0.4858098099413539,0.417970516,0.4240959175330799,0.3600476179999999,78.9590179444782
342,2021-03-13 04:00:00,713.7,45.819390359731415,757.5899164110115,280.73999999999995,52.29,0.162,0.168,0.2268,0.0295,0.3263,0.2893,52.1,94.92,6.88,0.091,0.055,0.007,0.191,0.137,0.005,0.281,0.197,0.0,0.357,0.191,0.009,0.436,0.197,0.042,0.329,0.276,0.012,0.0967874782851201,0.091761766,0.2053190277283901,0.210030098,0.3015541858576121,0.318269248,0.3770091700446898,0.380735546,0.4583181858576121,0.4154091239999999,0.357940727394421,0.36468332,25.19225591929012
341,2021-03-13 03:00:00,635.0,48.220198261161954,720.3256043719964,278.73999999999995,57.71,0.1538,0.1555,0.1953,0.0273,0.2785,0.2483,52.1,90.3,6.88,0.091,0.055,0.007,0.191,0.137,0.005,0.281,0.197,0.0,0.357,0.191,0.009,0.436,0.197,0.042,0.329,0.276,0.012,0.0979514790885365,0.091761766,0.2082184479114456,0.210030098,0.30572342509894,0.318269248,0.3810514273801906,0.380735546,0.46248742509894,0.4154091239999999,0.3637818950624744,0.36468332,45.46440463324495
404,2021-03-27 02:00:00,613.4,48.66994381040472,691.2403468551828,280.47999999999996,71.65,0.1483,0.1493,0.1915,0.0295,0.278,0.2335,52.1,80.84,6.88,0.098,0.035,0.01,0.224,0.073,0.026,0.333,0.122,0.035,0.422,0.152,0.053,0.448,0.201,0.046,0.374,0.186,0.032,0.1026407493610196,0.09084522,0.2341467058101267,0.20199226,0.3500527549155543,0.307863678,0.4445288257964283,0.377742002,0.4761928749018559,0.422655372,0.3991548394614189,0.36510432,65.57355528680256
340,2021-03-13 02:00:00,546.3,53.99453582245451,625.1465413351578,276.72999999999996,63.12,0.1443,0.1385,0.1633,0.0293,0.2253,0.2003,52.1,85.84,6.88,0.091,0.055,0.007,0.191,0.137,0.005,0.281,0.197,0.0,0.357,0.191,0.009,0.436,0.197,0.042,0.329,0.276,0.012,0.1013234761603786,0.091761766,0.216617786072216,0.210030098,0.3178013055199019,0.318269248,0.3927614535751333,0.380735546,0.4745653055199019,0.4154091239999999,0.3807031894593549,0.36468332,63.28004659712042
392,2021-03-24 04:00:00,782.3,41.45652068604871,804.0167582815324,286.77,17.16,0.161,0.1763,0.251,0.031,0.37,0.3218,52.1,91.04,6.88,0.098,0.034,0.01,0.222,0.075,0.024,0.33,0.124,0.033,0.424,0.142,0.054,0.446,0.198,0.044,0.381,0.18,0.038,0.1005404108931702,0.090656036,0.2279592593231695,0.203125872,0.3399893220809737,0.30799729,0.4371083043185343,0.3764725399999999,0.4621478046131677,0.422843064,0.3953638223756069,0.362703484,24.18562319953855
421,2021-03-29 06:00:00,706.0,47.367794425346645,707.979176813881,284.73999999999995,12.61,0.158,0.177,0.2465,0.0325,0.359,0.3135,52.1,97.7,6.88,0.098,0.037,0.01,0.223,0.074,0.025,0.335,0.119,0.035,0.424,0.15,0.054,0.451,0.191,0.046,0.386,0.171,0.039,0.10245522632081,0.091223588,0.2323354526416201,0.202559066,0.350232349518281,0.309296126,0.4445723229222029,0.377986012,0.4755983845209385,0.423763532,0.4076492081313114,0.364623206,19.07208266142439
305,2021-03-04 07:00:00,425.7,62.67446420300361,472.90071389180355,288.60999999999996,19.0,0.1298,0.126,0.1583,0.0268,0.2135,0.1875,52.1,110.26,6.88,0.088,0.123,0.001,0.198,0.275,0.004,0.305,0.527,0.006,0.386,0.029,0.041,0.483,0.011,0.091,0.403,0.02,0.084,0.1261414719409883,0.10989201,0.2832894128761936,0.244515112,0.46845086758456,0.3964342359999999,0.3966734689942168,0.335003834,0.4946919365150477,0.359717422,0.4162577027546323,0.291063432,26.588033538551997
427,2021-03-30 03:00:00,746.0,41.45096249159718,792.9346213779461,285.41999999999996,18.25,0.202,0.2305,0.2838,0.062,0.2725,0.2512,52.1,84.32000000000001,6.88,0.099,0.038,0.011,0.226,0.072,0.027,0.339,0.113,0.038,0.43,0.131,0.056,0.467,0.124,0.05,0.4,0.122,0.044,0.1018471161080345,0.09103515,0.2318942726257496,0.202425454,0.3485506084265237,0.308028156,0.4425339265829611,0.377636272,0.4783957472999021,0.421577716,0.4106882675047424,0.36246508,46.497901985029216
386,2021-03-22 03:00:00,747.0,44.62662237723796,762.1090770524013,282.40999999999997,20.58,0.1513,0.1625,0.2318,0.0315,0.3223,0.2828,52.1,87.10000000000001,6.88,0.096,0.033,0.009,0.216,0.08,0.021,0.322,0.135,0.029,0.413,0.159,0.049,0.445,0.19,0.044,0.368,0.211,0.033,0.0992061245600477,0.089844474,0.2240170595395096,0.2022046579999999,0.3356256004729225,0.307588802,0.4304584183347754,0.375576778,0.4649291414063354,0.420329592,0.3890708570354567,0.362456298,46.00808513817276
402,2021-03-25 07:00:00,575.5,56.81040156928687,559.0712892745973,291.89,11.03,0.145,0.148,0.198,0.0325,0.277,0.2365,52.1,102.44,6.88,0.098,0.034,0.01,0.221,0.076,0.024,0.329,0.13,0.032,0.419,0.157,0.052,0.443,0.208,0.042,0.375,0.198,0.036,0.1056640997789698,0.090656036,0.2384839877412267,0.202315056,0.3589455579784142,0.309510016,0.4566323430970079,0.377065544,0.4910384927654627,0.424490148,0.420345757536354,0.36286404,33.51967996998198
390,2021-03-24 02:00:00,628.6,49.805901625430934,678.4839988785255,282.39,28.48,0.1288,0.1358,0.187,0.028,0.2785,0.2393,52.1,81.9,6.88,0.098,0.034,0.01,0.222,0.075,0.024,0.33,0.124,0.033,0.424,0.142,0.054,0.446,0.198,0.044,0.381,0.18,0.038,0.1028881607289379,0.090656036,0.2331381192550101,0.203125872,0.3485517038349502,0.30799729,0.4469136124561526,0.3764725399999999,0.4758199948332269,0.422843064,0.4077930862120245,0.362703484,65.0651390810512
