index,Time,ghi,Sun_Zen,ghi_clear,T_s,RH,C01,C02,C03,C04,C05,C06,Sat_Zen,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C04_p0,Abdo_C04_p1,Abdo_C04_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C04,WSA_C04,BSA_C05,WSA_C05,BSA_C06,WSA_C06,RAZ
289,2021-05-11 05:00:00,886.6,34.930487154705204,802.8408304448482,289.62,59.12,0.149,0.1053,0.108,0.031,0.1585,0.1323,58.68,93.22,4.6000000000000005,0.053,0.031,0.013,0.099,0.057,0.022,0.169,0.098,0.034,0.256,0.124,0.057,0.278,0.111,0.045,0.229,0.064,0.04,0.0542769114827028,0.040955618,0.1015211275649698,0.079475804,0.1736584298485446,0.140700884,0.2636806459308115,0.200934362,0.2839920378896781,0.237006434,0.2328873011255801,0.186002896,11.128852031266405
285,2021-05-10 03:00:00,884.6,30.374569206810307,853.7885182359223,284.82,71.83,0.135,0.0868,0.086,0.0275,0.1395,0.1078,58.68,82.66,4.6000000000000005,0.054,0.031,0.013,0.101,0.057,0.022,0.167,0.101,0.032,0.251,0.13,0.053,0.271,0.121,0.04,0.228,0.067,0.047,0.0547364116273623,0.041955618,0.1025273052503114,0.081475804,0.1698726636891484,0.14202368,0.2561884681147455,0.202579954,0.2748147357068015,0.238786384,0.231435341259138,0.175927094,42.63528215073177
303,2021-05-15 02:00:00,808.2,33.801333620900806,811.0520283851797,287.15,61.25,0.1305,0.0843,0.085,0.0303,0.128,0.0995,58.68,75.04,4.6000000000000005,0.053,0.025,0.012,0.098,0.055,0.021,0.169,0.102,0.034,0.262,0.122,0.059,0.284,0.123,0.051,0.271,0.028,0.075,0.0539158594794742,0.0411981359999999,0.1001390908548434,0.079475058,0.173305186676255,0.14145762,0.2692476742598345,0.20380075,0.2903985486390135,0.2370109099999999,0.2774894826170112,0.172975502,68.93195847444798
272,2021-05-02 01:00:00,628.4,44.44717480927785,690.4591469859251,283.15,75.67,0.1095,0.0733,0.0715,0.0265,0.1268,0.0938,58.68,71.16,4.6000000000000005,0.06,0.057,0.009,0.119,0.082,0.022,0.185,0.106,0.029,0.266,0.115,0.047,0.3,0.044,0.056,0.26,0.005,0.064,0.0653991087965376,0.0583848899999999,0.1271346126546682,0.104205404,0.1957308163584736,0.165102466,0.2789385177474006,0.223007926,0.3072412067903098,0.231177264,0.2645625007716261,0.1727781119999999,85.61998034532479
350,2021-05-28 01:00:00,702.4,39.68639090662265,731.4527193830459,287.84999999999997,62.03,0.1175,0.0695,0.0818,0.0298,0.1323,0.1118,58.68,65.82000000000001,4.6000000000000005,0.046,0.023,0.009,0.096,0.063,0.022,0.164,0.123,0.028,0.262,0.155,0.058,0.302,0.138,0.069,0.296,0.074,0.086,0.0474744764808357,0.037952634,0.100300913838811,0.077610908,0.1722360698757738,0.148696216,0.274754819762154,0.211421444,0.3151218588850146,0.2330514739999999,0.3078793591122541,0.191524124,91.26366378491308
278,2021-05-06 00:00:00,517.5,52.65532948430597,562.180492149344,282.38,69.48,0.0883,0.0543,0.0515,0.0243,0.0943,0.0695,58.68,63.4,4.6000000000000005,0.048,0.045,0.007,0.096,0.066,0.017,0.157,0.09,0.024,0.237,0.103,0.042,0.272,0.04,0.051,0.223,0.004,0.055,0.0557536213729267,0.046869926,0.1075891113469592,0.08506657,0.1729852427458535,0.140963632,0.2563990222535879,0.1986258279999999,0.2814495523314905,0.209308638,0.226709855233149,0.147987526,101.4322517131547
292,2021-05-12 23:00:00,358.9,61.23715052891972,413.60885209885663,282.78,61.78,0.0835,0.0488,0.038,0.0255,0.076,0.049,58.68,55.44,4.6000000000000005,0.054,0.031,0.013,0.1,0.058,0.022,0.169,0.098,0.034,0.257,0.125,0.057,0.279,0.111,0.047,0.231,0.064,0.042,0.0630619155645041,0.041955618,0.1171223581529432,0.080664988,0.1982690879135938,0.140700884,0.2961075305020329,0.202123546,0.3130513750858053,0.23525119,0.2511235676170408,0.1852476519999999,115.20128358122024
276,2021-05-05 00:00:00,496.2,52.877763470266295,559.6671964467835,281.21999999999997,81.18,0.1028,0.064,0.0618,0.0268,0.0983,0.075,58.68,63.64,4.6000000000000005,0.049,0.046,0.008,0.097,0.066,0.017,0.157,0.09,0.024,0.236,0.102,0.042,0.263,0.038,0.049,0.206,0.004,0.051,0.0570562508980843,0.046681488,0.1087561425929036,0.08606657,0.1732130126266868,0.140963632,0.2554859476435784,0.197436644,0.2720032942201567,0.202685514,0.2092959783389638,0.136498014,101.2112611242576
340,2021-05-22 04:00:00,874.8,27.75330789992342,868.1990322122923,303.34999999999997,33.1,0.1505,0.109,0.1265,0.0263,0.1968,0.17,58.68,85.98,4.6000000000000005,0.055,0.023,0.015,0.106,0.056,0.029,0.182,0.116,0.043,0.283,0.146,0.077,0.321,0.147,0.073,0.312,0.077,0.105,0.055471749216622,0.038686902,0.1074417807013406,0.0766432659999999,0.1850934743099198,0.144707598,0.2904953211142094,0.20454397,0.3279060493410191,0.248243642,0.3238510734643433,0.181916858,13.253620857954472
312,2021-05-16 03:00:00,910.6,28.919646676490615,861.3879955592392,292.67999999999995,27.47,0.1315,0.0908,0.1003,0.0258,0.1698,0.1538,58.68,81.34,4.6000000000000005,0.053,0.025,0.012,0.098,0.056,0.021,0.17,0.103,0.034,0.262,0.123,0.06,0.285,0.125,0.052,0.271,0.031,0.075,0.0534913512475242,0.0411981359999999,0.0992190667944542,0.079664242,0.1725870871397998,0.142646804,0.2673089681378192,0.202612312,0.2894407562376211,0.237011656,0.27705571554693,0.173543054,43.12804238156059
