Ta,rh,COD,th0,dsw,dni,dhi,C01,C02,C03,C04,C05,C06
309.2,0.1,6.309573444801926,0.0,736.569616384865,1.4538661350042614,735.1157502498606,28.879221596447454,76.56108221667415,49.81243035932073,0.01849611064821522,4.832565545203585,3.7775626110340963
309.2,0.1,6.309573444801926,15.0,695.4987501545971,10.53824539028891,685.3195867683454,28.78325853079928,75.83099148209774,49.04913320301007,0.018546954760787826,4.740553823945331,3.7627852524626477
309.2,0.1,6.309573444801926,30.0,578.6106222325479,12.66695667730024,567.6407159613691,28.25010163211344,74.09147334311288,46.68593637791862,0.0180426310399948,4.537072402549166,3.6800171759132723
309.2,0.1,6.309573444801926,45.0,411.2030011489289,11.055051308513024,403.38589940231407,26.391358960786476,67.71125746768801,42.05419862686719,0.018522001725105805,4.041562697528336,3.431037861454523
309.2,0.1,6.309573444801926,60.0,230.795941260818,6.593773898230403,227.49905431170282,21.719877171473684,53.793273888863474,32.70923944230523,0.016161176913898952,3.185587671684507,2.8144316436032586
309.2,0.1,9.99999999999999,0.0,608.9999105722899,0.09821714188936519,608.9016934304004,37.06112922205291,98.94848323125969,59.67458323892619,0.02165770665142612,5.481666922506825,4.185173267815164
309.2,0.1,9.99999999999999,15.0,573.4117344360924,6.792129143029329,566.8510414813497,36.751050176350624,97.69169295201789,58.67389131590761,0.023790333044848275,5.371861426267078,4.145586126067209
309.2,0.1,9.99999999999999,30.0,475.91498571079404,9.64029943420888,467.5662415006804,34.97401842815979,92.42109731375194,55.230328427231434,0.020434194723772052,5.042569897529337,3.9811072427349465
309.2,0.1,9.99999999999999,45.0,337.654469895502,8.720180747613705,331.488370955692,31.29625649959348,81.42028573942514,48.16479102394603,0.02199967016462103,4.46886367048214,3.604267263261602
309.2,0.1,9.99999999999999,60.0,190.032053998921,5.139957352838634,187.46207532250165,24.55106146244443,61.34688337484311,36.380382811750984,0.01562475416222514,3.429990829344142,2.9414919458399047
314.2,0.1,0.15848931924611134,0.0,995.1227297714246,675.6075825288311,319.51514724259357,11.709405004953691,32.54339161834925,33.00985973309769,0.011695341086663745,3.569217295831324,2.7769255650266484
314.2,0.1,0.15848931924611134,15.0,953.338935995124,671.2094174010787,305.00042487898304,11.431194088142087,31.56456089007084,31.955216278073344,0.011660237121204939,3.446764135253844,2.692941993711781
314.2,0.1,0.15848931924611134,30.0,831.2979409328775,627.3714802290399,287.97830144468224,11.09245594764617,29.417082101713532,28.77734048566895,0.011075087561740953,3.113569724003891,2.4201596633204843
314.2,0.1,0.15848931924611134,45.0,639.2850867503859,543.0318429138509,255.30358822577375,10.668427737338577,25.47944418979016,23.769626092971187,0.009479978896980728,2.5720137623059554,1.9992446077659742
314.2,0.1,0.15848931924611134,60.0,396.7819543434084,395.76825562362825,198.89782653159426,9.844077911158935,21.019398380136366,17.604049361874175,0.008447518877271624,1.8771960478488383,1.4721026320723216
314.2,0.1,0.1,0.0,997.1888715522322,716.6712674425386,280.51760410969365,11.537811117264038,32.19163308832618,32.843067122551716,0.012029390376470231,3.5588262132378956,2.793256153978212
314.2,0.1,0.1,15.0,955.5273797787908,711.31564534794,268.44922729374,11.315901359707922,31.191883064215016,31.687590777813647,0.011795837839289822,3.4447776172934006,2.6936742232573896
