,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-03-20 20:20:00,684.8399999999999,651.8735267519121,707.7893750023692,981.9200000000001,877.1706568317863,917.5935513561147
2019-03-20 20:25:00,675.28,643.2222769158518,698.2219045946945,977.24,874.4962037961934,913.5129425266994
2019-03-20 20:30:00,666.48,634.2077328044882,688.39193065517,976.22,871.6531361347762,909.3783219248212
2019-03-20 20:35:00,655.24,624.8348039342333,678.4188643371979,969.5200000000001,868.6341774978728,905.4418557804519
2019-03-20 20:40:00,646.4399999999999,615.1086293645988,668.1850303124343,968.74,865.4314331846739,901.3283341046457
2019-03-20 20:45:00,636.8399999999999,605.034570236107,657.5282512994161,967.5200000000001,862.0363337421477,896.9948194432221
2019-03-20 20:50:00,626.04,594.6182233310884,646.4424208541166,964.0600000000001,858.4395791233986,892.3626586158072
2019-03-20 20:55:00,614.92,583.8654140264982,635.0738818888658,960.9399999999999,854.6310688552735,887.5789221018432
2019-03-20 21:00:00,603.6400000000001,572.7822119612075,623.8421251833767,956.7,850.5998319310763,883.2328124828531
2019-03-20 21:05:00,592.88,561.3749264366822,612.1264863485197,954.6200000000001,846.33394053322,878.5226760198373
2019-03-20 21:10:00,581.24,549.6501169095377,599.9771824875554,951.28,841.8204186569043,873.4451826237497
2019-03-20 21:15:00,569.0600000000001,537.6146055061507,587.7499353517824,948.46,837.0451399863556,868.5181049537155
2019-03-20 21:20:00,556.4,525.2754749066783,575.1595587723232,943.68,831.9927065946127,863.2878494350518
2019-03-20 21:25:00,544.58,512.6400919211317,562.660829612755,941.9,826.6463224224383,858.456845236073
2019-03-20 21:30:00,530.7,499.71610689648867,549.5566858315439,934.8,820.9876394366004,852.9127644095012
2019-03-20 21:35:00,517.92,486.51148225132397,536.4848481250588,931.9799999999999,814.9965958126891,847.7094046360033
2019-03-20 21:40:00,504.1,473.03449638310695,523.2825483239307,925.5,808.6512203584017,842.4718636619966
2019-03-20 21:45:00,490.28000000000003,459.29377892254166,508.79101577104694,917.8399999999999,801.9274243261062,832.4792974674134
2019-03-20 21:50:00,476.62,445.29832324464184,493.41491971553853,911.3399999999999,794.7987521006224,819.8835993464861
