,dsw_true,dsw_pred,dsw_aodc,dni_true,dni_pred,dni_aodc
2019-07-12 20:10:00,864.3,798.3165758048881,928.0797771188048,893.68,791.9395277709824,935.8888802359334
2019-07-12 20:15:00,854.74,788.6123641534599,916.0390760579814,892.4200000000001,789.2937034585706,931.3716963247695
2019-07-12 20:20:00,843.9799999999999,778.5923235926313,903.2150703992957,889.9,786.512948444558,926.2453142433385
2019-07-12 20:25:00,833.54,768.2616900643271,891.1139890216497,887.8799999999999,783.5926277591816,921.5667389895768
2019-07-12 20:30:00,819.74,757.6258849658345,877.7920822231721,882.9200000000001,780.527798106202,915.9592453413777
2019-07-12 20:35:00,810.02,746.6905052338135,865.7804046438642,883.6,777.3131850911817,911.6621317953661
2019-07-12 20:40:00,798.42,735.4613347824022,852.7745624867973,880.5200000000001,773.9431648068112,906.469642497947
2019-07-12 20:45:00,783.26,723.9443330004707,838.9559154735466,874.0200000000001,770.4117368007395,903.9800521090291
2019-07-12 20:50:00,769.6800000000001,712.1456472481119,826.4180756298549,868.8399999999999,766.7125020716364,897.0646729460436
2019-07-12 20:55:00,757.4,700.0716012183308,812.8255985810712,866.5799999999999,762.8386314224049,895.5510313001812
2019-07-12 21:00:00,746.1200000000001,687.7287086119579,799.3460065265874,865.6,758.7828391446977,886.9072115686222
2019-07-12 21:05:00,732.24,675.1236632677983,786.0159564302327,862.4200000000001,754.5373464922039,884.8976293732545
2019-07-12 21:10:00,719.4,662.26334564409,773.1446616822376,861.6,750.0938472713109,878.7334956301825
2019-07-12 21:15:00,707.22,649.1548304048695,759.3418011702508,860.4200000000001,745.4434707160767,873.7251143664546
2019-07-12 21:20:00,694.54,635.8053770625007,744.9652595063167,858.82,740.5767347517988,867.5001376829467
2019-07-12 21:25:00,679.62,622.2224474664981,727.5290128963227,853.68,735.4835047092444,857.3858415664333
2019-07-12 21:30:00,665.92,608.4136956404719,710.8923560090905,850.68,730.1529376826021,848.3579493402792
2019-07-12 21:35:00,650.0600000000001,594.386987347221,693.907962254601,844.5799999999999,724.5734330811464,838.8781704816952
2019-07-12 21:45:00,618.98,565.7122010233235,659.2778262846418,833.04,712.6170334310333,819.2089757745338
2019-07-12 21:50:00,602.38,551.0809305086153,642.4727825837268,826.7,706.2125671679272,810.0456874947727
2019-07-12 21:55:00,585.28,536.2653291843659,624.9645216116304,817.88,699.5038695406414,799.9454004130876
2019-07-12 22:00:00,571.0799999999999,521.27439994485,607.7270652644803,814.0600000000001,692.4745269880542,790.2523304920875
2019-07-12 22:05:00,554.62,506.1173988578892,590.4583357537912,808.3399999999999,685.1069136017176,780.4654011274101
2019-07-12 22:10:00,537.5600000000001,490.8038673748055,573.6172093478355,800.9399999999999,677.3820999025697,771.2796756412786
2019-07-12 22:15:00,520.24,475.3436350196873,556.3492494268129,791.24,669.2797380991743,761.5170263384259
2019-07-12 22:25:00,483.16,444.02402909052597,521.5047704963695,768.3199999999999,651.8532206685505,743.9587023141776
2019-07-12 22:30:00,466.93999999999994,428.1860244589633,503.8356289043891,760.88,642.480223343378,735.3846629736371
2019-07-12 22:35:00,452.53999999999996,412.244125786039,486.2890274548045,758.74,632.6317231770374,726.6778828160066
2019-07-12 22:40:00,435.14,396.2100688811483,468.31770764777457,752.12,622.2784072934403,710.2659039101885
2019-07-12 22:45:00,419.56000000000006,380.0961006623975,450.08660966546455,744.9399999999999,611.3887418369843,691.74832616472
2019-07-12 22:50:00,401.12,363.915023770154,429.98477110018683,729.3399999999999,599.9288067658221,679.4806960266359
2019-07-12 22:55:00,384.88,347.68028461080604,411.9742184244231,719.9,587.8621536709836,658.8990809912856
2019-07-12 23:00:00,369.54,331.4060402556746,393.1396302780691,713.5600000000001,575.1496473169647,640.7497462230725
2019-07-12 23:10:00,337.18,298.79990987881416,357.6679610948442,696.6600000000001,547.6164052445445,596.9265194306257
2019-07-12 23:15:00,321.4,282.50095118388913,339.34975671214943,689.3399999999999,532.7030089302908,577.8086213136423
2019-07-12 23:20:00,305.38,266.22866257674934,321.27086653221926,678.4399999999999,516.9584152396374,559.5501401152723
