AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06
2,0.12,1.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,0.045682,0.078521,0.305128,0.209253,0.112486,12.977575911896004,31.335378338188278,19.294581042088875,1.7977152864777888,1.5922260691638288,0.12904844191447226,0.10662993679969042,0.13209943577701674,0.12899601124830962,0.08746387770057917
3,0.12,1.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,0.06565,0.112386,0.354232,0.259652,0.180991,13.667588447884796,33.99951196949504,20.826492175212888,1.994100950610718,1.7723842449156737,0.13590989610863988,0.11569561322670732,0.14258759283545597,0.14308776845260654,0.09736029439409175
4,0.12,1.0,65.0,0.42261826174069944,300.0,90.0,0.9,50.77481736061284,0.100162,0.201559,0.454122,0.368143,0.289324,15.475372884439047,39.70107798973154,24.07386714221519,2.3458033924151405,2.080047744486677,0.15388642473296557,0.13509724986359978,0.1648205918294041,0.16832436319055855,0.11426081073442661
0,0.12,1.0,65.0,0.42261826174069944,320.0,10.0,0.1,17.790732986801878,0.013735,0.023839,0.126622,0.081469,0.041332,11.628702614366832,24.169119501819733,14.469221349660216,1.4956005765014528,1.4181256057905585,0.11563530539591696,0.08224415410496068,0.09906283905586939,0.1073176104361637,0.07790022218017262
1,0.12,1.0,65.0,0.42261826174069944,320.0,10.0,0.1,17.790732986801878,0.032169,0.051783,0.239896,0.170084,0.079692,12.183195008777652,28.678059247614087,18.04869273905092,1.6743417231243813,1.5191198638876975,0.12114915328537901,0.09758744930755059,0.12356952048559454,0.12014327595380066,0.08344802070560928
2,0.12,1.0,65.0,0.42261826174069944,320.0,10.0,0.1,17.790732986801878,0.045682,0.078521,0.305128,0.209253,0.112486,12.706242521213731,31.616762868459936,20.044696038434818,1.7862466873168423,1.625187402081679,0.1263503146567599,0.10758744924314835,0.13723506259208076,0.12817307584941987,0.0892745037460935
3,0.12,1.0,65.0,0.42261826174069944,320.0,10.0,0.1,17.790732986801878,0.06565,0.112386,0.354232,0.259652,0.180991,13.332877204892567,34.08635785910701,21.77758401848978,1.9528043120322411,1.8098380863470012,0.13258154228565747,0.11599113771729093,0.14909919811959943,0.14012450630834128,0.09941770211389302
4,0.12,1.0,65.0,0.42261826174069944,320.0,10.0,0.1,17.790732986801878,0.100162,0.201559,0.454122,0.368143,0.289324,15.047111439839785,39.95780574062137,25.24997204526212,2.283904608712175,2.1088550585438055,0.14962781183539697,0.13597085871416686,0.1728727383760524,0.16388278322577524,0.11584324895872854
0,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,0.013735,0.023839,0.126622,0.081469,0.041332,11.587279817878699,22.664982612489162,12.681519265974254,1.4391285260857378,1.1313091023672155,0.1152233989364345,0.07712578534884006,0.08682342136251966,0.10326542858877376,0.06214486930424515
1,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,0.032169,0.051783,0.239896,0.170084,0.079692,12.141827701223601,26.73964307564089,15.844930409415467,1.623841981753595,1.2078743676551746,0.12073779860540726,0.09099128851835393,0.10848156601296555,0.11651964030086816,0.06635073876521641
2,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,0.045682,0.078521,0.305128,0.209253,0.112486,12.676559808477261,29.413356401973758,17.639536877840612,1.7101346871008434,1.2845660877415936,0.12605515107178522,0.10008956331594641,0.12076825424960637,0.12271161901593498,0.07056355461856331
3,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,0.06565,0.112386,0.354232,0.259652,0.180991,13.361145880492293,31.75413863433687,19.061741841679453,1.8806997067837439,1.4135480245177907,0.1328626447477734,0.10805491987889984,0.13050531321308226,0.13495060222038438,0.07764876730428551
4,0.12,1.0,65.0,0.42261826174069944,320.0,50.0,0.5,89.89379743803187,0.100162,0.201559,0.454122,0.368143,0.289324,15.098334019765055,37.131652119694365,22.002851879290258,2.212530618625064,1.6479688561808465,0.15013716690872284,0.12635385078360023,0.15064148386529796,0.1587613048151685,0.09052593050876255
0,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,0.013735,0.023839,0.126622,0.081469,0.041332,11.887513929895139,22.481686733926296,12.194641672333749,1.4731903290249586,0.8663758162758908,0.11820891369114159,0.07650205495261302,0.08349003696448148,0.10570955127501634,0.04759160140952138
1,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,0.032169,0.051783,0.239896,0.170084,0.079692,12.493844180476257,26.507129871379234,15.200536557894473,1.6491096555264586,0.9235324486902574,0.12423823493374592,0.09020007840408834,0.10406975401153293,0.11833273559729246,0.05073131932024022
2,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,0.045682,0.078521,0.305128,0.209253,0.112486,13.046337168218834,29.167547333788015,17.0155828569267,1.7388933831521496,0.9730688248787288,0.12973220081157175,0.0992531092249009,0.11649638258088597,0.12477521446245834,0.05345244267865481
3,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,0.06565,0.112386,0.354232,0.259652,0.180991,13.771359700147631,31.441214085318126,18.365901432713024,1.9097609823831192,1.0730533259440864,0.13694179285969313,0.10699008113577621,0.12574127479137198,0.1370359094224231,0.058944773411392024
4,0.12,1.0,65.0,0.42261826174069944,320.0,90.0,0.9,163.54494133649348,0.100162,0.201559,0.454122,0.368143,0.289324,15.575438671926797,36.88299466125861,21.20913768471982,2.233842656662216,1.220426663456508,0.1548814745058898,0.1255077040164663,0.1452073572034001,0.16029056137711897,0.06704025923350385
0,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,0.013735,0.023839,0.126622,0.081469,0.041332,18.549833551293275,47.74912404623929,29.26616258243758,2.8827970645669247,3.380549752290945,0.1844587258682785,0.16248363189813805,0.20036939677856289,0.20685662816833564,0.1856997544641228
1,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,0.032169,0.051783,0.239896,0.170084,0.079692,19.847541876647096,59.600205622475194,38.45342840252176,3.2767193768592793,3.6290725161682764,0.19736308016242976,0.20281121517617268,0.26326957732766076,0.2351227320445417,0.19935156248720842
2,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,0.045682,0.078521,0.305128,0.209253,0.112486,21.0487199378587,67.64441146425662,44.38277655147709,3.535546867984962,3.7993765037126317,0.20930754177171326,0.23018452949379542,0.30386457875805717,0.25369503557211304,0.20870667067628795
3,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,0.06565,0.112386,0.354232,0.259652,0.180991,22.67742305885747,74.54907458208785,48.82717556215031,3.8862161375774775,4.304840521071113,0.2255032937005049,0.2536801383207117,0.334292946204708,0.278857494491523,0.23647272968793498
4,0.12,3.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,0.100162,0.201559,0.454122,0.368143,0.289324,27.150139165463706,89.9874823357534,58.54247692228005,4.753586430677277,5.060669997246138,0.26997978519644034,0.3062148939344646,0.4008082970836551,0.3410961086518158,0.27799181931154743
0,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,0.013735,0.023839,0.126622,0.081469,0.041332,18.58471192539811,47.45427757537776,28.712753369025577,2.942431857834438,3.314643223016983,0.18480555488051437,0.16148031034209157,0.19658050679509767,0.21113575430192869,0.18207938878381794
1,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,0.032169,0.051783,0.239896,0.170084,0.079692,19.925959902190215,58.82729750905169,37.59220889165568,3.2895541435811992,3.5690059519451567,0.19814286554631433,0.20018111630208707,0.25737327871317417,0.2360436975193773,0.19605199672274137
2,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,0.045682,0.078521,0.305128,0.209253,0.112486,21.08105805816311,66.78497948491746,43.348849562427404,3.5559835406329796,3.7715421836740592,0.20962911061230863,0.22726000193100274,0.29678584656946194,0.2551614798275584,0.20717768078541712
3,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,0.06565,0.112386,0.354232,0.259652,0.180991,22.677225318917166,73.8815833389028,47.80553785484506,3.9411370166235544,4.248413889410552,0.22550132738326864,0.2514087584028752,0.3272983520018511,0.2827983712168221,0.23337311204808137
4,0.12,3.0,0.0,1.0,270.0,50.0,0.5,3.5027922523960817,0.100162,0.201559,0.454122,0.368143,0.289324,27.157678261749492,89.14868895229378,57.4135866945292,4.77799234431601,4.99711562948421,0.27005475363705894,0.30336059664464066,0.3930794035764691,0.342847367894004,0.27450066214679497
0,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,0.013735,0.023839,0.126622,0.081469,0.041332,18.68762651935834,47.423279015393106,28.58997644923038,2.952239871400769,3.2958380046820093,0.18582893305922754,0.16137482655133048,0.19573992042548405,0.2118395335031418,0.18104638389309496
1,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,0.032169,0.051783,0.239896,0.170084,0.079692,20.00182535096406,58.98548229208836,37.49695879642525,3.361900175847774,3.5631811254404293,0.1988972682195002,0.2007193971307349,0.25672115344493435,0.24123492533071456,0.19573202839481157
2,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,0.045682,0.078521,0.305128,0.209253,0.112486,21.271879574103224,67.09309824738973,43.24773642484125,3.618920563264339,3.7310645351559937,0.21152663134214358,0.22830848725052344,0.29609358025926646,0.2596775591758052,0.20495416983546116
3,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,0.06565,0.112386,0.354232,0.259652,0.180991,22.895325167470688,74.07842590999607,47.74344937825636,3.9901261645162025,4.217810696027158,0.22767010264828672,0.25207858631076374,0.32687326618590457,0.2863136134357313,0.23169202290177815
4,0.12,3.0,0.0,1.0,270.0,90.0,0.9,6.307579202674779,0.100162,0.201559,0.454122,0.368143,0.289324,27.450030490027608,89.94144242158025,57.19476673144749,4.781526512610316,4.98927318965029,0.2729618912878533,0.3060582265061807,0.3915812630572846,0.34310096400929263,0.27406986264426686
0,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,0.013735,0.023839,0.126622,0.081469,0.041332,18.52516090096934,47.44694331633831,29.03734888151084,2.9347256464268408,3.2966158300453157,0.18421338212274233,0.16145535287805815,0.19880283460628567,0.2105827910263235,0.18108911125685706
1,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,0.032169,0.051783,0.239896,0.170084,0.079692,19.817674084818044,59.133767736402206,37.93854305142109,3.339399431322136,3.5975951847524046,0.1970660761591296,0.20122399188573836,0.25974443914394585,0.2396203725059392,0.19762245534682338
2,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,0.045682,0.078521,0.305128,0.209253,0.112486,21.08907555405802,67.07357128168805,43.69036962220538,3.5670883546209176,3.7751150884945885,0.20970883623751924,0.22824203970053095,0.2991240474925497,0.2559583116289417,0.20737394695409173
3,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,0.06565,0.112386,0.354232,0.259652,0.180991,22.692518484599503,74.17603244646605,48.07250521005708,3.8958062655816863,4.246021443161618,0.22565340194762826,0.25241072778685203,0.32912613136215235,0.2795456391989796,0.23324169061856553
4,0.12,3.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,0.100162,0.201559,0.454122,0.368143,0.289324,27.097819030178748,89.47872968455904,57.76860327353007,4.759932376725061,5.000847305039442,0.26945951608107427,0.30448367938016585,0.3955100077795456,0.34155146536704123,0.27470564988107604
0,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,0.013735,0.023839,0.126622,0.081469,0.041332,18.586862873446677,46.6733738198495,27.94193473634458,2.957354565117641,3.21840863981293,0.18482694381294604,0.15882300340933497,0.19130313351389233,0.21220654105611533,0.17679304786845673
1,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,0.032169,0.051783,0.239896,0.170084,0.079692,19.8876144433667,57.74662932784859,36.37684292511373,3.353165317270911,3.455998525715052,0.19776155999670594,0.19650375269666057,0.24905233315376757,0.2406081509333955,0.18984429299368624
2,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,0.045682,0.078521,0.305128,0.209253,0.112486,21.133290675001078,65.55866518732205,41.99933254918274,3.5726803781855274,3.646450139121383,0.21014850944810176,0.2230870248366175,0.2875464422189747,0.25635957023761413,0.20030614696370522
3,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,0.06565,0.112386,0.354232,0.259652,0.180991,22.78655937196934,72.42708081154738,46.270472792994546,3.94892221758601,4.100270119553991,0.22658854037977622,0.2464592884812727,0.3167886017196801,0.2833570024297162,0.2252353049742143
4,0.12,3.0,0.0,1.0,285.0,50.0,0.5,10.524269951667252,0.100162,0.201559,0.454122,0.368143,0.289324,27.217579607905755,87.78670921766444,55.3470999154753,4.734808164595099,4.8413318728239885,0.2706504099786226,0.29872596892581726,0.3789312996628258,0.3397486642366846,0.2659431766840542
0,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,0.013735,0.023839,0.126622,0.081469,0.041332,18.791189053942883,46.83562206783206,27.614612071394994,2.947512026996641,3.15068927377638,0.18685875433090265,0.15937511164436324,0.18906213438244973,0.2115002845272208,0.17307309976329094
1,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,0.032169,0.051783,0.239896,0.170084,0.079692,20.083658021797955,57.840280543409676,36.07906111693739,3.393791640262882,3.3865742349154977,0.19971100868540137,0.19682243476549402,0.247013584099878,0.2435233142282004,0.1860306902663232
2,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,0.045682,0.078521,0.305128,0.209253,0.112486,21.34962927695623,65.5653426679172,41.44530940664948,3.6153186586246555,3.5685412415019093,0.21229977095470376,0.22310974737489858,0.28375334899884175,0.2594191026032262,0.196026469331775
3,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,0.06565,0.112386,0.354232,0.259652,0.180991,23.035484888292395,72.6458447842045,45.760863203465625,4.009819175654944,4.020292078469553,0.2290638447241569,0.2472037118715609,0.3132995837878329,0.28772669586623306,0.22084196552348243
4,0.12,3.0,0.0,1.0,285.0,90.0,0.9,18.966876247123928,0.100162,0.201559,0.454122,0.368143,0.289324,27.607582131626877,88.10749135006827,54.79982382424709,4.83421056124754,4.771155254827585,0.274528577856091,0.2998175459329793,0.3751843998100747,0.34688133578547586,0.2620882472536492
0,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,0.013735,0.023839,0.126622,0.081469,0.041332,18.527541855539496,46.98941671851048,28.4062572901221,2.9558337197180746,3.1754329462424473,0.18423705822987002,0.15989845346283382,0.19448209589917317,0.21209741199004736,0.17443231475439572
1,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,0.032169,0.051783,0.239896,0.170084,0.079692,19.831776446234763,58.38055790469356,37.127771819703376,3.3604435595532274,3.465188084109189,0.19720630941844533,0.19866092352622475,0.2541935322846305,0.24113040505805006,0.19034909217206497
2,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,0.045682,0.078521,0.305128,0.209253,0.112486,21.081509775499192,66.23116643685594,42.8764156063483,3.5789970926469254,3.6396674108750635,0.20963360246955556,0.2253754531096574,0.29355134985228437,0.25681282942489697,0.1999335593486036
3,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,0.06565,0.112386,0.354232,0.259652,0.180991,22.659054114792745,73.17210821375784,47.191189356772405,3.9724813400428,4.113275317273849,0.22532063373170488,0.2489945131705793,0.32309224409057663,0.28504749972275006,0.22594970416969967
4,0.12,3.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,0.100162,0.201559,0.454122,0.368143,0.289324,27.179682632670588,88.40811538173867,56.469564636800236,4.750413755452616,4.853023908917153,0.2702735641300164,0.300840527725365,0.38661620124442436,0.3408684516629444,0.266585441519889
0,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,0.013735,0.023839,0.126622,0.081469,0.041332,18.630088858813824,45.71005750722519,26.66979278184524,2.9343222932583815,2.9647599132488973,0.18525678110303154,0.15554497190051927,0.18259347384048172,0.21055384820637474,0.1628596613797184
1,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,0.032169,0.051783,0.239896,0.170084,0.079692,19.903328452572133,56.12785514509296,34.71590143822784,3.3682745984674507,3.209273212598899,0.1979178194104792,0.1909952891658455,0.23768077588607414,0.2416923253974183,0.1762912222143835
2,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,0.045682,0.078521,0.305128,0.209253,0.112486,21.15921257757736,63.39367818698194,39.948574599854915,3.6117750947179523,3.379285999844101,0.2104062757028814,0.21571987501232198,0.2735060249935117,0.2591648323008004,0.18563033424070402
3,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,0.06565,0.112386,0.354232,0.259652,0.180991,22.818205579384156,70.37513066037319,43.82473070205343,3.9632125385692865,3.809944488695812,0.2269032288691451,0.23947678734232297,0.3000439442656178,0.28438241197046293,0.20928718933755813
4,0.12,3.0,0.0,1.0,300.0,50.0,0.5,28.115555280876997,0.100162,0.201559,0.454122,0.368143,0.289324,27.248793675139378,85.43184197652876,52.38420910090743,4.733231141498009,4.518143101205742,0.27096080128510847,0.2907126830358574,0.35864600795218765,0.33963550411021676,0.24818982887593574
0,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.013735,0.023839,0.126622,0.081469,0.041332,18.925197202684316,45.798329140906986,25.962964299047275,2.8940694749740707,2.8178807752515342,0.1881913254455954,0.155845347999991,0.17775420609141496,0.20766548593942616,0.1547913228369923
1,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.032169,0.051783,0.239896,0.170084,0.079692,20.167697388147033,56.218378305197476,34.042609015350074,3.3616631758042774,3.0117973141050007,0.20054669243408102,0.19130332689676668,0.2330711111837892,0.24121791926723682,0.16544351147205605
2,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.045682,0.078521,0.305128,0.209253,0.112486,21.506037514739518,63.491833877870725,39.103601717295724,3.6274468358089185,3.177535172668244,0.2138550875658761,0.2160538851845638,0.26772095815067837,0.2602893663720502,0.17454779388048575
3,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.06565,0.112386,0.354232,0.259652,0.180991,23.175564630568438,70.33196274162262,43.007409899539944,4.017306610280135,3.5720169511959434,0.2304567914969,0.2393298929152486,0.2944481960798795,0.2882639606980989,0.19621739639514194
4,0.12,3.0,0.0,1.0,300.0,90.0,0.9,50.77481736061284,0.100162,0.201559,0.454122,0.368143,0.289324,27.81851328467358,85.28464076972375,51.19869434663668,4.776488137342884,4.245182250774486,0.2766260679294836,0.29021177779038515,0.3505294373045598,0.34273943272702584,0.23319559225242464
0,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.013735,0.023839,0.126622,0.081469,0.041332,18.58442925161359,46.13089485871614,27.2783999107345,2.9335831342829968,2.836676623360502,0.18480274398488097,0.1569770229103436,0.18676027373941528,0.21050080946313202,0.15582381300413592
1,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.032169,0.051783,0.239896,0.170084,0.079692,19.83063439178919,56.82782119534671,35.43150000995773,3.323727409914593,3.0790393041548545,0.19719495287945968,0.19337717633806853,0.24258008763387273,0.23849581832042516,0.16913723644488768
2,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.045682,0.078521,0.305128,0.209253,0.112486,21.076488761568037,64.20677564105416,40.80909458451197,3.5889984264727515,3.267762191537849,0.20958367372869938,0.2184867326262302,0.27939753433492087,0.25753048042358323,0.17950412834613313
3,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.06565,0.112386,0.354232,0.259652,0.180991,22.704393228963152,70.98916260796439,44.92970487859248,3.9472269468470165,3.659306581791032,0.2257714838813164,0.24156625270821094,0.30760909766027167,0.2832353573811587,0.20101237477337375
4,0.12,3.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,0.100162,0.201559,0.454122,0.368143,0.289324,27.185627198008767,86.36826413473007,53.36105617289337,4.748703003016521,4.346971326224455,0.2703326766252897,0.29389919747551707,0.36533394519053897,0.3407456957170226,0.23878705154255328
0,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.013735,0.023839,0.126622,0.081469,0.041332,18.72281046245603,43.63898422428767,24.23688290966561,2.834171722525168,2.4150914418810427,0.18617880063603767,0.14849739740233553,0.16593667156474445,0.20336749103068533,0.13266537120531502
1,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.032169,0.051783,0.239896,0.170084,0.079692,19.847281136049425,53.60756496114657,31.56623924536939,3.2654084635101635,2.593658468488473,0.1973604873694381,0.18241909199564654,0.2161167627749733,0.23431111147448475,0.14247438317856476
2,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.045682,0.078521,0.305128,0.209253,0.112486,21.109271629161732,60.15996953455555,36.32163178089945,3.4663136688176097,2.738377985461445,0.20990966511670403,0.20471601396059122,0.2486743326683774,0.24872717074628395,0.1504240898053745
3,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.06565,0.112386,0.354232,0.259652,0.180991,22.794881150146534,66.53144648907572,39.82329004423643,3.875770614536829,3.0242475384966347,0.22667129177456793,0.22639726438778648,0.27264827021393523,0.27810797046078173,0.16612742497191887
4,0.12,3.0,0.0,1.0,320.0,50.0,0.5,89.89379743803187,0.100162,0.201559,0.454122,0.368143,0.289324,27.335932959686744,80.98769956796548,47.423201666529344,4.641197983580448,3.575717601349349,0.27182731048349207,0.2755898841648952,0.3246807053868006,0.33303161618466465,0.19642067984759795
0,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.013735,0.023839,0.126622,0.081469,0.041332,18.94200305636199,43.14048343251322,23.129125921617586,2.7831498638840224,1.9507244729297166,0.18835844211259622,0.14680106850061217,0.1583524657828215,0.19970639057685424,0.1071568479075669
1,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.032169,0.051783,0.239896,0.170084,0.079692,20.24678036155968,53.208777155077925,30.377846934129416,3.234441174071823,2.093240365687577,0.20133309003022304,0.18106207252395998,0.20798049106976763,0.23208903724128155,0.11498550544305647
2,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.045682,0.078521,0.305128,0.209253,0.112486,21.461281304448768,59.629018585610325,34.84432580993148,3.414314781953019,2.183406375016071,0.21341003378670895,0.20290926168465753,0.2385600272678514,0.24499596311549918,0.11993848854350163
3,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.06565,0.112386,0.354232,0.259652,0.180991,23.245046159812002,65.77695335799767,38.2752911665147,3.8419312830939014,2.4224792061778966,0.23114771275612356,0.22382982913890018,0.26204996917363665,0.2756798113344277,0.13307119455254865
4,0.12,3.0,0.0,1.0,320.0,90.0,0.9,163.54494133649348,0.100162,0.201559,0.454122,0.368143,0.289324,28.159727848389217,79.83284445131326,45.39425344944686,4.616744454550329,2.820117700825539,0.2800190904866212,0.2716600727302794,0.3107896074607705,0.3312769402748822,0.15491420123260402
0,0.12,3.0,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.013735,0.023839,0.126622,0.081469,0.041332,18.752974132368237,48.30411271808127,29.453223812316097,2.962599576597751,3.445162796472734,0.18647874683793386,0.1643721812037941,0.201650102634202,0.21258289962911905,0.18924906665265262
1,0.12,3.0,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.032169,0.051783,0.239896,0.170084,0.079692,19.964948435675286,59.12460563492412,37.78875364899574,3.3567478395946826,3.6564477335818872,0.19853056580196582,0.2011928145279603,0.2587189130906668,0.24086521671764433,0.20085533303478414
2,0.12,3.0,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.045682,0.078521,0.305128,0.209253,0.112486,21.084987270373798,66.28984929366915,43.41985751637236,3.530588538808688,3.8350818371447857,0.209668182525059,0.2255751427143491,0.297271999164916,0.2533392480394562,0.21066802966735657
3,0.12,3.0,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.06565,0.112386,0.354232,0.259652,0.180991,22.48711066244422,72.90983759950743,47.731495100496765,3.9594824186013335,4.273590360627179,0.2236108356327677,0.2481020427264661,0.3267914217890908,0.28411475523918694,0.23475610146275644
4,0.12,3.0,15.0,0.9659258262890683,270.0,10.0,0.1,0.7002750439845209,0.100162,0.201559,0.454122,0.368143,0.289324,26.801643922617494,87.83310168748606,57.23865943424436,4.7378329791695535,5.020255092457165,0.2665143638874666,0.2988838360519669,0.3918817723692799,0.33996571140639237,0.27577175498889783
0,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.013735,0.023839,0.126622,0.081469,0.041332,18.76256268383006,48.00722092305703,28.748760277871895,2.957740429110284,3.4159027254208403,0.1865740949703405,0.16336189969392637,0.19682702639209215,0.2122342289310028,0.18764175766207877
1,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.032169,0.051783,0.239896,0.170084,0.079692,19.97598120172055,58.53963419848575,37.0980652663358,3.362598120509026,3.6032829712507737,0.19864027514042887,0.1992022380420517,0.2539901477731878,0.24128500671904718,0.19793489581763013
2,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.045682,0.078521,0.305128,0.209253,0.112486,21.198011180522922,65.82485898452808,42.726630025254295,3.556652900393759,3.757483137698538,0.21079208729763335,0.22399284532699776,0.29252584996156955,0.25520951009123816,0.20640539178600667
3,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.06565,0.112386,0.354232,0.259652,0.180991,22.69668859358768,72.38658063802117,46.69609041838699,3.9643728214648757,4.204170100744678,0.2256948693272985,0.24632147202037447,0.3197025726449077,0.2844656686833454,0.23094272016100814
4,0.12,3.0,15.0,0.9659258262890683,270.0,50.0,0.5,3.5027922523960817,0.100162,0.201559,0.454122,0.368143,0.289324,26.827911874386277,87.15703190651914,55.90305387040838,4.751635439849047,4.922559725759269,0.26677557124013856,0.29658326456249395,0.38273761209865725,0.3409561142729969,0.27040517057587826
0,0.12,3.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.013735,0.023839,0.126622,0.081469,0.041332,18.920860973444405,48.10526842849506,28.652833559919614,2.9779149014609105,3.39457943370521,0.18814820617347602,0.16369554172611728,0.19617026865841578,0.21368185886542304,0.1864704304147055
1,0.12,3.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.032169,0.051783,0.239896,0.170084,0.079692,20.05528336441816,58.786854906732444,37.063559072174286,3.392611665294046,3.594881426834932,0.19942885234514346,0.2000434957480036,0.25375390274824505,0.2434386445001864,0.19747338368219006
2,0.12,3.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.045682,0.078521,0.305128,0.209253,0.112486,21.27242953934126,65.94186990250176,42.65486598535763,3.602456034867717,3.746079371716282,0.21153210017218993,0.22439101721609228,0.2920345208594372,0.2584961382321084,0.20577896215235428
3,0.12,3.0,15.0,0.9659258262890683,270.0,90.0,0.9,6.307579202674779,0.06565,0.112386,0.354232,0.259652,0.180991,22.892479575277083,72.56258676941825,46.65708380854379,4.005716652943999,4.187151125669234,0.22764180620514496,0.24692039642028688,0.3194355157370318,0.2874323171791583,0.23000783686559173
