AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06,C01_rad,C02_rad,C03_rad,C05_rad,C06_rad,C01,C02,C03,C05,C06,C01_srf,C02_srf,C03_srf,C05_srf,C06_srf
0,0.12,20.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,51.1155019059118,133.46555330552545,71.38855970292634,5.950078908597175,3.9969750623216815,0.508290294228796,0.45416472589897283,0.48875839475960386,0.4269510592667556,0.21956111936212616,2.7702918080860126,62.565725462792614,61.30596231361117,1.4213475435386176,0.49205283643392916
1,0.12,20.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,51.28397579404621,132.89640974698543,71.04187728938118,5.958241334096264,3.9981970275400456,0.5099655911343676,0.45222800948144315,0.486384850025814,0.42753675842580147,0.21962824413698273,4.50698479309857,60.55797729040246,56.945449033395924,1.673585961112952,0.6703975898451766
2,0.12,20.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,51.5295110206298,132.42569405152074,70.34823403076882,5.969546381459869,4.006022685422597,0.5124071825872585,0.4506262294002736,0.4816358542899987,0.4283479580789654,0.2200581217763593,7.398839113553919,57.658051105393874,50.2433463235232,2.058320606738641,0.9666193165442101
3,0.12,20.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,51.95945207971161,131.86064806966272,69.39682781473527,6.017513097162994,4.0153230709913075,0.5166824974970874,0.4487034564666208,0.4751220966676579,0.43178983513531943,0.22056900889327302,12.25955352301016,53.75057252478861,39.80025884235975,2.756805656492665,1.4950714796118907
4,0.12,20.0,30.0,0.8660254037844387,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,52.52261863791651,131.21860325538276,68.56710365517895,6.0603794922133325,4.019206109496269,0.5222826008883579,0.44651866720923983,0.46944142948505074,0.43486573598551576,0.22078231127004103,17.518182567943125,51.69913010927958,30.774643661779503,3.504929890343524,2.055392996496398
0,0.12,20.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,50.22283687499713,128.03591776013008,66.96133599720847,5.816345141088869,3.5984787901094775,0.49941367257209074,0.4356884308690423,0.45844761722532007,0.4173549220432802,0.19767099339828686,2.711058557310794,58.293845050257474,57.065901171328285,1.3355162123642526,0.4538370657260129
1,0.12,20.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0251,0.0472,0.3922,0.2218,0.0897,50.3277557261269,127.6504569567733,66.6443158811953,5.8311859876670304,3.599686451538763,0.500456980995611,0.4343767613351021,0.4562771540074896,0.41841983483927797,0.19773733243995964,4.454934469185431,56.347090321199076,52.74075259575706,1.5562165915423194,0.6099149319374291
2,0.12,20.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0407,0.0745,0.3575,0.2494,0.1275,50.5604061519613,127.27493822871205,66.04042034449664,5.852520895453951,3.593390433544724,0.5027704465587094,0.4330989233014227,0.4521426118014612,0.41995073243221964,0.19739148070540008,7.217010055606118,53.97423319991105,46.70031613693525,1.9124238141824934,0.8765058889523899
3,0.12,20.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0673,0.1207,0.2988,0.2961,0.1916,51.015724268528686,126.7005923467957,65.17989339551302,5.889712427657108,3.591743421995345,0.5072981098077907,0.43114450410057753,0.4462510547791198,0.42261943049720635,0.19730100736149736,12.14034439257763,50.93270498115866,37.118608231691674,2.5496648070526153,1.3448148321885744
4,0.12,20.0,30.0,0.8660254037844387,320.0,50.0,0.5,89.89379743803187,0.0938,0.1669,0.2401,0.3428,0.2555,51.50804805923006,126.19967763441169,64.42334329887396,5.938241450080966,3.597948695126972,0.5121937558466784,0.42943996096256,0.4410713703545106,0.4261016561697279,0.19764187431550242,17.275318727273024,49.47918980574517,28.90561736218332,3.2371885307050645,1.8581977428025256
0,0.12,20.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,0.0145,0.0288,0.4156,0.2031,0.0641,51.374313436126684,126.43516306330659,64.28658389064728,5.826094048689864,2.998848308754048,0.5108639046588545,0.4302412851441069,0.44013505353972543,0.4180544600646877,0.16473219902573072,2.77786229319072,55.85446202732303,54.578042040142606,1.2183648308162502,0.3975414607560681
1,0.12,20.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,0.0251,0.0472,0.3922,0.2218,0.0897,51.514254098527935,125.98848102083143,63.786438938513776,5.842692946243686,2.9998226021873458,0.512255468427463,0.4287212882433311,0.4367108347997882,0.4192455227383314,0.16478571873838008,4.540274903648675,54.074315848826906,50.43611181421916,1.4243537486790527,0.5440142341504349
2,0.12,20.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,0.0407,0.0745,0.3575,0.2494,0.1275,51.75392819263712,125.66551810093203,63.31574644999178,5.858975564396704,2.9951927680400905,0.5146387770377945,0.4276222903194558,0.43348826095780624,0.42041389061628043,0.16453139351693574,7.359334986969227,52.066899211747916,44.67528874574123,1.7702937145230944,0.7853694059572544
3,0.12,20.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,0.0673,0.1207,0.2988,0.2961,0.1916,52.243614573689555,125.13826035893752,62.38729957886474,5.908229438280547,2.996686814727844,0.5195081967915736,0.42582810551341166,0.42713169340356516,0.4239481283887096,0.16461346422241369,12.31613256412998,49.34890430306537,35.369567384775806,2.3468812484957096,1.1945649261952784
4,0.12,20.0,30.0,0.8660254037844387,320.0,90.0,0.9,163.54494133649348,0.0938,0.1669,0.2401,0.3428,0.2555,52.76445578309244,124.74797247780728,61.71984653073167,5.956270791242267,3.0024134188887603,0.5246874187829995,0.4245000101047826,0.42256200770405733,0.42739536108103204,0.1649280370181179,17.58277845119536,48.38930532884977,27.52872091155895,3.0241520452910784,1.6651033966158217
0,0.12,20.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,0.0145,0.0288,0.4156,0.2031,0.0641,43.0974786968407,116.66767083925485,66.50328464709145,5.187913452796507,4.081455898692216,0.42855942542946784,0.39700386680814176,0.45531159033904733,0.3722614738529473,0.22420180555829897,1.9572253670494555,51.22598592428389,50.44919457408489,1.308705667156938,0.42904604223084425
1,0.12,20.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,0.0251,0.0472,0.3922,0.2218,0.0897,43.25818472942068,116.36457192914675,66.14570025098622,5.199699730325273,4.085453542504071,0.4301574791223529,0.39597246334844605,0.452863405697716,0.3731072044311498,0.2244214034132909,3.2157812156957886,49.12088250408002,46.63299875464797,1.52290389067889,0.5917737201572383
2,0.12,20.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,0.0407,0.0745,0.3575,0.2494,0.1275,43.43423868938979,115.90741167454675,65.7028999086483,5.208940950065479,4.090906691882521,0.43190815192759235,0.3944168105483035,0.44983179411428165,0.3737703130415746,0.22472095483978538,5.120221255169853,46.18182922445381,41.087007339433725,1.8434898092667962,0.8467001142224482
3,0.12,20.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,43.780463068740524,115.4870111017996,64.88664336396758,5.227351652205845,4.0948464593765195,0.4353509918702246,0.39298624583583114,0.44424333231941765,0.37509138271164516,0.22493737344323453,8.668580434326614,42.54090600799702,32.70112991500679,2.3747841664433307,1.26039446016725
4,0.12,20.0,45.0,0.7071067811865476,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,44.060581476451304,115.08159313430365,64.18140369381044,5.256238181568215,4.096659867507695,0.4381364769494144,0.3916066648464142,0.4394149423008883,0.37716415090501887,0.2250369872544125,12.412160404409303,39.974587578354075,25.17461868023819,2.9992776904508527,1.7761188412425697
0,0.12,20.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,43.39687335024412,116.90832769409104,66.1302070333567,5.227966570265653,4.051478200286178,0.4315365926447887,0.3978227886333275,0.45275733211660185,0.3751355064822758,0.22255507599023738,1.9795873938471709,51.0050914689588,50.19969879582037,1.2351376663761093,0.41337406350405215
1,0.12,20.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,43.54945814781281,116.61559599436256,65.81273624673979,5.235361668449859,4.058978291197329,0.43305388913527,0.396826663349489,0.4505837834038158,0.37566614566397916,0.22296706964296073,3.250895877404872,48.76476010692081,46.234572877914346,1.4372130517998531,0.5681157705498512
2,0.12,20.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,43.72570514428138,116.19865033362962,65.26431144316044,5.241728683005356,4.066734074327535,0.43480648148693757,0.3954078552223608,0.4468290189463279,0.3761230141611194,0.22339310893493688,5.177606070827732,45.820028202007926,40.65829357680951,1.7551134369331933,0.8116338714300364
3,0.12,20.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,44.04572408708461,115.63371429424923,64.5428540982139,5.262956452429378,4.0739322859632034,0.4379887357254982,0.3934854564076771,0.44188959538503225,0.3776462239841624,0.22378851980928316,8.802643625273301,42.27887580693847,32.27144465785386,2.299235685674567,1.2386759509747591
4,0.12,20.0,45.0,0.7071067811865476,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,44.36908414550845,115.31826431667095,63.78072478594304,5.292725149514907,4.081780131504986,0.44120421387028164,0.39241202398220537,0.4366717131246976,0.3797822925891171,0.22421961625718892,12.550218232164115,39.90270370869493,24.957341989733663,2.8804097235324035,1.7248712094894167
0,0.12,20.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,43.130680690624246,115.14428567771186,64.57776270202545,5.1786843817411725,3.976544281984985,0.42888958458980014,0.3918199988572336,0.4421285954885956,0.3715992369778312,0.21843881939021662,1.9723163683210765,49.03930215374199,48.23304970682791,1.171918227169623,0.3967241736501031
1,0.12,20.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,43.2691942482482,114.80974526391832,64.2596706491758,5.191444474509581,3.9820614620562447,0.4302669572915091,0.39068160433093313,0.43995079330595527,0.37251484418363523,0.2187418881392782,3.2268038531654684,47.017868532179236,44.50991434110264,1.3771967209011229,0.5516969750117874
2,0.12,20.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,43.44621601943523,114.29593445363955,63.77675456475981,5.2042357365608805,3.986810305786241,0.4320272539687711,0.3889331775643652,0.4366445311933009,0.3734326879578195,0.21900275077383968,5.160449299320716,44.44272640951956,39.310458786043455,1.6819154118357629,0.7868285343229596
3,0.12,20.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,43.799467580232644,113.9346715494812,63.09497378604076,5.221402842597069,3.995946877423192,0.43553997189346266,0.38770385011783703,0.4319767513645531,0.3746645227316584,0.2195046392931481,8.68178536149059,41.0341061362169,31.176548469546024,2.1808343432352917,1.172401788936456
4,0.12,20.0,45.0,0.7071067811865476,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,44.09999287888279,113.50278298421706,62.425362865256666,5.249003041329341,3.9992615544466683,0.4385283821951996,0.38623419336368514,0.427392291892085,0.37664498959028947,0.21968672053865268,12.384202389101695,38.836844491555205,24.101978336080805,2.7345271548223957,1.6260771003130148
0,0.12,20.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,0.0145,0.0288,0.4156,0.2031,0.0641,43.64851763714536,115.19739759726852,63.82270981976181,5.22468774814249,3.9055648402781644,0.43403893232376645,0.39200073133681357,0.43695916167133564,0.374900232866558,0.2145397893913164,2.0161709088471813,48.28386257055064,47.480007861513144,1.113793022342664,0.3741477508588586
1,0.12,20.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,0.0251,0.0472,0.3922,0.2218,0.0897,43.796481225767465,114.89180281104971,63.46622570437437,5.242413688663207,3.912992208468462,0.43551027571650697,0.39096083475764526,0.4345185100498557,0.3761721671044191,0.21494778825254252,3.287646366334502,46.3526806829829,43.800146549011686,1.3076879262951477,0.5231739103027391
2,0.12,20.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,0.0407,0.0745,0.3575,0.2494,0.1275,43.97954703183227,114.61155074078887,63.10185721413772,5.243115552618337,3.912949026707727,0.4373306740097525,0.3900071759181898,0.4320238784291852,0.3762225297237569,0.2149454161997838,5.2117896935026105,43.79544008355028,38.61395324620662,1.5928736458184987,0.7656812537908441
3,0.12,20.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,0.0673,0.1207,0.2988,0.2961,0.1916,44.32945371318604,114.09647828506641,62.2713219545449,5.263356978389149,3.9123985433355983,0.44081013060093116,0.38825445594754837,0.4263376580885723,0.3776749639362563,0.21491517714562652,8.833179199203816,40.53880119135387,30.540668453084702,2.092675324423163,1.1578908640877426
4,0.12,20.0,45.0,0.7071067811865476,285.0,90.0,0.9,18.966876247123928,0.0938,0.1669,0.2401,0.3428,0.2555,44.70029116279044,113.68553998903488,61.58588909638403,5.295864968414136,3.924346263142006,0.44449772182751124,0.3868560900474624,0.4216448744708008,0.38000759195497846,0.21557148715347435,12.583610383342695,38.687693312166736,23.719518623231572,2.634020599900908,1.6091644451254927
0,0.12,20.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,0.0145,0.0288,0.4156,0.2031,0.0641,43.11372165611857,112.58315906377129,61.69150559797984,5.160722689463506,3.7759469662500575,0.4287209446994085,0.38310484099211634,0.4223679728495173,0.37031038624795387,0.20741964351419415,1.9809850861889984,46.24439890631148,45.441273276089234,1.0623495550272484,0.3720956632896943
1,0.12,20.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,0.0251,0.0472,0.3922,0.2218,0.0897,43.253189489315034,112.36998691233897,61.438982633819805,5.175048107440314,3.7810456570490247,0.43010780667527976,0.3823794457921809,0.42063908632881425,0.3713383141920354,0.20769972388538674,3.2360977518480407,44.436504536874246,41.93279290760675,1.243682514646337,0.5118188316182031
2,0.12,20.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,0.0407,0.0745,0.3575,0.2494,0.1275,43.4237193118021,111.91636471351403,60.98099734941254,5.180109501958079,3.789347400548626,0.4318035477012856,0.38083583250404346,0.4175035117582961,0.37170149723278545,0.20815575377474285,5.154300168735196,42.20423554130346,37.07030611688953,1.520497607444767,0.7291569393270623
3,0.12,20.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,0.0673,0.1207,0.2988,0.2961,0.1916,43.782732086525925,111.44737970132951,60.30315222143746,5.196615164789229,3.7894048435626635,0.43537355488290663,0.37923994169750763,0.41286267717606906,0.37288586979958904,0.20815890922411767,8.716903897033278,39.2773931485137,29.407591832790317,1.984828970092981,1.0972185663219036
4,0.12,20.0,45.0,0.7071067811865476,300.0,50.0,0.5,28.115555280876997,0.0938,0.1669,0.2401,0.3428,0.2555,44.086508511692635,111.11543910158132,59.66966352765215,5.2215235613266255,3.7950491082396263,0.43839429424318865,0.37811039397702373,0.4085255268208676,0.3746731849679496,0.20846895896201376,12.415824690082987,37.44194978996659,22.67579330889884,2.519862161373562,1.5273053446613116
0,0.12,20.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,0.0145,0.0288,0.4156,0.2031,0.0641,43.8825900651464,112.31664835012404,60.350871506707364,5.207113376987326,3.5781384400900604,0.43636653821362936,0.38219794207913865,0.41318938500383096,0.37363917456869195,0.19655366092839485,2.004273612808213,44.779421754097264,43.95354024679273,0.9942081744100362,0.3450018979045242
1,0.12,20.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,0.0251,0.0472,0.3922,0.2218,0.0897,44.05672902787248,112.12745238357194,59.98438910280255,5.2134678996339705,3.58054014214431,0.4380981683708302,0.3815541345036092,0.41068028057329553,0.37409514670230504,0.19668559079615316,3.2532301504279975,43.152263446084305,40.62824998714424,1.1673220883269424,0.4760730345366767
2,0.12,20.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,0.0407,0.0745,0.3575,0.2494,0.1275,44.22354066611023,111.86323393088655,59.575602454830616,5.224220876322441,3.584369484860851,0.43975693593681686,0.38065503583605553,0.4078815421382668,0.3748667322321675,0.19689594356547382,5.192628088216884,41.16777366922989,36.004482304517644,1.432048611612374,0.6809172661448004
3,0.12,20.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,0.0673,0.1207,0.2988,0.2961,0.1916,44.58565671617513,111.37287573553752,58.92806336976926,5.240630560596563,3.586004482155713,0.4433578019514215,0.3789864150581294,0.40344819644428276,0.37604421780684555,0.19698575694449585,8.864296010327637,38.61680095175366,28.60476884255588,1.8973206188683354,1.0355145239662866
4,0.12,20.0,45.0,0.7071067811865476,300.0,90.0,0.9,50.77481736061284,0.0938,0.1669,0.2401,0.3428,0.2555,44.97406300572137,110.8781700814891,58.297612541847606,5.2784748521573555,3.5923239401028177,0.4472200969467278,0.3773030004825554,0.3991318446939165,0.37875975496480396,0.19733289627836556,12.599803817732743,37.00725846010368,22.081747437610673,2.4222296166849513,1.4507235358741637
0,0.12,20.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,0.0145,0.0288,0.4156,0.2031,0.0641,43.0886046680112,107.55394106232251,56.43765866281496,5.0866487610079645,3.214206775365353,0.42847118247857113,0.3659911112053339,0.3863977585038343,0.3649951723316397,0.1765622318020232,2.0031680273215624,41.81684657774117,40.95960560819414,0.933562781680489,0.31256064152906793
1,0.12,20.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,0.0251,0.0472,0.3922,0.2218,0.0897,43.21097622462844,107.37659514719701,56.19155481940342,5.099722272726173,3.215540153852604,0.42968803983493054,0.36538762770762645,0.3847128201894805,0.36593326907996354,0.17663547671064272,3.230722113619164,40.2994716555009,37.78083619563383,1.0884636972468262,0.4273759636071654
2,0.12,20.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,0.0407,0.0745,0.3575,0.2494,0.1275,43.45464286634992,107.18809781663457,55.76368634344936,5.105956581275635,3.218078135894235,0.43211105016244983,0.36474619749325793,0.38178343892242894,0.36638061518744836,0.17677489268629754,5.180715678503139,38.68425966207467,33.53539573833469,1.3449030092895184,0.6184335154358288
3,0.12,20.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,0.0673,0.1207,0.2988,0.2961,0.1916,43.712390335553465,106.73947813730658,55.1366807336798,5.1242995765143995,3.220212563826629,0.4346740796167893,0.3632196070836077,0.3774906746950583,0.36769682651298224,0.1768921406997895,8.694368857626129,36.36577425115941,26.56077202604598,1.759090754984332,0.9235136827796431
4,0.12,20.0,45.0,0.7071067811865476,320.0,50.0,0.5,89.89379743803187,0.0938,0.1669,0.2401,0.3428,0.2555,44.06155159614988,106.34681527780822,54.64250825277623,5.146828234332161,3.2278169969891195,0.43814612377686674,0.361883429953719,0.37410734619668407,0.3693133822707981,0.17730986606240437,12.346353710142715,35.223594724058906,20.5604226225159,2.232104678540831,1.2862958716134023
0,0.12,20.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,0.0145,0.0288,0.4156,0.2031,0.0641,44.16416523474866,106.46958468032807,54.158956299074624,5.0998911365332935,2.662665285560212,0.43916650926875267,0.36230119716528236,0.3707967306350652,0.3659453859917608,0.14626505331376638,2.008647802514904,40.02734463488753,39.14619810526277,0.8752168495120578,0.2867378000452062
1,0.12,20.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,0.0251,0.0472,0.3922,0.2218,0.0897,44.3067080839226,106.28847724680261,53.880144779271404,5.120748503734624,2.6632980570591487,0.44058394906774356,0.36168491374331907,0.36888786076254526,0.3674420174073974,0.14629981260459024,3.2578952633785656,38.70451814194192,36.13655206056255,1.0340591210812204,0.39731197782605704
2,0.12,20.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,0.0407,0.0745,0.3575,0.2494,0.1275,44.502134822743045,105.86534760741728,53.582755474688355,5.121645216897772,2.6608303121356633,0.4425272639305822,0.3602450623964231,0.3668517989659276,0.3675063615347184,0.14616425488174925,5.236888125584375,37.19241657450707,31.982891078625926,1.2659203004855972,0.5694298530717641
3,0.12,20.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,0.0673,0.1207,0.2988,0.2961,0.1916,44.870568140493745,105.62151663050737,52.92289042204939,5.130979952020652,2.6627662063012316,0.4461909485761503,0.35941533947503035,0.36233406411838504,0.3681761803908901,0.14627059707386486,8.858393075867852,35.3869294345983,25.40463815539641,1.6551427943686585,0.845936081535591
4,0.12,20.0,45.0,0.7071067811865476,320.0,90.0,0.9,163.54494133649348,0.0938,0.1669,0.2401,0.3428,0.2555,45.21642311185882,105.27190776830773,52.37951682149914,5.156940768152136,2.6721370805569515,0.44963011514208234,0.35822566911335074,0.35861388248333237,0.37003901248388166,0.14678535626272818,12.547682188188281,34.4161359415152,19.566062056494278,2.1223251143264488,1.1870835347111126
0,0.12,20.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,0.0145,0.0288,0.4156,0.2031,0.0641,32.27871765773846,84.47460088552674,48.81872156425508,3.960860916077635,3.3417912283073954,0.3209781432994705,0.2874553246617535,0.33423506630829647,0.2842136700547288,0.18357067815567346,1.1216411226102942,29.30761540243015,28.86098307011,0.7394032801992974,0.23407410892277364
1,0.12,20.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,0.0251,0.0472,0.3922,0.2218,0.0897,32.34180553809837,84.37435303252752,48.63521810154613,3.957945458624611,3.341477026335219,0.3216054863964714,0.2871141951526649,0.3329787185371735,0.2840044698631116,0.1835534184691252,1.8718302523286012,28.10476354937437,26.648543226695004,0.8629777518532581,0.3239440113278539
2,0.12,20.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,0.0407,0.0745,0.3575,0.2494,0.1275,32.47432715733436,84.11724124668804,48.32634779539294,3.9590317262598727,3.341438306764265,0.3229232755273915,0.2862392794845458,0.33086405260677015,0.28408241557184033,0.1835512915325776,2.971212688417582,26.46887023237877,23.525770664599648,1.0445159968238626,0.46319013753088023
3,0.12,20.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,0.0673,0.1207,0.2988,0.2961,0.1916,32.6564589255599,83.73088486190605,47.86117294586096,3.971325590796266,3.3408229378774355,0.32473438578960073,0.2849245624115034,0.3276792550189506,0.2849645683242536,0.18351748819893,4.989992878346907,24.218214610709833,18.582536967842405,1.3593695945888888,0.7018072946247166
4,0.12,20.0,60.0,0.5000000000000001,270.0,50.0,0.5,3.5027922523960817,0.0938,0.1669,0.2401,0.3428,0.2555,32.82319463188767,83.56717715052984,47.436748512768546,3.9821011488101856,3.3360655205575935,0.3263923982920268,0.2843674878254151,0.3247734532283242,0.2857377741890676,0.18325615460146427,7.151153729203832,22.76565351808479,14.293420492987295,1.7229684685764861,0.9768672022888838
0,0.12,20.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,0.0145,0.0288,0.4156,0.2031,0.0641,32.52903978950303,84.6640128662284,48.56379453937502,3.9965803269296165,3.3269433487336424,0.3234673355261417,0.2880998673034075,0.3324897204996723,0.2867767352735115,0.18275505709010853,1.1569497735926313,29.056824274145022,28.588884516350856,0.7088073515734117,0.22895456239312792
1,0.12,20.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,0.0251,0.0472,0.3922,0.2218,0.0897,32.632291909382666,84.4158112772228,48.36199363600473,3.995206161287755,3.3285366377335452,0.32449407004769587,0.2872552717965775,0.33110810016718845,0.28667813129104114,0.1828425793565304,1.88684230270277,27.741333687396217,26.282398326768014,0.8192760995639372,0.3140384647017049
2,0.12,20.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,0.0407,0.0745,0.3575,0.2494,0.1275,32.71894879042874,84.26204730131431,48.06013157909811,3.9963910921755916,3.3247572224461726,0.3253557822469605,0.28673203436008515,0.32904141588350955,0.2867631566336443,0.1826349691918205,3.0090997199801093,26.132025100394266,23.148216951462388,0.994602398762331,0.45589000342171376
3,0.12,20.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,0.0673,0.1207,0.2988,0.2961,0.1916,32.918452392619,83.86353675701505,47.58827365739616,4.004565463979015,3.3254906512980087,0.3273396372591572,0.28537595837165985,0.325810862958428,0.2873497130060765,0.18267525777435373,5.049957495207453,24.13436603594355,18.44719057263653,1.3082671461788367,0.6959227057847117
4,0.12,20.0,60.0,0.5000000000000001,270.0,90.0,0.9,6.307579202674779,0.0938,0.1669,0.2401,0.3428,0.2555,33.10965453449502,83.71134440410857,47.16792139461674,4.0111415499919,3.3254375953854747,0.32924094291649436,0.2848580689497843,0.3229329410890894,0.28782158353622594,0.18267234331645418,7.241846873414138,22.76289849884307,14.21126729316076,1.6528780658064361,0.962348693571457
0,0.12,20.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0145,0.0288,0.4156,0.2031,0.0641,32.317246183404585,83.23563484478345,47.32889945427987,3.94642423967848,3.235772045774628,0.3213612692576795,0.28323929544405557,0.32403506975452095,0.28317775870370376,0.17774685137972382,1.1321771543823387,28.039777310740725,27.58170981011488,0.6745618968012972,0.21635109101311792
1,0.12,20.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0251,0.0472,0.3922,0.2218,0.0897,32.367272204168074,83.11058981051022,47.13740993451968,3.947284092739679,3.236796137314787,0.32185872579952807,0.2828137845739532,0.3227240458218243,0.2832394579149129,0.17780310659307408,1.8812318341971785,26.816367322553724,25.346552151428227,0.788097447612143,0.3008865551431312
2,0.12,20.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0407,0.0745,0.3575,0.2494,0.1275,32.48712261712532,82.81667102125608,46.85491943070196,3.950523478341563,3.236885265891805,0.3230505130146398,0.2818136197894669,0.3207899879593974,0.28347190174218706,0.17780800258812837,2.970267803804765,25.31007959055081,22.367082494456294,0.9532136469607778,0.4328864682651549
3,0.12,20.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0673,0.1207,0.2988,0.2961,0.1916,32.712887725466715,82.6208717647325,46.43743928498068,3.958463611457685,3.245035020884353,0.32529551128457107,0.28114734213603604,0.31793172990354285,0.28404165019371586,0.17825568347199447,5.027553636451447,23.418022278215812,17.768522530752815,1.2382226219070127,0.657995018534137
4,0.12,20.0,60.0,0.5000000000000001,285.0,50.0,0.5,10.524269951667252,0.0938,0.1669,0.2401,0.3428,0.2555,32.84110276953945,82.37162602752493,46.02272997747854,3.970944183397616,3.2480824562816424,0.3265704760222009,0.28029919353801364,0.3150924422603954,0.2849372002346253,0.178423084648279,7.146330943933293,22.144064298450203,13.674445157484266,1.5586280480073693,0.9209105312266528
