AlbSet,AOD,COD,th0,cos_th0,Ts,RH,rh,tpw,theta_trunc_cld,re_um,escape,GHI,DNI,DHI,alb_C01,alb_C02,alb_C03,alb_C05,alb_C06
2,0.12,3.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,247.26429163525785,11.949786213954283,235.31450542130352,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,944.5896097379372,100.45220826421183,844.1374014737253,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,922.0988456024857,99.63821758144846,822.4606280210369,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,894.8647910487424,98.35897784485974,796.5058132038826,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,850.8025279083673,96.14187815711944,754.6606497512479,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,895.2761241109722,89.18568308134354,806.0904410296286,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,874.0793694231263,88.68057098651315,785.3987984366131,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,848.7233005103824,87.7990286497087,760.9242718606737,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,806.1159166186601,86.16859728736776,719.9473193312924,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,755.5853099432314,60.33015297653471,695.2551569666966,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,736.5987478393873,59.96974524792479,676.6290025914624,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,714.8855741124878,59.16664686307743,655.7189272494104,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,679.3975551725573,58.259239801073015,621.1383153714842,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,547.3546346304246,26.8514752490774,520.5031593813471,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,533.8364088078798,26.611111154560504,507.2252976533193,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,516.9406176463591,26.297378070443543,490.6432395759155,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,489.7852040071277,25.884576512242585,463.900627494885,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,313.79486984911625,4.946673650717007,308.84819619839925,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,305.42725140998226,4.880566636232979,300.5466847737493,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,295.4081507650095,4.858211310281268,290.54993945472825,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,278.43998003907063,4.812361476141358,273.62761856292923,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,240.2205976874413,1.857820355968332,238.362777331473,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,233.798002486166,1.852661700003807,231.9453407861622,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,225.33954989516317,1.8234371805879277,223.5161127145752,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,5.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,212.11891965709253,1.7848122982276238,210.3341073588649,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,739.394635474725,13.147106444721214,726.2475290300038,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,720.8957037550199,13.189656992842398,707.7060467621774,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,700.4944224067112,13.141874934143498,687.3525474725677,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,664.110860408677,12.913466092428504,651.1973943162485,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,698.8202327402101,11.006711494875288,687.8135212453348,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,681.6667365276243,10.97944896252466,670.6872875650996,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,662.024151343171,10.94089549089159,651.0832558522794,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,627.5286625833056,10.893094976718665,616.635567606587,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,582.8475490954022,6.097151884330152,576.750397211072,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,568.439770447191,6.120175486030593,562.3195949611604,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,551.503712976162,6.04427951703898,545.459433459123,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,522.4625149954372,5.959018601536871,516.5034963939003,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,414.8070068814867,1.7135718870401702,413.0934349944465,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,405.1940717011447,1.6798303055650627,403.5142413955796,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,392.9605536546021,1.6876038903105637,391.27294976429147,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,372.3862925004028,1.6422139092130763,370.7440785911898,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,236.63029508347336,0.1105865126870773,236.51970857078624,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,230.71108675893964,0.1104856012290829,230.6006011577106,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,223.09498201975435,0.1104799991865306,222.98450202056785,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,210.54526812286235,0.1105434407597074,210.43472468210263,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,181.66006914523356,0.0309629718328198,181.62910617340071,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,176.64736022669493,0.0292868135572133,176.61807341313772,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,170.42940977410703,0.0304895204754555,170.39892025363156,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,10.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,161.00768338648984,0.02931945020294,160.9783639362869,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,495.2083964694136,0.3354891326688516,494.8729073367446,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,484.9083354217056,0.3635071600912743,484.5448282616144,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,471.3353926100205,0.3526480930374962,470.9827445169829,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,446.5268994961364,0.3568100751313366,446.170089421005,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,467.0455115798955,0.2913348254976101,466.7541767543979,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,456.82605264306346,0.2950324776721137,456.5310201653914,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,442.62395388722285,0.2747022232328272,442.34925166399,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,421.2779749427135,0.2836411820573608,420.9943337606561,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,388.7016089404013,0.1313874838493297,388.570221456552,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,379.3305612476592,0.1308546389828133,379.1997066086764,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,368.7111098633167,0.1321695840890307,368.5789402792277,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,350.20656153355,0.1286404147716314,350.0779211187784,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,278.7446474651797,0.0272127147739434,278.71743475040574,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,272.30748251702585,0.0235374712246355,272.28394504580115,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,263.256225745745,0.0208415826940246,263.2353841630509,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,250.18455621823367,0.0210400440471537,250.1635161741865,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,158.63596011929243,0.0055823537929501,158.6303777654995,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,154.58125567823,0.0082807493946793,154.57297492883532,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,149.76793400651218,0.0070578296492195,149.76087617686292,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,141.64614993403185,0.0058568680075913,141.64029306602424,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,122.05422184539364,0.0060062394371392,122.04821560595649,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,119.2544704668911,0.0068401018495789,119.2476303650415,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,115.0256415308701,0.006292742494759,115.01934878837534,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,20.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,108.63567304625012,0.0059876399457674,108.62968540630436,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,238.48793493730508,0.0410937513398067,238.4468411859653,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,233.51669410111552,0.0338329813750723,233.48286111974045,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,227.19301152390463,0.0343702535323146,227.15864127037236,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,215.01256788841107,0.0316869117063506,214.98088097670475,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,224.54954443758152,0.0372609081010889,224.51228352948047,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,219.11979045456783,0.0332020388776215,219.08658841569024,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,212.5967427583364,0.0259735197985603,212.57076923853785,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,202.24942913984708,0.0298323382726371,202.21959680157445,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,186.4630389187368,0.0190857758542298,186.44395314288252,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,183.36777064649223,0.0221783259708877,183.34559232052132,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,177.0514597057198,0.0152653777419813,177.03619432797782,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,168.07607345751413,0.020585176951152,168.05548828056297,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,133.08415952178825,0.0116660849203637,133.07249343686792,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,130.42633066164154,0.0106288664198191,130.41570179522174,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,126.80473981824834,0.0060279476457011,126.79871187060265,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,120.37613697219794,0.0085026046261972,120.36763436757174,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,76.1322097098947,0.0044389918980813,76.12777071799661,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,74.12408906431038,0.0041673925203035,74.11992167179008,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,71.85008803684244,0.0049328144758155,71.84515522236664,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,68.30461945365487,0.0029915864221115,68.30162786723274,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,58.58783826793562,0.0022692929662313,58.58556897496939,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,57.04877850483887,0.0024065571574002,57.046371947681465,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,55.23159950049384,0.00285186450267,55.228747635991176,0.0407,0.0745,0.3575,0.2494,0.1275
2,0.12,50.0,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,52.14263501068393,0.0023439476476835,52.14029106303625,0.0407,0.0745,0.3575,0.2494,0.1275
3,0.12,0.5,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1140.6970194994356,796.1928953840729,344.50412411536263,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1112.8736231292285,778.5178457469868,334.3557773822418,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1080.9227311173386,758.3883955515528,322.534335565786,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,1029.3201516620168,725.159981481115,304.16017018090173,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1095.436343625339,757.0848607230208,338.3514829023184,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1068.6795760400073,739.9665286891443,328.7130473508628,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1037.774863073177,720.0191625172739,317.75570055590293,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,987.4807560145092,687.7319654441662,299.7487905703428,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,961.7609277468798,639.7509109538333,322.01001679304653,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,937.166280470636,624.776894914454,312.38938555618216,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,909.091124743489,607.3819922851648,301.70913245832423,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,863.5482749008463,579.9812292394981,283.5670456613483,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,750.7138360649234,463.6840795348577,287.0297565300657,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,730.6161699790764,452.2794404100611,278.3367295690153,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,707.1527625845018,438.9048077563773,268.24795482812465,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,45.0,0.7071067811865476,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,669.3791515312489,417.0889321992663,252.29021933198263,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,60.0,0.5000000000000001,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,479.5344158127676,251.0831963503996,228.4512194623681,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,60.0,0.5000000000000001,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,465.31658625175095,244.17070441286705,221.145881838884,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,60.0,0.5000000000000001,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,448.5989362363994,236.22065268340864,212.3782835529908,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,60.0,0.5000000000000001,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,421.87547914397175,223.13175097938037,198.7437281645914,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,65.0,0.4226182617406994,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,381.1985369882982,179.78949254840867,201.40904443988956,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,65.0,0.4226182617406994,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,369.2167060058372,174.52389362448852,194.69281238134863,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,65.0,0.4226182617406994,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,355.39655501699804,168.61091748106807,186.78563753593,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,0.5,65.0,0.4226182617406994,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,333.387577276021,158.77730920677234,174.61026806924863,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,0.0,1.0,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1124.8960789080134,620.9969505738237,503.8991283341897,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,0.0,1.0,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1097.7344633286496,608.4191843852765,489.3152789433731,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,0.0,1.0,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1066.361559331025,594.1270339708302,472.2345253601951,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,0.0,1.0,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,1014.7517045459476,570.1624195903639,444.58928495558376,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,15.0,0.9659258262890684,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,1077.3396930578035,583.8474209273467,493.4922721304573,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,15.0,0.9659258262890684,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,1050.707900633644,572.0625321391287,478.64536849451525,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,15.0,0.9659258262890684,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,1020.243185303327,558.7678225867318,461.4753627165952,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,15.0,0.9659258262890684,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,970.2059544907726,535.4167690794749,434.7891854112977,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,30.0,0.8660254037844387,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,939.7338503755084,481.8336990832997,457.9001512922086,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,30.0,0.8660254037844387,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,916.18930182993,472.2950241957771,443.89427763415296,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,30.0,0.8660254037844387,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,888.9486368590659,460.5009173831394,428.44771947592665,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,30.0,0.8660254037844387,320.0,10.0,0.1,17.790732986801878,3.0,5.0,f,844.1010230952623,440.3955661936876,403.70545690157473,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,45.0,0.7071067811865476,270.0,10.0,0.1,0.7002750439845209,3.0,5.0,f,723.7333612310039,327.72477939689514,396.0085818341088,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,45.0,0.7071067811865476,285.0,10.0,0.1,2.102284871618859,3.0,5.0,f,705.0039716297363,321.1409780414021,383.8629935883342,0.0673,0.1207,0.2988,0.2961,0.1916
3,0.12,1.0,45.0,0.7071067811865476,300.0,10.0,0.1,5.60472200819694,3.0,5.0,f,682.5205327768358,312.6130178448304,369.90751493200537,0.0673,0.1207,0.2988,0.2961,0.1916
