Time,index,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,rh,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele,Abdo_C01_p0,Abdo_C01_p1,Abdo_C01_p2,Abdo_C02_p0,Abdo_C02_p1,Abdo_C02_p2,Abdo_C03_p0,Abdo_C03_p1,Abdo_C03_p2,Abdo_C05_p0,Abdo_C05_p1,Abdo_C05_p2,Abdo_C06_p0,Abdo_C06_p1,Abdo_C06_p2,BSA_C01,WSA_C01,BSA_C02,WSA_C02,BSA_C03,WSA_C03,BSA_C05,WSA_C05,BSA_C06,WSA_C06,site
2021-04-17 02:00:00,225,862.2,40.51504876150602,118.47376713486464,736.2071607175297,288.65,22.72,0.1108,0.086,0.3153,0.03,0.1413,0.078,196.72,41.94,119.08,61.52,1.4,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.349,0.0,0.206,0.127,0.03,0.118,0.026,0.015,0.0504672422233667,0.05022378,0.0771139664457034,0.076846158,0.4509245579225904,0.494025216,0.1737439010430772,0.188697708,0.0994087100570768,0.102254454,FQA
2021-04-17 01:00:00,224,703.0,51.92648814827533,105.43446760309162,570.4726879145431,287.54999999999995,27.41,0.0898,0.0693,0.2582,0.0295,0.1143,0.0625,196.78,41.96,105.9,61.84,1.36,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.349,0.0,0.206,0.127,0.03,0.118,0.026,0.015,0.0500963278415574,0.05022378,0.0767059606257132,0.076846158,0.4849166099543149,0.494025216,0.185000758493721,0.188697708,0.1013846976615115,0.102254454,FQA
2021-04-13 05:00:00,214,838.3,27.22910760767386,200.32275899609436,890.6397558941019,287.95,35.6,0.172,0.1483,0.3688,0.0315,0.1998,0.1278,196.56,41.92,201.34,69.22,1.48,0.064,0.0,0.007,0.09,0.0,0.01,0.428,0.357,0.0,0.204,0.126,0.03,0.114,0.043,0.015,0.0547741376206822,0.054356646,0.0768201966009745,0.0762237799999999,0.4313585858716147,0.495538688,0.1656459730517288,0.1865085239999999,0.0946348304546255,0.101470582,FQA
2021-04-04 05:00:00,191,794.7,30.298554111194868,197.25224574948408,868.5549252423821,288.71,38.2,0.1798,0.1723,0.382,0.0335,0.243,0.1615,196.56,41.92,198.18,72.34,1.48,0.079,0.0,0.023,0.092,0.001,0.023,0.453,0.569,0.0,0.178,0.173,0.0,0.086,0.089,0.0,0.0485197138401297,0.047314694,0.0615377739653947,0.060503878,0.463276211275818,0.560645696,0.181124401670855,0.2107288319999999,0.0876073511485901,0.102837376,FQA
2021-04-14 02:00:00,217,721.9,41.37542206343959,119.4756087756969,728.1490028364153,288.4,42.6,0.1448,0.1198,0.305,0.0373,0.1505,0.0865,196.72,41.94,120.08,62.58,1.4,0.064,0.0,0.007,0.091,0.0,0.01,0.427,0.358,0.0,0.205,0.126,0.03,0.114,0.042,0.015,0.0545088215974637,0.054356646,0.0774411737106624,0.0772237799999999,0.4525037763198944,0.494727872,0.1732997105630117,0.1875085239999999,0.0966538237096684,0.101281398,FQA
2021-04-18 01:00:00,231,662.8,51.67353504058589,105.11794506943627,573.3085233774356,287.22999999999996,41.03,0.1075,0.0858,0.2468,0.032,0.1238,0.0683,196.72,41.94,105.54,61.54,1.4,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.35,0.0,0.206,0.127,0.03,0.117,0.025,0.015,0.0501050748842728,0.05022378,0.0767155823727001,0.076846158,0.4841125868262613,0.4942144,0.184676077586919,0.188697708,0.1001656542425707,0.10106527,FQA
2021-04-06 03:00:00,193,850.8,34.54809732877443,140.65529697655523,820.1915950834855,287.12,47.71,0.1455,0.1268,0.2953,0.0325,0.1678,0.1013,196.64,41.94,141.46,66.42,1.44,0.076,0.0,0.022,0.093,0.001,0.024,0.452,0.568,0.0,0.172,0.167,0.0,0.084,0.087,0.0,0.0466034859142346,0.045692316,0.0609651251293409,0.0601262559999999,0.4713401651544235,0.559456512,0.1776862809520928,0.2035937279999999,0.0869623140289345,0.100459008,FQA
2021-04-10 02:00:00,204,882.5,42.57555266031145,120.7756636345658,715.0272179157863,288.84,46.65,0.137,0.1073,0.2738,0.0303,0.1475,0.0973,196.72,41.94,121.38,64.04,1.4,0.068,0.0,0.005,0.097,0.0,0.014,0.425,0.299,0.0,0.183,0.178,0.0,0.116,0.072,0.017,0.0612021213594364,0.06111189,0.0779659398064219,0.077713292,0.4487512354704404,0.481566016,0.1971395314840749,0.216674752,0.0986065736718219,0.106201674,FQA
2021-04-14 01:00:00,216,608.2,52.70830751508991,106.38073014237035,561.0330972165995,286.89,47.37,0.1288,0.103,0.2623,0.036,0.1288,0.0738,196.78,41.96,106.86,62.92,1.36,0.064,0.0,0.007,0.091,0.0,0.01,0.427,0.358,0.0,0.205,0.126,0.03,0.114,0.042,0.015,0.05424841493616,0.054356646,0.0770691641945143,0.0772237799999999,0.4885095712637468,0.494727872,0.1848561126372641,0.1875085239999999,0.1003199529763452,0.101281398,FQA
2021-04-08 02:00:00,198,704.5,43.19618230186755,121.40949402004244,708.0222154251749,287.2,73.61,0.1578,0.132,0.284,0.0278,0.1493,0.0778,196.72,41.94,122.02,64.78,1.4,0.132,0.0,0.039,0.104,0.001,0.026,0.451,0.567,0.0,0.177,0.172,0.0,0.088,0.091,0.0,0.0789010769380002,0.078272742,0.0686846024775876,0.068371012,0.4985625222281418,0.558267328,0.1914281372543922,0.209539648,0.0956334912218005,0.105215744,FQA
2021-04-04 02:00:00,188,803.2,44.47355423019249,122.64375638296312,693.1574295631202,283.81,73.83,0.1188,0.0883,0.2785,0.0293,0.1325,0.0683,196.72,41.94,123.24,66.28,1.4,0.079,0.0,0.023,0.092,0.001,0.023,0.453,0.569,0.0,0.178,0.173,0.0,0.086,0.089,0.0,0.0475924357534767,0.047314694,0.0606859410049047,0.060503878,0.5062044880625587,0.560645696,0.1941764084970521,0.2107288319999999,0.0943219673770961,0.102837376,FQA
2021-04-15 01:00:00,219,635.7,52.44397376110806,106.06594881593128,564.5697175160392,287.46,67.57,0.122,0.0908,0.2525,0.0298,0.123,0.061,196.78,41.96,106.54,62.56,1.36,0.065,0.0,0.01,0.092,0.0,0.01,0.428,0.349,0.0,0.206,0.127,0.03,0.117,0.025,0.015,0.0510783697494569,0.05122378,0.0780783697494569,0.0782237799999999,0.4869219421252267,0.494025216,0.1856766182738831,0.188697708,0.1003383241173965,0.10106527,FQA
2021-04-08 01:00:00,197,546.8,54.36600571148672,108.2511109768204,538.2747689497148,284.82,86.28,0.146,0.1198,0.237,0.0275,0.1198,0.0588,196.78,41.96,108.72,65.16,1.36,0.132,0.0,0.039,0.104,0.001,0.026,0.451,0.567,0.0,0.177,0.172,0.0,0.088,0.091,0.0,0.0774427066905317,0.078272742,0.0678197590775591,0.068371012,0.5594602679550313,0.558267328,0.2099015274925315,0.209539648,0.1054072034989556,0.105215744,FQA
2021-04-16 05:00:00,222,819.1,26.25534975021818,201.4110910632388,896.3610167048581,293.69,20.44,0.1695,0.1678,0.3815,0.0335,0.2103,0.1463,196.56,41.92,202.44,68.24,1.48,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.349,0.0,0.206,0.127,0.03,0.118,0.025,0.015,0.050841934193852,0.05022378,0.0775261276132372,0.076846158,0.4304839082685787,0.494025216,0.1674296889715547,0.188697708,0.09844083168251,0.10206527,FQA
2021-04-17 03:00:00,226,936.3,30.78546837061991,137.71212146846318,851.0238091743272,289.75,18.04,0.125,0.107,0.3273,0.0305,0.1663,0.1003,196.64,41.94,138.58,62.5,1.44,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.349,0.0,0.206,0.127,0.03,0.118,0.026,0.015,0.0507356645022264,0.05022378,0.077409230952449,0.076846158,0.4348562111608475,0.494025216,0.1687019471382771,0.188697708,0.0986142746621706,0.102254454,FQA
2021-04-10 05:00:00,207,825.2,28.2290101102922,199.2647543984646,883.8482152716293,292.96999999999997,31.67,0.1743,0.1618,0.3728,0.043,0.1978,0.1315,196.56,41.92,200.24,70.24,1.48,0.068,0.0,0.005,0.097,0.0,0.014,0.425,0.299,0.0,0.183,0.178,0.0,0.116,0.072,0.017,0.0613986171413689,0.06111189,0.0785161279958329,0.077713292,0.4285822972010319,0.481566016,0.1851326050226879,0.216674752,0.0944179250314044,0.106201674,FQA
2021-04-06 05:00:00,195,834.9,29.59915265779098,197.9067965999788,873.9072862669249,290.04999999999995,39.21,0.1598,0.1473,0.359,0.0335,0.1995,0.129,196.56,41.92,198.86,71.64,1.48,0.076,0.0,0.022,0.093,0.001,0.024,0.452,0.568,0.0,0.172,0.167,0.0,0.084,0.087,0.0,0.0468824254112849,0.045692316,0.0612512614582341,0.0601262559999999,0.4610245443389568,0.559456512,0.1746533431419115,0.2035937279999999,0.0853822805589599,0.100459008,FQA
2021-04-18 02:00:00,232,785.0,40.23643262116963,118.13507302887405,738.5754343495797,289.35999999999996,37.81,0.1403,0.1243,0.299,0.039,0.1495,0.0913,196.72,41.94,118.74,61.18,1.4,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.35,0.0,0.206,0.127,0.03,0.117,0.025,0.015,0.0504756094729076,0.05022378,0.0771231704201984,0.076846158,0.4503806207069754,0.4942144,0.1735477965038255,0.188697708,0.0983120299741455,0.10106527,FQA
2021-04-30 01:00:00,268,701.2,48.97497538169813,101.31823624963802,601.097107988517,292.4,30.81,0.1283,0.145,0.278,0.032,0.1763,0.1053,196.72,41.88,101.68,57.5,1.4,0.066,0.03,0.009,0.1,0.048,0.013,0.401,0.337,0.0,0.206,0.127,0.03,0.136,0.0,0.025,0.0575571127899062,0.059276922,0.0884237922949453,0.091171746,0.4457059737616688,0.464755008,0.1814388268809883,0.188697708,0.1014926458732965,0.10155945,FQA
2021-04-12 04:00:00,210,873.6,26.78907248197732,167.18551677658726,895.619843551101,293.06,48.19,0.1633,0.141,0.3468,0.0295,0.19,0.1115,196.56,41.92,168.24,66.4,1.48,0.062,0.0,0.004,0.091,0.0,0.012,0.431,0.336,0.0,0.205,0.127,0.03,0.114,0.049,0.016,0.0567320386921679,0.056489512,0.0751961160765039,0.074468536,0.4338045749980614,0.494565824,0.1665503527649317,0.187697708,0.0933371552892224,0.101228064,FQA
2021-04-12 03:00:00,209,853.9,32.44612129341933,139.1210655261073,838.6596074177436,291.27,58.74,0.1588,0.1335,0.3133,0.0275,0.1743,0.0953,196.64,41.94,139.96,64.26,1.44,0.062,0.0,0.004,0.091,0.0,0.012,0.431,0.336,0.0,0.205,0.127,0.03,0.114,0.049,0.016,0.0566774184617986,0.056489512,0.075032255385396,0.074468536,0.4395747273290905,0.494565824,0.1683216812337118,0.187697708,0.0939601549160204,0.101228064,FQA
2021-04-15 02:00:00,220,727.5,41.08465525575743,119.14411119004434,731.2406318030269,289.71,59.13,0.1323,0.1043,0.3055,0.0278,0.1495,0.0783,196.72,41.94,119.74,62.22,1.4,0.065,0.0,0.01,0.092,0.0,0.01,0.428,0.349,0.0,0.206,0.127,0.03,0.117,0.025,0.015,0.0514500222765873,0.05122378,0.0784500222765873,0.0782237799999999,0.4521972693397241,0.494025216,0.1741553768760225,0.188697708,0.0984083621641448,0.10106527,FQA
2021-04-27 01:00:00,250,562.3,49.587431069066795,102.26371765253964,595.2505909031123,291.71,50.36,0.1365,0.1245,0.2625,0.0458,0.1253,0.086,196.72,41.88,102.64,58.44,1.4,0.063,0.023,0.007,0.095,0.031,0.01,0.409,0.421,0.0,0.206,0.127,0.03,0.128,0.0,0.018,0.0565124479114933,0.057707878,0.0854745742775233,0.087088484,0.4673719470404357,0.488646464,0.1821378468215839,0.188697708,0.103117524329337,0.103202804,FQA
2021-04-12 02:00:00,208,737.1,41.96831003456276,120.13092859978472,721.7379960713345,289.47999999999996,69.29,0.1478,0.1168,0.2953,0.027,0.1498,0.076,196.72,41.94,120.74,63.3,1.4,0.062,0.0,0.004,0.091,0.0,0.012,0.431,0.336,0.0,0.205,0.127,0.03,0.114,0.049,0.016,0.0565692042528098,0.056489512,0.0747076127584295,0.074468536,0.4562746652553549,0.494565824,0.1738222535848539,0.187697708,0.095962705694312,0.101228064,FQA
2021-04-27 04:00:00,253,960.8,21.59059567999175,166.6630832384774,919.4110900548928,296.81,29.06,0.1483,0.1315,0.3463,0.031,0.1663,0.1048,196.56,41.92,167.94,61.48,1.48,0.063,0.023,0.007,0.095,0.031,0.01,0.409,0.421,0.0,0.206,0.127,0.03,0.128,0.0,0.018,0.0538285009708005,0.057707878,0.0819000784822083,0.087088484,0.4084967538463299,0.488646464,0.1666595932394403,0.188697708,0.1044868423021194,0.103202804,FQA
2021-04-18 06:00:00,236,763.5,32.84270284733576,228.8127243916558,827.6462955361305,294.97999999999996,26.06,0.146,0.1273,0.3425,0.0295,0.1823,0.1115,196.56,41.92,229.5,71.56,1.52,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.35,0.0,0.206,0.127,0.03,0.117,0.025,0.015,0.0506832488731551,0.05022378,0.0773515737604706,0.076846158,0.4374617271286426,0.4942144,0.1694830018918585,0.188697708,0.0977007109617785,0.10106527,FQA
2021-04-18 07:00:00,237,617.6,43.21477177469433,245.9681835869972,698.5183204153607,295.65,23.41,0.13,0.104,0.3185,0.028,0.1613,0.089,196.48,41.9,246.38,75.94,1.48,0.064,0.0,0.01,0.092,0.0,0.011,0.428,0.35,0.0,0.206,0.127,0.03,0.117,0.025,0.015,0.0503843092932777,0.05022378,0.0770227402226055,0.076846158,0.4574070091118873,0.4942144,0.1758234711861467,0.188697708,0.0986769645907657,0.10106527,FQA
2021-04-28 08:00:00,262,464.8,53.39524066719116,261.62706670792534,534.892510242166,297.29999999999995,17.46,0.1105,0.0835,0.2453,0.0273,0.1173,0.0613,196.5,41.84,261.94,77.46000000000001,1.68,0.064,0.03,0.008,0.098,0.047,0.011,0.401,0.336,0.0,0.206,0.127,0.03,0.135,0.0,0.025,0.058227817415691,0.058654544,0.0910966590267766,0.091737806,0.4613870933822047,0.464565824,0.1869603059458712,0.188697708,0.1001128520294463,0.10055945,FQA
2021-04-19 05:00:00,242,877.7,25.309760270419176,202.52580334644665,900.519126490504,297.14,35.98,0.1495,0.133,0.3793,0.0298,0.1953,0.1213,196.56,41.92,203.58,67.26,1.48,0.068,0.0,0.013,0.099,0.0,0.017,0.425,0.344,0.0,0.208,0.128,0.03,0.126,0.023,0.022,0.0509211740874811,0.050090914,0.076666150729783,0.075580426,0.4267501003991578,0.490079296,0.169238524965788,0.190886892,0.0972143840593482,0.100043548,FQA
2021-04-19 06:00:00,243,772.7,32.60732339550757,229.2940272636154,828.8796989343552,297.72999999999996,34.13,0.1403,0.1218,0.3448,0.0293,0.179,0.1083,196.56,41.92,229.98,71.24,1.52,0.068,0.0,0.013,0.099,0.0,0.017,0.425,0.344,0.0,0.208,0.128,0.03,0.126,0.023,0.022,0.0506961829309892,0.050090914,0.0763719315251398,0.075580426,0.4339887088344555,0.490079296,0.1714127503015078,0.190886892,0.0973176065212945,0.100043548,FQA
2021-04-29 02:00:00,265,836.4,37.47605378301191,114.28496552902293,759.5138395104216,295.71999999999997,31.97,0.122,0.1038,0.294,0.0273,0.1383,0.0833,196.64,41.88,114.78,57.5,1.48,0.064,0.03,0.008,0.098,0.047,0.011,0.401,0.335,0.0,0.207,0.127,0.03,0.136,0.0,0.025,0.0546890254203078,0.058654544,0.0854741486897269,0.091737806,0.4171230394485646,0.46437664,0.1727817082276593,0.189697708,0.1023911598166621,0.10155945,FQA
2021-04-30 06:00:00,273,753.5,30.225266482235114,234.5240510864525,839.3683246431029,299.97999999999996,27.01,0.1468,0.1405,0.3235,0.0308,0.1793,0.1175,196.56,41.92,235.2,67.94,1.52,0.066,0.03,0.009,0.1,0.048,0.013,0.401,0.337,0.0,0.206,0.127,0.03,0.136,0.0,0.025,0.0546093541466063,0.059276922,0.0836300364978747,0.091171746,0.4070076233755176,0.464755008,0.168512503429753,0.188697708,0.1028737524409892,0.10155945,FQA
2021-04-30 07:00:00,274,629.8,41.1685222201856,251.03099304360956,711.3471806614817,300.82,24.86,0.1373,0.133,0.2808,0.0295,0.16,0.1048,196.56,41.86,251.5,72.34,1.68,0.066,0.03,0.009,0.1,0.048,0.013,0.401,0.337,0.0,0.206,0.127,0.03,0.136,0.0,0.025,0.0558991237012289,0.059276922,0.0857359515521072,0.091171746,0.424549526725178,0.464755008,0.1742171696714943,0.188697708,0.1021186851760534,0.10155945,FQA
2021-05-07 01:00:00,295,633.6,47.72290242752248,99.15069601702092,611.8444683604812,293.39,16.65,0.1768,0.1808,0.2828,0.0583,0.1558,0.1363,196.72,41.88,99.5,55.46,1.4,0.065,0.026,0.007,0.101,0.044,0.011,0.394,0.344,0.0,0.21,0.13,0.031,0.142,0.0,0.031,0.0585110428378249,0.06027543,0.0911830917585163,0.094170254,0.4355954025535374,0.459079296,0.1830596688904206,0.1918876379999999,0.0993404760649559,0.0992937179999999,FQA
2021-05-02 03:00:00,281,882.3,26.462820500516383,132.72595589610802,872.6970508288928,290.82,32.96,0.1413,0.1265,0.304,0.0315,0.1603,0.0963,196.64,41.94,133.64,57.72,1.44,0.064,0.029,0.007,0.1,0.042,0.011,0.397,0.346,0.0,0.21,0.129,0.031,0.141,0.0,0.029,0.0550061977650033,0.0598429819999999,0.0858397825398653,0.092791886,0.3996254152819518,0.462457664,0.170174640333837,0.191698454,0.102828329530108,0.1010489619999999,FQA
2021-05-05 02:00:00,287,910.1,36.23376514471595,112.12683427110072,767.0026905560804,294.33,30.73,0.1108,0.0895,0.2908,0.0295,0.1263,0.0685,196.64,41.88,112.6,55.72,1.48,0.064,0.027,0.007,0.1,0.04,0.012,0.397,0.345,0.0,0.21,0.129,0.031,0.141,0.0,0.029,0.0557435134317537,0.059464614,0.0855830943294455,0.091035896,0.4114312000420302,0.46226848,0.1738299525281076,0.191698454,0.1021156199800356,0.1010489619999999,FQA
2021-05-02 02:00:00,280,813.1,36.83000367917904,113.20771805280064,763.6001194366514,289.63,37.37,0.1513,0.1425,0.279,0.0425,0.1383,0.0943,196.64,41.88,113.68,56.58,1.48,0.064,0.029,0.007,0.1,0.042,0.011,0.397,0.346,0.0,0.21,0.129,0.031,0.141,0.0,0.029,0.0559013349032848,0.0598429819999999,0.087113556862118,0.092791886,0.4124978368740891,0.462457664,0.1741600782494342,0.191698454,0.1020670163536132,0.1010489619999999,FQA
2021-05-05 01:00:00,286,755.5,48.054676181705325,99.76238312489296,609.185721561993,291.83,37.18,0.1003,0.0758,0.2423,0.0288,0.1103,0.0555,196.72,41.88,100.12,56.02,1.4,0.064,0.027,0.007,0.1,0.04,0.012,0.397,0.345,0.0,0.21,0.129,0.031,0.141,0.0,0.029,0.0577064779077068,0.059464614,0.0884319119214113,0.091035896,0.4397670738113102,0.46226848,0.1832974774718304,0.191698454,0.1010607423073915,0.1010489619999999,FQA
2021-05-01 01:00:00,275,696.1,48.7807087218554,101.00468837074688,602.8804344306755,289.53999999999996,46.11,0.098,0.0755,0.2308,0.0268,0.1085,0.0583,196.72,41.88,101.38,57.2,1.4,0.064,0.03,0.007,0.099,0.045,0.011,0.399,0.35,0.0,0.208,0.128,0.03,0.137,0.0,0.026,0.0582662801358636,0.060032166,0.0897095993157456,0.092359438,0.4447773466332121,0.4652144,0.1833521763428716,0.190886892,0.1011293138214097,0.101181828,FQA
2021-05-30 00:00:00,360,532.1,57.69231426345442,84.67135882496072,446.84972674250054,294.40999999999997,53.63,0.0988,0.0865,0.141,0.027,0.107,0.0545,196.8,41.9,84.96000000000001,52.26,1.4,0.078,0.124,0.004,0.142,0.229,0.011,0.354,0.207,0.047,0.273,0.138,0.067,0.169,0.176,0.034,0.1014312077612578,0.095948328,0.180174999827216,0.170169294,0.3362271653438526,0.328412854,0.210832257501111,0.206806718,0.1622991830130006,0.155457236,FQA
2021-05-20 02:00:00,322,890.7,34.03076647462567,106.91415506612664,778.7300812146746,294.16999999999996,76.01,0.2933,0.3053,0.353,0.027,0.3083,0.211,196.64,41.88,107.34,52.0,1.48,0.06,0.02,0.002,0.093,0.048,0.0,0.353,0.329,0.0,0.192,0.119,0.028,0.136,0.0,0.019,0.057967024813657,0.061028436,0.0945279653984081,0.102080832,0.3634729295015889,0.4152415359999999,0.1584132967840377,0.17593948,0.1106385393610429,0.109825182,FQA
2021-05-18 01:00:00,316,759.1,46.2775041287654,95.97643492120986,623.0950046279526,292.40999999999997,71.13,0.0998,0.0775,0.22,0.0295,0.1063,0.0518,196.72,41.88,96.3,52.72,1.4,0.048,0.015,0.001,0.072,0.037,0.0,0.366,0.341,0.0,0.165,0.102,0.024,0.1,0.0,0.014,0.0482514793447583,0.049460138,0.0760030067406679,0.0789998079999999,0.4028925756369669,0.430511744,0.1431226464608934,0.15123384,0.0808009428390416,0.080713292,FQA
2021-05-11 00:00:00,314,382.4,59.383682791819766,88.7872333622798,424.0562354852648,290.06,71.48,0.1665,0.1545,0.2158,0.0528,0.1195,0.1083,196.8,41.9,89.10000000000001,56.04,1.4,0.06,0.014,0.002,0.092,0.042,0.001,0.39,0.342,0.0,0.214,0.132,0.031,0.154,0.0,0.04,0.0607867935714318,0.059893332,0.1014452923412384,0.098568106,0.4784499508568196,0.454700928,0.2042121254366392,0.196266006,0.0973207069844574,0.09889512,FQA
2021-05-21 01:00:00,324,709.4,45.993945778861885,95.1893894168994,626.7058573933817,294.27,77.54,0.1245,0.0955,0.1968,0.0273,0.1065,0.046,196.72,41.88,95.52,52.1,1.4,0.066,0.145,0.0,0.099,0.051,0.0,0.377,0.304,0.039,0.2,0.123,0.029,0.144,0.111,0.03,0.081340148334052,0.09343168,0.1043955004485286,0.108648384,0.3557143144889219,0.380784678,0.173269962205369,0.183318594,0.1146299942278279,0.1236707639999999,FQA
2021-05-05 04:00:00,289,1020.4,19.181141876057396,165.92204613149298,925.4938991016214,299.34,17.84,0.137,0.1183,0.3403,0.0295,0.1665,0.1058,196.56,41.92,167.32,59.18,1.48,0.064,0.027,0.007,0.1,0.04,0.012,0.397,0.345,0.0,0.21,0.129,0.031,0.141,0.0,0.029,0.054778439467609,0.059464614,0.0842166859167102,0.091035896,0.395623702432865,0.46226848,0.1691240473981976,0.191698454,0.1032426202354015,0.1010489619999999,FQA
2021-05-07 03:00:00,297,949.5,25.289082576747138,130.8221753060952,876.4705227261177,295.58,14.8,0.1398,0.1258,0.3305,0.0313,0.1623,0.1023,196.64,41.88,131.66,56.2,1.48,0.065,0.026,0.007,0.101,0.044,0.011,0.394,0.344,0.0,0.21,0.13,0.031,0.142,0.0,0.031,0.0559351934226733,0.06027543,0.0867711602783811,0.094170254,0.3957355472248108,0.459079296,0.1699308137752362,0.1918876379999999,0.1012749383705112,0.0992937179999999,FQA
2021-05-04 06:00:00,285,743.1,29.45057938451538,236.34857921773903,841.9370283036577,297.71,25.67,0.1598,0.15,0.3158,0.0318,0.1693,0.1075,196.56,41.86,237.08,66.76,1.68,0.064,0.028,0.007,0.1,0.041,0.012,0.397,0.345,0.0,0.21,0.129,0.031,0.141,0.0,0.029,0.05517021635119,0.059653798,0.0847551298070774,0.09122508,0.4023276981598921,0.46226848,0.1709738854292229,0.191698454,0.1026281257506515,0.1010489619999999,FQA
2021-05-07 07:00:00,301,661.5,40.111648066633734,253.7087772897092,716.710179265573,299.58,15.76,0.134,0.1165,0.2903,0.028,0.1465,0.09,196.56,41.86,254.16,70.48,1.68,0.065,0.026,0.007,0.101,0.044,0.011,0.394,0.344,0.0,0.21,0.13,0.031,0.142,0.0,0.031,0.0571780497447474,0.06027543,0.088906908840095,0.094170254,0.4157316478556643,0.459079296,0.1762985107371162,0.1918876379999999,0.1000859693963128,0.0992937179999999,FQA
2021-05-28 01:00:00,344,760.4,45.510449427041834,93.53231028410838,632.6990164156704,298.88,24.56,0.1093,0.1058,0.2035,0.0273,0.1335,0.0828,196.72,41.88,93.84,50.84,1.4,0.073,0.127,0.001,0.133,0.232,0.006,0.361,0.217,0.049,0.21,0.416,0.01,0.129,0.242,0.005,0.0845578897142142,0.095648746,0.148401007903228,0.168624956,0.3160127086858626,0.3345494499999999,0.238654055356714,0.274924324,0.1467877356651304,0.167894418,FQA
2021-05-01 04:00:00,278,931.6,20.349369048562124,166.3462885068763,922.9178556193002,295.03999999999996,30.19,0.1388,0.1205,0.3325,0.0293,0.1693,0.1055,196.56,41.92,167.68,60.3,1.48,0.064,0.03,0.007,0.099,0.045,0.011,0.399,0.35,0.0,0.208,0.128,0.03,0.137,0.0,0.026,0.0547894585239225,0.060032166,0.0845321810009722,0.092359438,0.3980381243146514,0.4652144,0.1685278212260932,0.190886892,0.1030956471845988,0.101181828,FQA
2021-05-04 03:00:00,282,908.2,25.975595367432035,131.976976856498,874.4027046857472,295.0,42.41,0.1703,0.1655,0.3285,0.0385,0.174,0.1143,196.64,41.94,132.9,57.14,1.44,0.064,0.028,0.007,0.1,0.041,0.012,0.397,0.345,0.0,0.21,0.129,0.031,0.141,0.0,0.029,0.0549755641260994,0.059653798,0.0844840585984032,0.09122508,0.3992415095287339,0.46226848,0.1700671267752129,0.191698454,0.1028593844075747,0.1010489619999999,FQA
2021-05-24 02:00:00,334,900.0,33.6614471407055,105.66289159446832,782.0818094117027,298.5,33.9,0.114,0.1025,0.244,0.0263,0.1385,0.078,196.64,41.88,106.08,51.2,1.48,0.069,0.151,0.0,0.115,0.285,0.0,0.376,0.255,0.052,0.191,0.534,0.003,0.147,0.129,0.03,0.0735749370818212,0.097566784,0.1236348150219804,0.16891744,0.3143667531363302,0.352605576,0.2031774280681579,0.28789139,0.1108935049638945,0.130076076,FQA
2021-05-23 07:00:00,331,847.7,38.04137566774581,258.65221370593883,731.4158283323683,297.78,40.87,0.145,0.1303,0.269,0.03,0.1565,0.1108,196.56,41.86,259.08,66.92,1.68,0.069,0.151,0.0,0.115,0.284,0.0,0.377,0.257,0.053,0.191,0.536,0.003,0.147,0.126,0.03,0.0767250903882965,0.097566784,0.1295293090746769,0.168728256,0.3188111367518814,0.352606322,0.2143835771598093,0.288269758,0.1130667444964764,0.1295085239999999,FQA
2021-05-24 01:00:00,333,764.6,45.75660060853001,94.4463596469802,629.6806295871743,296.76,39.32,0.1023,0.0873,0.199,0.0273,0.1178,0.063,196.72,41.88,94.76,51.52,1.4,0.069,0.151,0.0,0.115,0.285,0.0,0.376,0.255,0.052,0.191,0.534,0.003,0.147,0.129,0.03,0.0846759867610335,0.097566784,0.1445871273304275,0.16891744,0.3312499282336774,0.352605576,0.2423279276614931,0.28789139,0.119302011636483,0.130076076,FQA
2021-05-09 05:00:00,308,864.3,19.83177887063937,210.1522667288512,915.8538973399689,298.73999999999995,47.39,0.1515,0.1343,0.3235,0.0293,0.182,0.0995,196.64,41.88,211.56,61.4,1.52,0.063,0.011,0.007,0.099,0.026,0.012,0.392,0.335,0.0,0.208,0.129,0.031,0.143,0.0,0.032,0.0538417462163712,0.05543767,0.0832763972176173,0.08738732,0.3908866337100002,0.45537664,0.1671751908750686,0.189698454,0.1013008206283924,0.0989160959999999,FQA
2021-05-18 03:00:00,318,959.3,23.252202485789223,126.39655561471275,881.8410593939572,296.4,52.6,0.1398,0.1225,0.2868,0.0315,0.1488,0.0875,196.64,41.88,127.24,53.5,1.48,0.048,0.015,0.001,0.072,0.037,0.0,0.366,0.341,0.0,0.165,0.102,0.024,0.1,0.0,0.014,0.0467098963635486,0.049460138,0.0720478535757402,0.0789998079999999,0.3664410289007411,0.430511744,0.1337038310348697,0.15123384,0.0816669477138574,0.080713292,FQA
