AKA,ALF,ASA,BJC,BJF,BNF,CBF,CLD,CSA,CWA,DHF,DHL,DYB,ESD,FKD,FQA,GGF,GGS,HBG,HJA,HLA,HSF,HTF,JZB,LCA,LSA,LZD,MXF,NMD,NMG,PDF,QYA,QYF,SJM,SNF,SPD,SYA,SYB,THL,TYA,YCA,YGA,YTA
369.7,NaN,215.3,69.7,31.4,653.2,NaN,451.9,144.9,161.9,551.6,48.6,NaN,44.8,NaN,191,NaN,762.2,NaN,169.3,460.9,178.9,463.7,576,181.8,167,183.5,892.4,604.7,705.5,760.3,353.5,NaN,88.9,112.7,NaN,NaN,790.5,67.5,NaN,402.9,406.3,240.5
422.4,NaN,119.6,28,18.4,489.8,NaN,396.8,81.2,92.8,251.1,85.1,NaN,63.7,NaN,161.6,NaN,131.4,NaN,110.6,341.9,175.7,209.7,398,66.8,332,133.7,844,384.3,218,586,167.7,NaN,59.4,71.5,NaN,NaN,619.3,126.4,NaN,162.8,232.9,125
381.4,NaN,67.6,4.4,21.7,283.4,NaN,353.4,37.9,26.8,126.7,21.3,NaN,13.6,NaN,60.8,NaN,99.4,NaN,81.2,170.5,63.2,189.1,176.8,9.1,336.6,87.9,548.2,158.6,180.8,392.3,68.8,NaN,4.2,62.5,NaN,NaN,413.3,34.1,NaN,79.8,93.7,47.2
271.9,NaN,15.9,2.2,-0.5,108.9,NaN,216.8,4.2,6.1,8.4,-0.2,NaN,11,NaN,2.5,NaN,68.7,NaN,64.2,9.2,8.1,57.5,1.9,-2,262.4,64.7,107.4,4.3,34.7,161.8,3.9,NaN,0,36.9,NaN,NaN,189.6,3,NaN,6,22.7,5.3
158.3,NaN,0.7,0,0,5.7,NaN,93,0,0.5,0,0,NaN,5,NaN,0,NaN,8.8,NaN,5.8,0,0,6.4,0,0,118.8,7,34.8,0,0,9.9,0,NaN,0,1.9,NaN,NaN,16,0,NaN,0,-0.2,0
60.8,NaN,0,0,0,0,NaN,31.1,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
5.9,NaN,0,0,0,0,NaN,2,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,69.9,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,29.7,3.2,0,NaN,0,22.1,0,75.2,6.5,NaN,0,NaN,20.2,NaN,0,NaN,0,95.7,59.3,0,49.6,11,0,0,0,72,21.3,0,30,NaN,269,0,NaN,NaN,0,26.2,NaN,13.2,0,42.5
0,NaN,8.8,119.7,4.1,56,NaN,0,69.7,7.5,227.6,32,NaN,8,NaN,47.7,NaN,29.8,NaN,11.8,263.3,135.6,11.6,307.8,70.6,0,5.2,-1,215.9,195.5,80.7,87.1,NaN,450.2,2.6,NaN,NaN,71.3,50.1,NaN,96.6,19.8,104.8
0,NaN,63.5,200.6,6.6,124.7,NaN,0,132.3,64.8,478.4,46.4,NaN,43.8,NaN,79.6,NaN,270.3,NaN,54,408.3,465.9,43.8,482.4,127.9,139.3,80.8,25.3,365.7,401.3,263.9,150,NaN,586.5,5.8,NaN,NaN,264.9,173.1,NaN,150.4,44.4,146.2
3.2,NaN,97.9,182.2,13.4,340.5,NaN,3.7,294.2,46.8,485.6,62.7,NaN,105.5,NaN,86.2,NaN,505.7,NaN,50.4,529,721.2,79.6,649.9,64.9,392,160.3,123.9,501.8,491.6,520.5,271,NaN,679.7,8.3,NaN,NaN,505.4,258.3,NaN,227.2,18.9,238.7
24.9,NaN,68.9,180.2,8.4,516.3,NaN,22.7,241.8,52.9,559.1,83.4,NaN,118.4,NaN,118,NaN,699.1,NaN,99.9,583.5,795.8,262.8,214.1,171.4,629.2,232.6,665.8,667.5,652.9,702.5,495.1,NaN,826.7,11.4,NaN,NaN,737.8,277.6,NaN,350.8,215.7,552.1
87.3,NaN,125.9,239.8,6.7,638.7,NaN,116.9,284.1,69.4,533.9,27.5,NaN,131,NaN,122.4,NaN,820.6,NaN,66.4,590.2,877.4,323.4,226.3,168.5,823.7,324.6,904.4,519.9,698.4,809.3,668.9,NaN,361.9,139.4,NaN,NaN,874.2,334.1,NaN,208.3,184.9,482.8
141.8,NaN,76,113.7,26,710.6,NaN,251.3,301.6,122.8,778.8,30.4,NaN,80.6,NaN,192.9,NaN,883.7,NaN,194.7,579.8,418.4,509.8,311.5,206.2,963.7,318.5,471.2,586.3,729.8,892.6,762.2,NaN,224.4,93.3,NaN,NaN,929.2,238.6,NaN,361.6,391.5,741.8
81.9,NaN,71.7,209.4,19.5,705.4,NaN,110.6,284.5,73.8,809.7,35.3,NaN,138.8,NaN,142,NaN,897.9,NaN,224.5,516.5,494.6,775.3,316,175.9,1059.6,249.6,962.4,660.6,483.7,801.4,648.3,NaN,242.8,76.3,NaN,NaN,917.9,155.5,NaN,597,235.8,645.4
120.1,NaN,90.8,88.2,9.5,640.9,NaN,95,162.9,40.8,214.6,54.4,NaN,92.5,NaN,119.5,NaN,280.8,NaN,168.6,452.6,438.3,678.2,176.3,68.4,555.8,216.5,923.3,540.4,282.1,762.7,484.4,NaN,222.9,78.9,NaN,NaN,843.3,102.1,NaN,338,285.7,490.2
160.1,NaN,53.8,66.4,9.8,465.8,NaN,89.7,102.5,29.1,265.7,19.9,NaN,44.8,NaN,82.7,NaN,198.2,NaN,114.4,324.4,335,545.7,99.5,52.8,786.7,159.3,823.1,369.7,160.6,573.8,281.2,NaN,158.7,31.6,NaN,NaN,681.5,61.3,NaN,168.6,263.3,311.8
102.4,NaN,29.3,56.5,1.9,286,NaN,232.4,117.6,17.9,80.6,5.4,NaN,59.6,NaN,23.8,NaN,174.8,NaN,121.9,77.9,96,357.3,31.4,13.8,282.4,74.8,458.1,164.8,64.7,377.5,84.1,NaN,12.4,18.3,NaN,NaN,462.6,30.6,NaN,85.8,56.4,128.6
105.5,NaN,7.6,6.1,-0.4,110.3,NaN,129,6.8,7.1,6.5,0.7,NaN,11,NaN,1.7,NaN,68.1,NaN,52.6,11.8,4.1,126.8,1.7,-0.4,129.1,31.8,152.1,12.3,17.7,107,8.9,NaN,0,6.1,NaN,NaN,213.9,4.1,NaN,9,12.2,9
172.1,NaN,1.5,0,0,6.4,NaN,39,0,-0.3,0,0,NaN,5.4,NaN,0,NaN,11.9,NaN,5.7,0,0,17.8,0,0,76.7,3.6,35,0,0,8.9,0,NaN,0,0.5,NaN,NaN,19.3,0,NaN,0,-0.4,0
67.1,NaN,0,0,0,0,NaN,33.2,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,3.5,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
10.4,NaN,0,0,0,0,NaN,2.8,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,56.4,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,40.2,11.2,0,NaN,0,3.1,0,64.7,11.2,NaN,0,NaN,32.4,NaN,0,NaN,0,46,39.3,0,62.6,90.6,0,0,0,83.4,17,0,12.4,NaN,284.3,0,NaN,NaN,0,5.6,NaN,87.9,0,9.6
0,NaN,12.7,129.7,21.4,39.8,NaN,0,8.6,41,206.7,59.3,NaN,6.3,NaN,234.7,NaN,56.7,NaN,25.8,113.5,137.7,6.4,223.7,244.8,0,4.9,-0.8,140,59.2,91.5,32,NaN,482,3.9,NaN,NaN,59.6,24,NaN,272.3,16.1,38.1
0,NaN,43,260,36.3,88.2,NaN,0,30.5,14.6,493.5,125.2,NaN,14.5,NaN,381.6,NaN,292,NaN,115,151.3,396.1,17.5,401.1,182.8,143.2,75.8,7.1,266.2,311.9,190.9,54.8,NaN,699.7,26.6,NaN,NaN,366,25.4,NaN,345.3,56.3,35.2
67.2,NaN,25.3,375.6,73,316.5,NaN,25.2,35.9,92.6,629.7,174.5,NaN,37,NaN,478,NaN,518.7,NaN,171.5,469.2,348.5,42.7,397.4,192.5,398.3,188.5,53.7,417.9,258,472.4,52.5,NaN,741.5,39.1,NaN,NaN,614.9,60.3,NaN,305.8,53.5,50.9
207.2,NaN,137.6,350.5,97.2,500.3,NaN,87,94.5,74.4,812.5,140.3,NaN,55.1,NaN,383.4,NaN,701.1,NaN,87.8,601.2,394.1,72.9,668.6,186.8,633.6,175.1,198.7,615.1,265.6,657.6,128.9,NaN,300.5,32.4,NaN,NaN,798.5,78.8,NaN,278.3,78.2,69.7
386.9,NaN,112.4,215.6,129.5,657.3,NaN,155.5,80.3,119.9,390,156.8,NaN,24.4,NaN,407.1,NaN,829.2,NaN,163.2,601.6,493.3,78.2,437.2,93.8,807.8,210.2,226.4,747.2,265.5,845,135.2,NaN,472.4,29.7,NaN,NaN,926.2,117.6,NaN,341.4,143.4,144.8
502.1,NaN,114.9,196.7,43,706.8,NaN,237.4,78.6,133.1,494.9,158.1,NaN,45.6,NaN,333.3,NaN,718.7,NaN,374.4,561.5,321.9,103.8,815.8,111.1,925.9,385,805.2,559.5,318.3,876.4,154.6,NaN,218.2,55.1,NaN,NaN,959.2,125.2,NaN,222.4,250.1,216.4
561.2,NaN,56.1,77.5,14.7,720.8,NaN,316.4,145,228.1,259.3,85.9,NaN,55,NaN,301,NaN,747.6,NaN,341.8,506.9,444.4,100.6,372.9,61.5,1051.3,238.9,796.1,537.5,156.3,833.3,211.7,NaN,264.1,59.2,NaN,NaN,931.3,50,NaN,247.7,391.9,141.7
613.4,NaN,106.8,19.8,11.4,658.3,NaN,360.4,40.4,141.4,138.4,NaN,NaN,209.7,NaN,168.2,NaN,637.1,NaN,383.8,437.4,218.3,114.1,103.1,29.5,921.9,207.2,268.2,259.1,139.8,782.6,137,NaN,240.4,49.2,NaN,NaN,812.3,105,NaN,185.9,397.5,98.9
565.4,NaN,214,12.2,4.5,494.4,NaN,395.9,20,202.5,120.2,24.4,NaN,141.1,NaN,40.9,NaN,201.3,NaN,371.8,308,145.1,75,81.3,13.5,594.4,88.8,103.4,126.6,98.8,608.2,111.8,NaN,45.2,18.4,NaN,NaN,668.7,65,NaN,70.8,219.5,88.1
490.1,NaN,52.8,9.3,0.5,307.5,NaN,358,18.1,62.1,30.1,10.3,NaN,148.6,NaN,25.8,NaN,303.8,NaN,248,137.1,63.8,39.8,36.1,1.6,434,68.6,25.3,58.7,30.5,393.8,35.5,NaN,9.5,28.4,NaN,NaN,437.9,18.5,NaN,22.4,168,51.8
396.5,NaN,85.4,-0.1,0,118.9,NaN,278.6,1.9,49.7,6.8,0.1,NaN,99.9,NaN,0,NaN,91.8,NaN,90.7,4,3.9,13.4,1.8,-0.4,264.9,66,118,4.8,14.3,130.1,4,NaN,0,10.9,NaN,NaN,199.4,1.9,NaN,1,57.3,4.6
265.4,NaN,8.2,0,0,4.4,NaN,183.8,0,2.6,0,0,NaN,8.3,NaN,0,NaN,17.7,NaN,1.6,0,0,1.8,0,0,135.4,22.8,40.7,0,0,12.5,0,NaN,0,0.8,NaN,NaN,14.9,0,NaN,0,-1.1,0
117.5,NaN,0,0,0,0,NaN,83.6,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,2.1,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
12.4,NaN,0,0,0,0,NaN,6.9,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,40,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,57.7,5.7,0,NaN,0,16.8,0,38.5,55.5,NaN,0,NaN,42.8,NaN,0,NaN,0,24,74.9,0,53.7,137.9,0,0,0,23.4,23.1,0,8.9,NaN,107.2,0,NaN,NaN,0,7.5,NaN,36.2,0,12.6
0,NaN,96.8,173.8,10.8,43.3,NaN,0,92.1,110.7,176.7,330.6,NaN,51.1,NaN,120.3,NaN,49.8,NaN,16.2,72.5,155,4.7,98.5,269,0,42.7,-0.1,107.7,81.6,27.5,30.1,NaN,200.4,21.1,NaN,NaN,57,33,NaN,142.2,25.3,18.7
0,NaN,224.3,332.3,64.4,180.5,NaN,0,116.9,188.3,507.4,466.9,NaN,196.8,NaN,397.6,NaN,115.2,NaN,38.6,122,225.7,26.8,280.8,403.8,145.3,207.4,13.4,132.1,82.2,37.4,61.3,NaN,268.2,36.6,NaN,NaN,187.3,60.5,NaN,287.5,36.6,86.5
58.7,NaN,509,606,103.6,346.3,NaN,46.3,100.9,174.1,701.6,445.8,NaN,437.5,NaN,398.1,NaN,262.7,NaN,1.2,162.5,523.5,39.6,573.9,363.8,352.4,324.6,39.7,221.1,324.4,128.2,89,NaN,329.7,155.7,NaN,NaN,516.8,82.5,NaN,378.8,81.4,79.3
180.9,NaN,700.7,739.1,104.9,527.7,NaN,154.1,33.9,377,861.6,355.9,NaN,602,NaN,306.1,NaN,351.6,NaN,18.1,196.2,766.1,51.8,374.8,581.2,535.5,591.3,65.9,197,796.9,235.8,64.2,NaN,321.8,81.5,NaN,NaN,728.5,211.1,NaN,402.8,72,183
322.8,NaN,827,780.6,39,648.5,NaN,314.7,50.9,707.9,897.9,404.2,NaN,756.3,NaN,474.9,NaN,260.1,NaN,67.4,215.7,886.5,46.9,357.6,472.4,899.2,609.3,101.4,356.7,430.5,273,68.3,NaN,313.8,189.6,NaN,NaN,845.2,79.2,NaN,468.6,110,203.1
437.5,NaN,877.8,778.6,46.3,689.7,NaN,447.1,141.9,453.4,922.1,216.4,NaN,815.7,NaN,578.5,NaN,505.5,NaN,43.2,185.9,795,55.5,241.1,471.9,903.4,664.1,120.3,343.6,144.2,125.6,57.3,NaN,257.7,148.6,NaN,NaN,873.9,129.6,NaN,407.9,72.5,126.4
537.2,NaN,846.6,685.5,173.5,737.7,NaN,542.2,234.8,318.5,331.8,309.1,NaN,825.9,NaN,518.8,NaN,263.8,NaN,43.5,133.7,720.7,68.9,191.8,293.8,1096,748.6,143.5,202.1,841.9,259.2,50.1,NaN,231.2,164.2,NaN,NaN,847.2,181,NaN,381.6,73.6,99.1
559.6,NaN,743.1,312.2,145.8,623,NaN,580.1,92.4,635.9,578.4,171.5,NaN,752.5,NaN,302.7,NaN,116.8,NaN,56.4,108.3,538.8,75.2,136.6,334.4,438.9,724,63.2,153.7,541.2,108.6,28.2,NaN,130.4,154.4,NaN,NaN,743.9,116,NaN,229.5,65.2,120.3
512.1,NaN,593.8,354.3,15.5,488.3,NaN,589.7,147.1,412.4,362.1,205.4,NaN,653,NaN,106.6,NaN,63.3,NaN,59.1,58.2,323.5,65.4,39.4,131.8,357.1,608.9,57.8,265.7,351.5,118.8,16.5,NaN,39.8,74.5,NaN,NaN,569.5,123.2,NaN,242.2,77.9,38.5
437.1,NaN,382.3,136.3,6.9,284.7,NaN,375.1,48.3,216.2,146.3,37.8,NaN,109.2,NaN,54,NaN,29,NaN,47.9,35.3,99.7,31.4,50.2,27.6,289.2,448.1,23.1,73.3,113.2,52.9,8.5,NaN,2.8,47.6,NaN,NaN,354.9,34.9,NaN,89.8,42.1,25.3
300.7,NaN,160.4,10.4,-3.3,115.9,NaN,340.2,7,120.1,9.3,2,NaN,273.4,NaN,2,NaN,12.5,NaN,16.9,3.2,5.2,11.9,4.6,-2.7,139.4,238.5,15,21.7,42.1,23.2,1.3,NaN,0,20.6,NaN,NaN,156.2,4.1,NaN,6.6,17.3,0.2
145.7,NaN,15.3,0,0,6.4,NaN,164.2,0,1.8,0,0,NaN,56.2,NaN,0,NaN,6.6,NaN,1,0,0,1.6,0,0,54.8,34.9,7.1,0,0,1.8,0,NaN,0,0.3,NaN,NaN,13.2,0,NaN,0,-1,0
65.4,NaN,0,0,0,0,NaN,99.5,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,2,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
10.8,NaN,0,0,0,0,NaN,9.8,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,NaN,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,0,0,0,NaN,0,0,0,0,0,NaN,0,0,0,NaN,0,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,22,0,NaN,NaN,0,0,NaN,0,0,0
0,NaN,0,116.3,25.6,0,NaN,0,41.3,0,7.2,41.7,NaN,0,0,104.3,NaN,0,NaN,0,20.4,6.8,0,53.2,304.5,0,0,0,60.4,74.2,0,8.5,NaN,62,0,NaN,NaN,0,67.2,NaN,145.2,0,11.5
0,NaN,162.4,233.6,28.1,48.5,NaN,0,254.9,187.6,27.2,135.9,NaN,77.9,0,346.3,NaN,44.9,NaN,4.3,65.5,25.2,7.9,287.1,502.9,0,57.2,-0.6,290.3,306.3,14.2,33.5,NaN,108.6,33.6,NaN,NaN,36.5,216.2,NaN,373.6,98.6,13.8
0,NaN,407.8,489.1,523.3,185.1,NaN,0,216.1,244.5,24.4,257.6,NaN,288.2,144.4,577,NaN,75.7,NaN,30.4,176.7,32.9,14.7,483.5,690.5,52.6,244.6,3.5,477.5,475,66.7,20,NaN,117.7,133.9,NaN,NaN,244.8,303.6,NaN,577,95.1,42.3
59.3,NaN,633.6,681.6,853,363.3,NaN,52.9,308.2,470.1,57.7,247.3,NaN,501.6,328.3,774,NaN,134.3,NaN,51.8,244.7,54.8,16.9,692.1,822.4,90.8,435.2,27.9,636.5,614,63.9,49.9,NaN,266.2,210.6,NaN,NaN,467.6,475.3,NaN,743.7,131.7,45.5
106.1,NaN,823.4,787.2,979.5,493.9,NaN,168.2,304.9,585.5,77.4,435,NaN,669,515.6,743.3,NaN,202.2,NaN,123.4,431.5,72,19,820.1,865.6,245.3,560.8,55.8,748.5,780,66.1,53.4,NaN,276,343.8,NaN,NaN,652.9,434.5,NaN,852.3,154.5,63.8
290.3,NaN,907.3,828.1,561.4,598.9,NaN,298.9,450,608.4,111.5,382,NaN,798.1,623.6,922.9,NaN,172.9,NaN,146.3,276.9,71.9,82.7,872.8,858.5,863,612.8,221.6,787.6,851.5,50.2,89,NaN,259.9,366.9,NaN,NaN,797.9,615.7,NaN,897.1,182.3,60.5
305.9,NaN,948,801.2,648.8,668.9,NaN,454.8,490.6,797.7,64,218.7,NaN,865.5,718.3,484.4,NaN,220.5,NaN,110,428.6,70.1,109.9,881.4,774.6,1020.8,664.8,149.9,769.1,837.8,113.5,53,NaN,260,797.1,NaN,NaN,620.1,432.9,NaN,866.3,264.3,60
432.1,NaN,921.3,718.5,367.3,713,NaN,483.6,368.2,854.1,64.2,244.1,NaN,863.1,763.6,774.8,NaN,146.4,NaN,113.6,395.1,77.2,188.7,785,630.2,930.3,748.9,302.4,714.6,627.1,73.4,74.5,NaN,246.9,682.3,NaN,NaN,837.7,497.8,NaN,776.7,353.2,155.4
361.4,NaN,816.1,578.4,415.1,647.2,NaN,447.1,396.9,597,69.4,134.8,NaN,792.5,715.6,598.1,NaN,122.2,NaN,75.7,454.2,88.8,150,652,455.5,747,737,350.2,581.8,760.6,54.3,136.6,NaN,131.4,470.9,NaN,NaN,539.1,318,NaN,616.8,421.3,106.5
489.3,NaN,648.8,400.2,44.7,481.7,NaN,597.1,312.2,607.4,22.6,120.1,NaN,670.2,628.2,259.7,NaN,44.1,NaN,73.5,307.8,39.8,126.7,453.5,231,1022.3,617.7,437.7,414.2,459.7,45.9,114.8,NaN,53.9,376.8,NaN,NaN,143.1,154.6,NaN,411.3,190.2,102.8
372.6,NaN,429.9,145.2,22,311.6,NaN,522,157.1,426.4,22.7,82.4,NaN,489,490.3,107.1,NaN,19.3,NaN,62.8,178.7,28.9,44.8,228.2,34.3,334.2,463,321.2,223.8,324.7,21.1,43,NaN,6.2,207.5,NaN,NaN,194.1,167.9,NaN,200.6,96.8,57.2
302.8,NaN,193.1,10.6,-2.9,115.4,NaN,288.5,19.7,178.4,1.4,13.7,NaN,262.1,313.8,5,NaN,11.2,NaN,22.6,10.3,3.1,36.2,13.3,NaN,579.7,262.1,111.2,13.9,105.7,21.5,11.2,NaN,0,119.7,NaN,NaN,129.8,6.8,NaN,14,19.9,5.1
