Time,ghi,Sun_Zen,Sun_Azi,ghi_clear,T_a,RH,C01,C02,C03,C04,C05,C06,Sat_Azi,Sat_Zen,Sun_Azi_sat,Sun_Gli,ele
2021-01-02 04:00:00,389.2,63.050417254419855,175.18202078203,472.19127630746,269.60999999999996,65.29,0.1353,0.1063,0.1,0.0265,0.1335,0.1015,197.72,47.8,175.54,107.88,1.32
2021-01-02 05:00:00,360.9,63.630810650640655,190.62850496253566,461.2266756246563,270.60999999999996,60.22,0.1338,0.1075,0.103,0.029,0.141,0.1088,197.72,47.8,190.98,111.22,1.32
2021-01-03 04:00:00,420.3,62.96314575002461,175.05548094385085,473.6445978528149,269.17999999999995,25.5,0.1318,0.1055,0.1033,0.0278,0.1363,0.1033,197.72,47.8,175.42000000000002,107.76,1.32
2021-01-04 05:00:00,449.0,63.40281331545076,190.42894939071883,465.15354839977584,271.32,22.23,0.132,0.1118,0.1153,0.0303,0.147,0.1148,197.72,47.8,190.78,110.98,1.32
2021-01-05 05:00:00,434.6,63.27818742211947,190.33292957276234,467.30708910496077,268.41999999999996,20.72,0.132,0.1158,0.123,0.0315,0.1473,0.1143,197.72,47.8,190.7,110.84,1.32
2021-01-06 04:00:00,477.8,62.65692746036491,174.67974414435184,478.8009776210029,261.57,15.72,0.1363,0.107,0.1055,0.0375,0.1345,0.1085,197.72,47.8,175.04,107.38,1.32
2021-01-07 04:00:00,471.1,62.540175580806384,174.5560545449407,480.78151873880233,259.89,19.66,0.129,0.108,0.1083,0.0328,0.136,0.107,197.72,47.8,174.92000000000002,107.22,1.32
2021-01-09 05:00:00,447.8,62.710122047676066,189.9757996042594,477.15250752775216,271.5,22.2,0.1385,0.1173,0.129,0.029,0.15,0.116,197.72,47.8,190.34,110.24,1.32
2021-01-11 04:00:00,458.3,62.00099394610103,174.0714236307674,489.97615646254263,272.34999999999997,22.7,0.1335,0.107,0.1065,0.028,0.1383,0.1068,197.72,47.8,174.44,106.58,1.32
2021-01-11 05:00:00,430.2,62.38528276258935,189.8146681246214,482.7884493034468,273.06,21.58,0.136,0.1158,0.1235,0.0273,0.1483,0.1155,197.72,47.8,190.18,109.9,1.32
2021-01-12 04:00:00,395.4,61.84843041104419,173.95328736702004,492.5849204689515,272.54999999999995,30.6,0.1345,0.1128,0.1063,0.0278,0.136,0.1058,197.72,47.8,174.32,106.4,1.32
2021-01-16 05:00:00,472.2,61.45920421465006,189.46903180753606,498.95405132590184,271.4,18.12,0.1365,0.1218,0.1403,0.03,0.157,0.124,197.72,47.8,189.84,108.96,1.32
2021-01-18 05:00:00,422.4,61.044969253285416,189.35566347614264,506.624915953245,275.84999999999997,18.86,0.1353,0.1205,0.128,0.0273,0.1523,0.1218,197.72,47.8,189.72,108.52,1.32
2021-01-19 05:00:00,393.2,60.82882379377743,189.30464876578125,510.6073416554873,267.23999999999995,67.29,0.1753,0.1688,0.175,0.0283,0.1535,0.113,197.72,47.8,189.68,108.3,1.32
2021-01-20 04:00:00,399.1,60.38200416966195,173.06697330758334,518.8218956216404,270.79999999999995,56.63,0.1475,0.1268,0.1178,0.0275,0.1363,0.104,197.72,47.8,173.44,104.76,1.32
2021-01-20 05:00:00,372.3,60.6067857584249,189.25750994667072,514.6843102461254,271.9,51.78,0.1508,0.1325,0.135,0.0303,0.1515,0.1148,197.72,47.8,189.64,108.08,1.32
2021-01-21 04:00:00,404.7,60.16905116901684,172.96479018066736,522.7084777802519,274.10999999999996,51.21,0.1448,0.1238,0.1138,0.0288,0.1403,0.1085,197.72,47.8,173.34,104.54,1.32
2021-01-26 03:00:00,371.4,62.09902736009775,156.5495159312619,486.8169000817576,269.97999999999996,90.82,0.1325,0.1045,0.1003,0.028,0.126,0.095,197.72,47.8,156.92000000000002,100.36,1.32
2021-01-26 04:00:00,477.5,59.011338943057524,172.48712767059305,543.6109173844983,271.19,90.71,0.1415,0.1265,0.1377,0.032,0.1505,0.1175,197.72,47.8,172.88,103.3,1.32
2021-01-26 05:00:00,440.9,59.1563882810833,189.0594913713082,540.9790626666907,273.97999999999996,89.23,0.1473,0.1338,0.1495,0.0308,0.162,0.1298,197.72,47.8,189.44,106.62,1.32
2021-01-28 05:00:00,491.6,58.63037508661978,189.0270121022964,550.3746470933046,268.76,12.69,0.142,0.1295,0.151,0.0355,0.173,0.1385,197.72,47.8,189.42,106.1,1.32
2021-01-28 06:00:00,357.8,61.99123777363019,204.9843001542161,488.7226204916531,269.41999999999996,13.0,0.1305,0.1125,0.1308,0.0333,0.1525,0.1218,197.72,47.8,205.34,109.58,1.32
2021-01-30 05:00:00,449.3,58.084471697092766,189.01181490080515,560.0474407132806,276.31,22.72,0.1428,0.131,0.1498,0.0283,0.1693,0.1358,197.72,47.8,189.4,105.56,1.32
2021-01-31 05:00:00,430.5,57.80431510925493,189.01076687558603,564.9806949213628,271.23999999999995,76.84,0.1543,0.136,0.1465,0.0298,0.1708,0.1385,197.72,47.8,189.4,105.28,1.32
2021-02-02 05:00:00,506.5,57.23009368855504,189.02189075807615,575.0268064735276,271.2,15.98,0.1463,0.1343,0.156,0.033,0.1773,0.1458,197.72,47.8,189.42,104.7,1.32
2021-02-03 05:00:00,526.7,56.93623221804199,189.0341087494242,580.1339652346943,275.26,27.21,0.1448,0.1368,0.1578,0.0305,0.1793,0.1458,197.72,47.8,189.44,104.42,1.32
2021-02-04 05:00:00,507.1,56.63801026100031,189.050797308149,585.2933159879865,279.41999999999996,17.52,0.1473,0.1388,0.1573,0.0328,0.1798,0.147,197.72,47.8,189.46,104.12,1.32
2021-02-05 03:00:00,385.7,59.57322885742166,155.12097054571075,532.5796250814968,276.91999999999996,32.94,0.125,0.1005,0.0968,0.0283,0.1323,0.1023,197.72,47.8,155.5,97.54,1.32
2021-02-05 04:00:00,525.6,56.26923747612447,171.7132041700961,591.6674091272346,280.69,22.87,0.1418,0.1248,0.1388,0.0303,0.1593,0.1258,197.72,47.8,172.12,100.5,1.32
2021-02-05 05:00:00,462.4,56.33553751792875,189.07198510049065,590.5018726756316,282.78,19.8,0.1458,0.1375,0.1533,0.0288,0.1763,0.142,197.72,47.8,189.48,103.82,1.32
2021-02-05 06:00:00,403.7,59.76040079542453,205.6094231978716,529.1734512973544,284.88,16.73,0.138,0.123,0.1353,0.0273,0.158,0.126,197.72,47.8,205.98,107.3,1.32
2021-02-06 04:00:00,526.0,55.966609725722556,171.64978778732063,596.8480506622943,286.07,19.49,0.1395,0.1228,0.1377,0.029,0.1565,0.1258,197.72,47.8,172.06,100.2,1.32
2021-02-06 05:00:00,477.6,56.028927821527525,189.09770481611898,595.7565829257483,286.94,18.4,0.1493,0.1375,0.153,0.0283,0.1748,0.1403,197.72,47.8,189.5,103.52,1.32
2021-02-06 06:00:00,393.8,59.46622827514239,205.71336188221272,534.4153303471991,287.81,17.31,0.1403,0.1238,0.1345,0.0283,0.1565,0.1243,197.72,47.8,206.08,107.0,1.32
2021-02-07 04:00:00,586.4,55.65923289319683,171.58900252520584,602.0848958390735,276.98999999999995,26.7,0.1393,0.127,0.1435,0.028,0.1618,0.132,197.72,47.8,172.0,99.9,1.32
2021-02-07 05:00:00,556.7,55.7182988172214,189.1279933795135,601.0543365875338,277.78,23.39,0.1475,0.1428,0.1635,0.0298,0.1865,0.1533,197.72,47.8,189.54,103.22,1.32
2021-02-08 02:00:00,443.4,64.94674091155832,139.8490655056952,432.3352226282944,271.40999999999997,40.82,0.099,0.0765,0.073,0.0285,0.1053,0.0763,197.72,47.8,140.18,94.22,1.32
2021-02-08 03:00:00,471.0,58.70966568841257,154.70726135225152,547.8622077854175,273.59,38.14,0.1283,0.1035,0.1008,0.0285,0.1363,0.1055,197.72,47.8,155.1,96.62,1.32
2021-02-08 04:00:00,556.6,55.34721993697087,171.5308822245612,607.3747969583471,275.77,35.46,0.1438,0.1293,0.1445,0.0283,0.1655,0.1318,197.72,47.8,171.94,99.58,1.32
2021-02-08 05:00:00,495.3,55.40377118013134,189.16289156139914,606.3919822960492,277.29999999999995,32.92,0.152,0.1458,0.1635,0.033,0.1818,0.1483,197.72,47.8,189.58,102.9,1.32
2021-02-09 02:00:00,397.6,64.67671401340361,139.6604515525617,437.3662841586623,271.60999999999996,56.25,0.1058,0.0798,0.0715,0.027,0.1063,0.0745,197.72,47.8,140.0,93.9,1.32
2021-02-09 03:00:00,445.4,58.41191955453378,154.57106569458938,553.088435647276,274.46999999999997,46.0,0.1315,0.104,0.1008,0.029,0.1348,0.104,197.72,47.8,154.96,96.3,1.32
2021-02-09 04:00:00,542.2,55.03068524927655,171.47546355340023,612.7145864263583,277.33,35.74,0.1438,0.128,0.1425,0.0283,0.1643,0.1315,197.72,47.8,171.9,99.26,1.32
2021-02-09 05:00:00,508.7,55.08546756351882,189.2024430324776,611.7663484486201,278.71999999999997,32.71,0.1523,0.1408,0.1578,0.0298,0.1828,0.1495,197.72,47.8,189.62,102.6,1.32
2021-02-10 02:00:00,417.9,64.40181726051293,139.47159668686362,442.4726353417442,273.53,56.64,0.106,0.0843,0.0773,0.0288,0.1088,0.077,197.72,47.8,139.8,93.58,1.32
2021-02-10 03:00:00,450.0,58.10940909219634,154.4357718903559,558.3755871289013,277.40999999999997,42.99,0.1305,0.1093,0.103,0.0273,0.1373,0.1058,197.72,47.8,154.82,95.98,1.32
2021-02-10 04:00:00,449.8,54.7097439024007,171.42278437811115,618.1010919458237,281.28999999999996,29.33,0.1573,0.1443,0.1463,0.045,0.1488,0.1243,197.72,47.8,171.84,98.96,1.32
2021-02-10 05:00:00,525.0,54.76351154695539,189.24669295538536,617.1742638045055,283.07,25.76,0.1518,0.1435,0.1608,0.0303,0.184,0.1508,197.72,47.8,189.66,102.28,1.32
2021-02-12 02:00:00,326.1,63.837833956857224,139.09329836468515,452.8997472185922,274.05518518518517,76.9987037037037,0.1238,0.0938,0.082,0.0273,0.1085,0.0788,197.72,47.8,139.42000000000002,92.92,1.32
2021-02-12 04:00:00,489.9,54.05510253749525,171.32579103501212,629.0015910119812,274.2588888888889,77.64277777777778,0.152,0.1333,0.141,0.0308,0.1658,0.131,197.72,47.8,171.76,98.3,1.32
2021-02-12 05:00:00,498.1,54.10913686585883,189.34946626691845,628.0781469062855,274.36074074074077,77.96481481481482,0.1545,0.14,0.1508,0.0308,0.177,0.1448,197.72,47.8,189.78,101.64,1.32
2021-02-15 02:00:00,475.3,62.95800334202971,138.52477931190919,468.28982339727867,271.48999999999995,29.86,0.1,0.0785,0.0773,0.026,0.111,0.0795,197.72,47.8,138.86,91.92,1.32
2021-02-15 03:00:00,529.5,56.52926331822247,153.7736763232076,584.8513798115963,273.08,26.56,0.132,0.1043,0.1038,0.0268,0.1425,0.1095,197.72,47.8,154.16,94.34,1.32
2021-02-15 04:00:00,625.8,53.04298221355935,171.2016741086511,644.8486763602779,274.66999999999996,23.25,0.144,0.1298,0.148,0.03,0.17,0.136,197.72,47.8,171.64,97.32,1.32
2021-02-15 05:00:00,604.2,53.10326508773487,189.5399022608237,643.8326274848986,275.78999999999996,22.19,0.1503,0.147,0.1703,0.0288,0.19,0.158,197.72,47.8,189.96,100.66,1.32
2021-02-16 02:00:00,496.3,62.65614766561239,138.3350598606674,473.04279520488626,271.01,18.62,0.1015,0.0768,0.0778,0.029,0.1113,0.083,197.72,47.8,138.68,91.58,1.32
2021-02-16 03:00:00,595.9,56.200508685175954,153.64423739365225,589.6727059379634,271.01,16.73,0.1248,0.1043,0.1065,0.033,0.1448,0.114,197.72,47.8,154.04,94.02,1.32
2021-02-16 04:00:00,659.3,52.69803527882532,171.16609076629675,649.6738783760003,271.01,14.84,0.1425,0.1303,0.1503,0.035,0.1715,0.141,197.72,47.8,171.6,96.98,1.32
2021-02-16 05:00:00,636.0,52.76198324103416,189.61318214732023,648.6013561488178,271.64,14.51,0.1525,0.1463,0.176,0.034,0.1998,0.1648,197.72,47.8,190.04,100.32,1.32
2021-02-17 02:00:00,503.7,62.350198260119434,138.14524961865305,477.84909439112334,266.81,23.68,0.105,0.0795,0.0795,0.0298,0.1128,0.0835,197.72,47.8,138.48,91.24,1.32
2021-02-17 03:00:00,620.9,55.86778543783272,153.51580232235028,594.5326572741722,268.45,20.87,0.1288,0.1033,0.1075,0.0345,0.1433,0.1155,197.72,47.8,153.92000000000002,93.68,1.32
2021-02-17 04:00:00,674.5,52.34949982441862,171.13342419686865,654.523532434226,270.09,18.07,0.142,0.1315,0.1515,0.036,0.1733,0.1445,197.72,47.8,171.58,96.64,1.32
2021-02-17 05:00:00,651.4,52.41791054614294,189.69140183071482,653.381926121115,271.63,15.19,0.152,0.1468,0.1798,0.0358,0.2013,0.1705,197.72,47.8,190.12,99.98,1.32
2021-02-18 02:00:00,463.8,62.04027673606684,137.95535104913824,482.70557063694423,270.7,27.64,0.1045,0.0815,0.0808,0.0298,0.1155,0.0848,197.72,47.8,138.3,90.9,1.32
2021-02-19 05:00:00,604.0,51.72188446966378,189.8627228696203,662.9668824200294,281.73999999999995,23.37,0.152,0.15,0.176,0.0315,0.1975,0.1635,197.72,47.8,190.3,99.3,1.32
2021-02-20 04:00:00,623.4,51.28357095713668,171.0529629608277,669.1881502981322,284.215,26.495,0.1423,0.1243,0.1368,0.0295,0.1613,0.1328,197.72,47.8,171.5,95.62,1.32
2021-02-20 05:00:00,610.4,51.3701767230294,189.95584494889704,667.7655038881288,283.87624999999997,27.30375,0.1533,0.1485,0.1733,0.03,0.1968,0.1648,197.72,47.8,190.4,98.96,1.32
2021-02-21 04:00:00,610.1,50.92189328092352,171.03197890924503,674.1046409493721,289.85999999999996,15.93,0.1688,0.1558,0.1703,0.0408,0.178,0.1555,197.72,47.8,171.48,95.28,1.32
2021-02-21 05:00:00,564.3,51.01616888474027,190.05394837885072,672.5644483245994,289.60999999999996,16.22,0.1568,0.1518,0.168,0.0288,0.188,0.1583,197.72,47.8,190.5,98.62,1.32
2021-02-22 03:00:00,567.2,54.148932850507485,152.88831261031123,619.2999269554751,280.84,29.31,0.1293,0.1063,0.1098,0.0273,0.1493,0.1183,197.72,47.8,153.3,91.94,1.32
2021-02-22 04:00:00,673.2,50.557235281170016,171.01389655565902,679.0302056532747,281.71999999999997,25.47,0.1455,0.1335,0.1523,0.029,0.177,0.1443,197.72,47.8,171.46,94.92,1.32
2021-02-22 05:00:00,658.5,50.65998218105466,190.1570329878713,677.3609498514048,282.71,23.87,0.154,0.1543,0.1875,0.0278,0.213,0.1755,197.72,47.8,190.6,98.28,1.32
2021-02-22 06:00:00,576.5,54.4351729046318,208.17777763355753,614.4217033103529,283.7,22.26,0.146,0.1377,0.1605,0.0295,0.1873,0.1528,197.72,47.8,208.58,101.74,1.32
2021-02-22 07:00:00,382.8,61.18476505270888,223.73254923712054,494.8716513321647,284.69,20.66,0.13,0.1025,0.1038,0.0278,0.1425,0.1083,197.72,47.8,224.06,105.14,1.32
2021-02-24 06:00:00,475.0,53.777481263815325,208.59245453755838,623.6341938236131,275.85999999999996,49.03,0.1735,0.1555,0.1625,0.0405,0.1775,0.1453,197.72,47.8,209.0,101.06,1.32
2021-02-25 04:00:00,575.3,49.446594818195045,170.97685307949484,693.8317119687599,278.21,46.66,0.1673,0.148,0.1533,0.0295,0.1783,0.1428,197.72,47.8,171.44,93.88,1.32
2021-02-25 05:00:00,561.4,49.579537981934656,190.49609812982908,691.7090937852262,279.04999999999995,44.01,0.1715,0.1543,0.169,0.0283,0.2063,0.1728,197.72,47.8,190.96,97.22,1.32
2021-02-25 06:00:00,491.7,53.447345690727644,208.80850865967417,628.2146992843147,279.89,41.37,0.1595,0.1433,0.151,0.0305,0.1818,0.1495,197.72,47.8,209.2,100.7,1.32
2021-02-25 07:00:00,369.5,60.312173476284144,224.5225583830142,508.03872002170436,280.71999999999997,38.72,0.1465,0.115,0.1005,0.0268,0.1383,0.108,197.72,47.8,224.86,104.08,1.32
2021-02-26 02:00:00,424.5,59.43321465722563,136.43180023633573,522.9770515304052,273.91999999999996,80.65,0.1438,0.1093,0.0898,0.0283,0.12,0.0885,197.72,47.8,136.78,88.04,1.32
2021-02-26 04:00:00,564.7,49.07122531702593,170.97013962866765,698.7642121230018,279.65999999999997,54.84,0.168,0.149,0.1525,0.0283,0.1788,0.1438,197.72,47.8,171.44,93.52,1.32
2021-02-26 05:00:00,527.1,49.21581330437524,190.619004901205,696.4695057550521,280.85999999999996,50.04,0.1735,0.1575,0.1655,0.0295,0.2048,0.1743,197.72,47.8,191.08,96.86,1.32
2021-02-26 06:00:00,480.6,53.116489103983476,209.0303166273223,632.7752563799202,282.07,45.24,0.1643,0.1445,0.15,0.0295,0.1818,0.1498,197.72,47.8,209.44,100.34,1.32
2021-02-26 07:00:00,373.9,60.021295437683285,224.79667078595557,512.3832005651224,283.27,40.43,0.1483,0.118,0.1028,0.031,0.1428,0.11,197.72,47.8,225.12,103.72,1.32
2021-02-27 02:00:00,381.9,59.093349708464686,136.24044975413483,528.1396624061392,274.85999999999996,57.54,0.1398,0.1095,0.0895,0.0278,0.1205,0.0878,197.72,47.8,136.6,87.68,1.32
2021-03-01 06:00:00,485.6,52.1205544657054,209.72976271950483,646.3182864396437,276.79999999999995,50.38,0.1778,0.1628,0.1718,0.0458,0.1613,0.1318,197.72,47.8,210.14,99.28,1.32
2021-03-06 07:00:00,397.9,57.70463811837613,227.17093314327803,546.1344071398036,276.09999999999997,37.08,0.1528,0.1225,0.1085,0.0293,0.1485,0.1128,197.72,47.8,227.5,100.84,1.32
2021-03-07 02:00:00,474.8,56.28999223784767,134.69246484798919,569.8206549919553,273.46999999999997,64.21,0.1425,0.1138,0.0983,0.0285,0.13,0.0978,197.72,47.8,135.06,84.7,1.32
2021-03-07 05:00:00,638.5,45.88245742261649,191.94170101366592,738.3703628498762,277.95,49.29,0.1665,0.157,0.1775,0.031,0.2098,0.179,197.72,47.8,192.42,93.62,1.32
2021-03-07 06:00:00,563.4,50.12163476927621,211.2766278680844,672.6277462490526,279.08,46.84,0.158,0.1428,0.155,0.0298,0.1868,0.152,197.72,47.8,211.7,97.1,1.32
2021-03-07 07:00:00,430.9,57.41738062231855,227.48897563751913,550.2091394657039,280.21,44.39,0.1445,0.115,0.1048,0.0298,0.142,0.1108,197.72,47.8,227.82,100.46,1.32
2021-03-08 02:00:00,415.9,55.93105665842329,134.49596589891564,575.0322986083302,275.75,64.88,0.167,0.152,0.1453,0.0365,0.128,0.0975,197.72,47.8,134.86,84.34,1.32
2021-03-09 02:00:00,443.0,55.57068469954483,134.29864251445537,580.2343572642318,278.46999999999997,60.7,0.1535,0.1303,0.1043,0.0278,0.1278,0.0905,197.72,47.8,134.66,83.96000000000001,1.32
2021-03-09 04:00:00,586.8,44.80947258733934,171.0659598826336,752.1113592852222,282.7,44.88,0.1788,0.1578,0.158,0.028,0.1833,0.1445,197.72,47.8,171.58,89.52,1.32
2021-03-09 05:00:00,571.2,45.131700443439236,192.2871115274859,747.3592989864851,284.26,42.97,0.1863,0.1653,0.171,0.029,0.2058,0.1708,197.72,47.8,192.78,92.9,1.32
2021-03-13 03:00:00,547.8,47.01710074980665,150.64338803818322,714.6951198850319,282.79999999999995,73.06,0.1688,0.1473,0.146,0.031,0.1558,0.1138,197.72,47.8,151.1,84.98,1.32
2021-03-13 04:00:00,675.5,43.21782200984095,171.1701061931808,770.7066117846782,284.06,66.91,0.1753,0.1525,0.1543,0.0313,0.1725,0.1315,197.72,47.8,171.70000000000002,88.04,1.32
2021-03-13 05:00:00,663.7,43.62596734382577,193.03269471142963,764.8652698438758,285.07,63.05,0.1795,0.1583,0.1708,0.0325,0.1973,0.1608,197.72,47.8,193.54,91.42,1.32
2021-03-16 00:00:00,231.6,72.9166100945081,107.42109655466481,255.77523780040812,279.69,16.36,0.0715,0.0515,0.046,0.027,0.0765,0.0473,197.72,47.8,107.68,78.42,1.32
2021-03-16 01:00:00,391.4,62.34573582543621,118.95119652064591,453.6740773637764,280.09,15.93,0.0923,0.0743,0.073,0.0298,0.1048,0.075,197.72,47.8,119.26,79.44,1.32
2021-03-16 02:00:00,619.3,53.0191997588872,132.89118669394293,615.9968809457337,281.15999999999997,15.58,0.1133,0.099,0.0978,0.029,0.128,0.104,197.72,47.8,133.28,81.3,1.32
2021-03-16 03:00:00,730.8,45.84175723901581,150.29069309456793,728.9539536174339,282.23999999999995,15.23,0.1385,0.129,0.1455,0.031,0.1683,0.1343,197.72,47.8,150.76,83.86,1.32
2021-03-16 06:00:00,585.6,47.14474739722635,213.94366783570686,709.3367550255381,285.96,11.85,0.167,0.17,0.1915,0.0438,0.1833,0.156,197.72,47.8,214.38,93.8,1.32
2021-03-20 03:00:00,739.1,44.26928912464124,149.8135471562005,746.3631425198756,282.19,69.03,0.1468,0.1363,0.151,0.03,0.1555,0.1173,197.72,47.8,150.32,82.36,1.32
2021-03-20 04:00:00,780.6,40.41196592666897,171.42982200817107,800.1970284921634,284.96999999999997,57.48,0.158,0.1513,0.171,0.0298,0.1803,0.1393,197.72,47.8,172.0,85.46000000000001,1.32
2021-03-20 05:00:00,778.6,40.996120767579434,194.50930437447482,792.2980686905374,285.21999999999997,56.88,0.1638,0.163,0.197,0.03,0.2013,0.161,197.72,47.8,195.06,88.86,1.32
2021-03-21 01:00:00,489.1,60.64065142114754,117.73913886864455,478.40055384661673,277.76,26.92,0.1008,0.0708,0.074,0.0273,0.1048,0.072,197.72,47.8,118.06,77.5,1.32
2021-03-21 02:00:00,681.6,51.18345088519021,131.85240483091098,639.2634268489215,279.0,24.24,0.1218,0.099,0.104,0.0293,0.135,0.103,197.72,47.8,132.26,79.4,1.32
2021-03-21 03:00:00,787.2,43.87608843353761,149.69251613316976,750.6001602927032,280.23999999999995,21.55,0.141,0.1278,0.1513,0.0295,0.1648,0.1303,197.72,47.8,150.20000000000002,81.98,1.32
2021-03-21 04:00:00,828.1,40.01087892594288,171.47412523315438,804.0992594035364,281.47999999999996,18.87,0.153,0.1458,0.1768,0.027,0.1908,0.1528,197.72,47.8,172.04,85.08,1.32
2021-03-21 05:00:00,801.2,40.62270458418532,194.73751113623518,795.8964708253318,282.34,18.07,0.1633,0.158,0.2015,0.0295,0.2135,0.176,197.72,47.8,195.28,88.48,1.32
2021-03-21 06:00:00,718.5,45.52505895614633,215.59037280743632,726.5980631043574,283.19,17.28,0.1508,0.143,0.1735,0.0283,0.1905,0.1508,197.72,47.8,216.04,91.96,1.32
2021-03-21 07:00:00,578.4,53.51088109980021,232.358029428331,601.2684882302706,284.03999999999996,16.49,0.1333,0.1055,0.1245,0.0258,0.1475,0.112,197.72,47.8,232.7,95.28,1.32
2021-03-21 23:00:00,61.0,82.27224046070616,95.72504458062178,80.42293943313362,279.83,35.53,0.0455,0.0428,0.0398,0.027,0.0755,0.0525,197.72,47.8,95.96,75.92,1.32
2021-03-22 03:00:00,717.6,43.48311714745528,149.5706166602157,754.7871221199056,286.16999999999996,18.81,0.1528,0.1518,0.1688,0.0343,0.1813,0.1453,197.72,47.8,150.08,81.62,1.32
2021-03-22 04:00:00,767.9,39.61007835431315,171.5200269901145,807.9469203540426,288.76,11.67,0.1545,0.1515,0.1778,0.0323,0.1933,0.154,197.72,47.8,172.08,84.72,1.32
2021-03-22 08:00:00,335.8,63.12451816228374,246.05912068848943,432.47767359268494,291.39,12.18,0.116,0.0925,0.0865,0.0268,0.1218,0.088,197.72,47.8,246.34,97.86,1.32
2021-03-23 00:00:00,212.1,70.66242708361881,105.64799954547073,291.538341501214,280.64,52.49,0.0758,0.0588,0.0573,0.029,0.0815,0.0523,197.72,47.8,105.9,75.66,1.32
2021-03-23 03:00:00,723.4,43.09050680449123,149.44775566112736,758.9221686251743,287.01,37.34,0.148,0.138,0.156,0.037,0.1678,0.1298,197.72,47.8,149.94,81.24,1.32
2021-03-23 04:00:00,756.6,39.20967867260167,171.56744687077958,811.7385621804982,289.87,30.18,0.1595,0.1538,0.1815,0.0358,0.1958,0.1548,197.72,47.8,172.14,84.34,1.32
2021-03-24 03:00:00,692.3,42.698388752943146,149.32383427399827,763.0035092483797,289.59999999999997,22.63,0.1475,0.1343,0.1563,0.0295,0.171,0.1358,197.72,47.8,149.82,80.86,1.32
2021-03-24 04:00:00,753.0,38.80979291408112,171.61629734840244,815.4728165586108,291.07,20.14,0.1535,0.149,0.1775,0.031,0.1948,0.1548,197.72,47.8,172.20000000000002,83.98,1.32
2021-03-24 05:00:00,739.2,39.508151521682635,195.44680995744847,806.3520703294739,291.76,18.74,0.1645,0.1625,0.201,0.0295,0.217,0.175,197.72,47.8,196.0,87.38,1.32
2021-03-24 06:00:00,642.5,44.570988143149684,216.629025250959,736.3141983858923,292.45,17.34,0.1573,0.147,0.173,0.0285,0.1948,0.151,197.72,47.8,217.08,90.86,1.32
2021-03-24 07:00:00,519.4,52.71213185410847,233.48497138485104,610.4767938036179,293.14,15.94,0.1373,0.122,0.1363,0.027,0.1568,0.1178,197.72,47.8,233.82,94.18,1.32
2021-03-25 03:00:00,687.3,42.306893954457436,149.19874686032426,767.0294253098642,286.95,40.36,0.1538,0.1423,0.1598,0.033,0.1715,0.133,197.72,47.8,149.70000000000002,80.5,1.32
2021-03-25 04:00:00,707.6,38.410532283876826,171.66648270272026,819.1484005634105,289.53,36.78,0.1665,0.1573,0.1813,0.0335,0.1945,0.151,197.72,47.8,172.26,83.62,1.32
2021-03-25 05:00:00,662.3,39.138855594923314,195.69122404090498,809.7208699584447,291.0,33.43,0.1815,0.1703,0.1965,0.035,0.211,0.1675,197.72,47.8,196.24,87.02,1.32
2021-03-25 06:00:00,556.2,44.256379489974556,216.98300333734215,739.4420270431855,292.46999999999997,30.09,0.184,0.1663,0.1805,0.0388,0.1885,0.1435,197.72,47.8,217.44,90.5,1.32
2021-03-27 06:00:00,552.3,43.63266620395838,217.7018134918961,745.5288836046359,290.04999999999995,62.87,0.2453,0.205,0.2175,0.0305,0.2095,0.174,197.72,47.8,218.16,89.76,1.32
2021-03-28 06:00:00,676.9,43.32366740582889,218.06636076150835,748.4874853416306,289.60999999999996,16.19,0.1588,0.1545,0.186,0.031,0.1925,0.154,197.72,47.8,218.52,89.4,1.32
2021-03-28 07:00:00,535.8,51.67315465921089,235.01999521439677,622.0574610788983,290.48999999999995,15.02,0.139,0.127,0.1485,0.029,0.1603,0.123,197.72,47.8,235.36,92.72,1.32
2021-03-30 02:00:00,568.0,47.91293241768365,129.88901779169095,678.2824450057266,285.79999999999995,35.95,0.1448,0.136,0.1543,0.0343,0.1535,0.1163,197.72,47.8,130.3,76.02,1.32
2021-03-30 04:00:00,735.1,36.42730282830808,171.933436814409,836.6080467219524,290.04999999999995,33.11,0.1635,0.1603,0.1868,0.0325,0.1863,0.1458,197.72,47.8,172.54,81.8,1.32
2021-03-31 02:00:00,644.2,47.55575528734889,129.6616898071361,682.3393150957187,288.54999999999995,46.02,0.1345,0.118,0.1295,0.0295,0.1438,0.1055,197.72,47.8,130.06,75.64,1.32
2021-03-31 04:00:00,604.5,36.03396874651737,171.9891169135658,839.9100116811725,293.67999999999995,28.11,0.198,0.1968,0.232,0.0565,0.1993,0.1635,197.72,47.8,172.6,81.44,1.32
2021-03-31 05:00:00,694.1,36.95240415043032,197.23484418179945,828.6637643350901,294.72999999999996,23.59,0.1745,0.1738,0.2168,0.035,0.2118,0.1708,197.72,47.8,197.82,84.86,1.32
2021-03-31 08:00:00,347.8,61.12544559685354,249.427817955667,457.8803970478986,296.82,14.2,0.1315,0.1195,0.1128,0.055,0.1153,0.0783,197.72,47.8,249.7,94.52,1.32
2021-04-03 03:00:00,830.0,38.83251286248868,147.99951142179208,800.5256464350779,287.4,21.76,0.1455,0.1333,0.1638,0.0288,0.1693,0.1285,197.72,47.8,148.54,77.2,1.32
