time,C01,C02,C03,C04,C05,C06,C08,C09,C10,C11,C12,C13,C14,Sat_Azi,Sat_Zen,Sun_Azi,Sun_Gli,Sun_Zen,ele,C08_rad,C09_rad,C10_rad,C11_rad,C12_rad,C13_rad,C14_rad,T_a,RH,ghi
2021/1/14 10:00,0.086325,0.0635,0.084275,0.02815,0.106075,0.057925,294.045,238.6575,252.5025,284.3725,287.3225,284.9975,257.5775,137.82,43.06,221.635,74.865,63.465,22.48,0.000487378,2.35E-05,0.005358979,0.024501716,0.034276401,0.052218619,0.053998879,274.65,30,288.8
2021/1/14 13:00,0.008775,0.000525,0,0.0252,0.0353,0.000325,277.8475,237.25,248.575,273.3225,274.55,270.0275,250.03,137.82,43.06,248.885,80.27,95.865,22.48,0.000227935,2.14E-05,0.00464285,0.018300068,0.025098162,0.037724876,0.046218441,271.35,39,0
2021/1/14 19:00,0.006175,0.001025,0,0.025525,0.0353,0.0009,271.025,237.0275,246.2525,263.5275,264.6275,260.6075,247.6075,137.82,43.06,241.555,127.54,169.965,22.48,0.000163163,2.11E-05,0.004264509,0.01397605,0.019468575,0.03036162,0.043923717,265.15,59,0
2021/1/14 22:00,0.0072,0,0,0.025475,0.0353,0,273.5,237.6825,248.575,269.4525,270.475,266.425,251.63,137.82,43.06,86.27,147.015,143.385,22.48,0.000185202,2.21E-05,0.004650164,0.016474439,0.022672452,0.034899719,0.047859065,263.65,67,0
2021/1/15 1:00,0.008775,0.0004,0,0.025625,0.0353,7.50E-05,274.1725,238.75,250.405,272.15,273.275,269.95,253.1025,137.82,43.06,106.295,138.315,104.635,22.48,0.000189646,2.37E-05,0.004968408,0.017666622,0.024234695,0.03758507,0.04925033,260.75,74,0
2021/1/15 4:00,0.097525,0.07935,0.0866,0.039875,0.117825,0.074025,286.82,237.78,248.0775,271.7775,273.7,271.125,252.2525,137.82,43.06,130.18,112.69,70.03,22.48,0.000353883,2.23E-05,0.004562626,0.017630286,0.024700226,0.03890537,0.048519038,262.75,68,173.6
2021/1/15 7:00,0.27965,0.2991,0.30635,0.07865,0.187225,0.168575,279.425,234.93,240.9775,246.9775,247.255,245.78,238.3025,137.82,43.06,173.53,88.105,50.815,22.48,0.000256168,1.83E-05,0.003465165,0.008145694,0.011477833,0.020304313,0.035441176,271.65,39,506.1
2021/1/15 10:00,0.1108,0.0964,0.1119,0.03325,0.12325,0.09605,294.3,239.405,249.81,273.6,274.4,269.805,250.055,137.82,43.06,221.61,74.76,63.33,22.48,0.000493206,2.48E-05,0.004857855,0.018393014,0.024952737,0.037432302,0.046147882,274.05,30,309.2
2021/1/15 13:00,0.00845,0.000525,0,0.025125,0.0353,7.50E-05,281.94,247.125,260.16,280.4175,283.0225,282.97,259.4525,137.82,43.06,249.005,80.065,95.705,22.48,0.00027784,4.09E-05,0.007006067,0.022082603,0.03088257,0.049942791,0.056012913,271.75,33,0
2021/1/15 19:00,0.006825,0.0007,0,0.026075,0.03535,0.0009,278.925,250.85,264.78,277.6725,279.72,279.6725,258.68,137.82,43.06,241.55,127.34,169.77,22.48,0.000239843,5.15E-05,0.008175989,0.020527501,0.028480518,0.046552557,0.055153249,264.05,51,0
2021/1/15 22:00,0.007325,7.50E-05,0,0.025025,0.0353,0,277.52,246.6075,261.2025,276.8925,278.87,278.9175,258.68,137.82,43.06,85.925,146.82,143.385,22.48,0.000223698,3.96E-05,0.007257617,0.020100632,0.027884499,0.045798608,0.055154684,261.65,61,0
2021/1/16 1:00,0.00865,0.00045,0,0.025275,0.0353,7.50E-05,276.645,244.83,258.8775,275.95,277.995,278.05,257.8325,137.82,43.06,106.08,138.19,104.62,22.48,0.000214125,3.53E-05,0.006705355,0.019593654,0.02728032,0.044942569,0.05422645,258.95,71,0
2021/1/16 4:00,0.09245,0.0645,0.0903,0.027475,0.113075,0.061725,286.0225,245.33,259.75,280.09,282.5475,282.32,259.5825,137.82,43.06,129.98,112.595,69.955,22.48,0.000338416,3.65E-05,0.006909023,0.021897633,0.030535508,0.049270839,0.056159526,259.35,74,186.5
2021/1/16 7:00,0.116025,0.098225,0.179725,0.028525,0.183425,0.1102,298.245,247.9275,262.7325,289.9175,293.275,292.57,263.1,137.82,43.06,173.4,87.98,50.64,22.48,0.000584686,4.30E-05,0.007640168,0.028132093,0.039252302,0.060739052,0.060169888,271.85,33,489.5
2021/1/16 10:00,0.074325,0.053275,0.07675,0.02695,0.0991,0.047475,294.32,249.905,265.18,289.3725,292.4975,292.095,262.8325,137.82,43.06,221.75,74.505,63.065,22.48,0.000492651,4.86E-05,0.00828345,0.027755187,0.038567499,0.060171498,0.059859241,274.45,24,314.2
2021/1/16 13:00,0.009075,0.00045,0,0.0248,0.0353,0.00015,284.445,250.9025,265.2775,283.25,285.6725,285.6175,260.7525,137.82,43.06,249.13,79.86,95.545,22.48,0.000313235,5.16E-05,0.008309922,0.023775795,0.032911284,0.052781208,0.057472705,269.35,35,0
2021/1/16 19:00,0.007075,0.0012,0,0.025725,0.035425,0.00095,279.8925,246.4075,260.4025,278.3725,280.545,280.5475,259.455,137.82,43.06,331.565,127.14,169.57,22.48,0.000251538,3.90E-05,0.007064301,0.020916265,0.029067655,0.047436752,0.05601186,259.95,65,0
2021/1/16 22:00,0.006325,0.000125,0,0.025025,0.0353,0.000225,274.6475,244.475,257.63,275.945,278.7225,278.4975,258.2275,137.82,43.06,85.57,146.62,143.39,22.48,0.000193666,3.45E-05,0.006422621,0.019591194,0.027781915,0.045382899,0.054657674,258.55,72,0
2021/1/17 1:00,0.0087,0.00045,0,0.0256,0.0353,7.50E-05,271.95,244.1275,257.25,274.0225,276.9475,276.8225,257.3775,137.82,43.06,105.865,138.07,104.605,22.48,0.000168528,3.38E-05,0.006338367,0.018585899,0.02656926,0.043749949,0.05372695,256.85,81,0
2021/1/17 4:00,0.143025,0.148525,0.15785,0.0268,0.17215,0.126825,293.97,242.505,255.355,275.4975,278.795,278.17,257.8275,137.82,43.06,129.77,112.495,69.875,22.48,0.000485307,3.04E-05,0.005931303,0.019356703,0.027837987,0.04506685,0.054218071,259.75,77,230.5
2021/1/17 7:00,0.126025,0.100825,0.172475,0.0276,0.181725,0.10875,297.1425,240.7,254.1025,287.7725,291.8175,290.4225,260.4025,137.82,43.06,173.275,87.845,50.455,22.48,0.000557441,2.70E-05,0.005673264,0.026672123,0.037975102,0.058201744,0.057083737,270.65,34,519.2
2021/1/17 10:00,0.08115,0.0589,0.077525,0.026775,0.099525,0.04745,292.645,240.575,254.135,286.75,290.6,289.42,260.1825,137.82,43.06,221.825,74.325,62.87,22.48,0.000457261,2.68E-05,0.005679886,0.025996044,0.036931604,0.057042536,0.056827257,273.35,26,309.6
2021/1/17 13:00,0.009475,0.0004,0,0.025025,0.0353,0,283.2925,241.605,254.3575,281.2725,284.37,283.7975,258.1325,137.82,43.06,249.265,79.645,95.37,22.48,0.000296508,2.87E-05,0.005725166,0.022584246,0.031902833,0.050818687,0.054559842,269.15,34,0
2021/1/17 19:00,0.0066,0.0012,0,0.0264,0.035425,0.00115,278.5225,244.4525,256.5525,276.39,279.3225,278.97,256.88,137.82,43.06,331.61,126.935,169.37,22.48,0.000235623,3.45E-05,0.006186063,0.019840369,0.028209448,0.045862276,0.053188731,260.15,64,0
2021/1/17 22:00,0.00745,7.50E-05,0,0.02475,0.0353,0,266.33,245.8525,259.26,269.03,271.955,271.6,255.4025,137.82,43.06,85.21,146.405,143.39,22.48,0.000125335,3.77E-05,0.006793846,0.016156573,0.023366007,0.038917856,0.051610721,259.15,73,0
2021/1/18 1:00,0.008775,0.000475,0,0.02535,0.0353,7.50E-05,275.545,245.6025,259.48,274.65,277.1975,276.345,256.18,137.82,43.06,105.645,137.93,104.585,22.48,0.00020262,3.71E-05,0.00684555,0.01891016,0.026738169,0.043292719,0.052434549,256.85,75,0
2021/1/18 4:00,0.0944,0.0646,0.0816,0.02655,0.113925,0.062425,287.1675,244.3525,259.0025,281.0475,283.9725,283.5725,259.08,137.82,43.06,129.56,112.39,69.79,22.48,0.00035684,3.43E-05,0.006734013,0.022456967,0.031608225,0.050589272,0.05559829,259.85,72,193.9
2021/1/18 7:00,0.1187,0.096825,0.17585,0.0273,0.1852,0.1111,299.245,243.755,258.775,289.925,294.07,292.7675,260.205,137.82,43.06,173.145,87.71,50.265,22.48,0.000610401,3.30E-05,0.006681657,0.028137305,0.039961392,0.060976642,0.056852768,269.35,39,498.8
2021/1/18 10:00,0.07885,0.055575,0.076725,0.026825,0.0997,0.047725,294.5425,243.2275,257.4275,288.47,292.575,291.2725,259.9025,137.82,43.06,221.9,74.13,62.665,22.48,0.000497562,3.19E-05,0.006377762,0.027140366,0.038635208,0.059197454,0.056513177,272.85,29,314.1
2021/1/18 13:00,0.009075,0.000525,0,0.025075,0.03535,7.50E-05,284.6475,242.755,256.8025,282.5175,285.72,285.12,258.7075,137.82,43.06,249.41,79.43,95.21,22.48,0.000316248,3.09E-05,0.006240229,0.023329285,0.032948547,0.052239928,0.055188572,269.95,35,0
2021/1/18 19:00,0.00715,0.00135,0,0.02655,0.035475,0.001025,280.1475,241.325,255.1025,278.15,280.845,280.375,257.225,137.82,43.06,331.69,126.73,169.16,22.48,0.000254689,2.81E-05,0.005878751,0.020792053,0.029283343,0.047261969,0.053560505,263.25,57,0
2021/1/18 22:00,0.007575,0,0,0.024775,0.0353,0,278.77,241.0275,255.18,277.195,279.77,279.42,257.305,137.82,43.06,84.835,146.19,143.375,22.48,0.000238,2.76E-05,0.00589459,0.020265418,0.028515828,0.046299484,0.0536545,261.35,66,0
2021/1/19 1:00,0.0084,0.000575,0,0.02515,0.0353,0.00015,277.6675,242.1775,256.23,276.3725,278.85,278.67,256.555,137.82,43.06,105.42,137.79,104.565,22.48,0.000225346,2.97E-05,0.006116704,0.019819758,0.027870709,0.04555367,0.052837385,259.15,73,0
2021/1/19 4:00,0.09435,0.06335,0.084525,0.026325,0.114275,0.063,287.0475,243.9825,258.3775,280.6475,283.625,283.1475,257.805,137.82,43.06,129.35,112.275,69.7,22.48,0.000355122,3.34E-05,0.00659079,0.022222399,0.031343953,0.050137562,0.05419448,259.85,73,197.8
2021/1/19 7:00,0.12365,0.09885,0.175525,0.027725,0.187275,0.11345,298.8725,245.5575,259.855,289.82,293.9225,292.6975,259.405,137.82,43.06,173.025,87.56,50.06,22.48,0.000600734,3.70E-05,0.006933375,0.028064937,0.039828658,0.060892369,0.05595823,271.55,34,481.9
2021/1/19 10:00,0.083025,0.05865,0.07965,0.026,0.102275,0.050275,294.965,247.9,261.2275,288.72,292.675,291.595,260.255,137.82,43.06,221.975,73.93,62.455,22.48,0.000506903,4.29E-05,0.007263733,0.027309744,0.038722877,0.059577996,0.056909838,274.05,29,208.6
2021/1/19 13:00,0.009625,0.00065,0,0.02545,0.0353,0.000125,285.125,248.33,261.225,282.6925,285.7975,285.195,259.2275,137.82,43.06,249.565,79.21,95.045,22.48,0.000323472,4.40E-05,0.007263168,0.023435407,0.03300927,0.052321414,0.055762556,269.65,42,0
2021/1/19 19:00,0.0073,0.001275,0,0.02655,0.0353,0.0014,280.325,246.28,259.1,278.35,280.9725,280.565,257.08,137.82,43.06,331.79,126.515,168.95,22.48,0.000256899,3.87E-05,0.006756652,0.020903989,0.029375356,0.047454899,0.053404987,262.25,69,0
2021/1/19 22:00,0.0071,0,0,0.02495,0.0353,0,278.37,248.875,261.98,277.47,279.72,279.4475,256.4075,137.82,43.06,84.46,145.97,143.365,22.48,0.000233341,4.56E-05,0.007450236,0.020416139,0.028480487,0.046327145,0.0526795,260.05,74,0
2021/1/20 1:00,0.008725,0.00035,0,0.024825,0.0353,7.50E-05,277.6225,247.7525,261.63,276.6175,278.8,278.845,256.605,137.82,43.06,105.185,137.64,104.535,22.48,0.000224839,4.25E-05,0.007363023,0.019951836,0.027835925,0.045727248,0.052890704,258.75,80,0
2021/1/20 4:00,0.09465,0.064075,0.086125,0.02635,0.1171,0.0639,286.9975,247.8025,262.5,280.67,283.575,283.1475,258.055,137.82,43.06,129.13,112.155,69.595,22.48,0.000354153,4.26E-05,0.007581339,0.022235444,0.031306481,0.050140486,0.054467132,263.05,68,260.8
2021/1/20 7:00,0.120825,0.0999,0.1818,0.0287,0.18995,0.1146,299.22,249.5075,263.4075,289.995,294.02,292.9925,261.43,137.82,43.06,172.9,87.41,49.855,22.48,0.000609706,4.74E-05,0.007813461,0.028186337,0.03991705,0.061246026,0.058244161,272.35,33,404.7
2021/1/20 10:00,0.077975,0.057525,0.0814,0.02685,0.10235,0.050225,294.87,251.255,264.3075,288.945,292.8975,291.9175,260.355,137.82,43.06,222.07,73.72,62.245,22.48,0.000504847,5.27E-05,0.008049931,0.027463096,0.038918974,0.059961241,0.057022418,275.15,27,294.2
2021/1/20 13:00,0.00965,0.000725,0,0.02525,0.0353,0.000125,284.5225,248.3575,262.355,282.35,285.35,284.8,258.375,137.82,43.06,249.715,78.98,94.88,22.48,0.000314406,4.41E-05,0.007544232,0.023228056,0.032659636,0.051893743,0.054817859,270.45,38,0
2021/1/20 19:00,0.00715,0.001325,0,0.02615,0.035475,0.001625,279.7725,245.955,260.6275,277.9975,280.4725,280.22,257.58,137.82,43.06,331.91,126.31,168.735,22.48,0.000250059,3.79E-05,0.00711785,0.02070752,0.029015592,0.047104493,0.053953161,263.55,67,0
2021/1/20 22:00,0.006775,7.50E-05,0,0.02495,0.0353,0.00015,278.0475,245.0775,260.7525,277.1975,279.375,279.17,257.3025,137.82,43.06,84.07,145.74,143.335,22.48,0.000229638,3.59E-05,0.007148105,0.020266975,0.028237711,0.046050017,0.053644269,261.55,70,0
2021/1/21 1:00,0.0078,0.000225,0,0.025475,0.0353,0.00015,277.3475,245.4775,261.4525,276.47,278.4725,278.57,257.28,137.82,43.06,104.95,137.49,104.495,22.48,0.000221782,3.68E-05,0.007319132,0.019872301,0.027608938,0.045454646,0.053622433,260.25,75,0
2021/1/21 4:00,0.094825,0.064275,0.09035,0.02635,0.1176,0.065825,287.24,242.9775,260.48,280.97,283.625,283.3725,259.0775,137.82,43.06,128.915,112.03,69.495,22.48,0.000358296,3.13E-05,0.007082349,0.022411742,0.031344241,0.050378207,0.055600254,260.55,77,243.9
2021/1/21 13:00,0.010033333,0.0007,0,0.025166667,0.035466667,0.000366667,284.945,243.805,260.005,282.66,285.4,285.1566667,260.44,137.82,43.06,249.0266667,78.13333333,93.2,22.48,0.000320797,3.31E-05,0.006968935,0.023415712,0.032698829,0.052279762,0.057120689,271.15,40,0
2021/1/21 19:00,0.008475,0.001625,0,0.026975,0.035725,0.0017,279.22,239.58,257.1525,277.5725,279.8175,279.7725,258.6275,137.82,43.06,332.05,126.09,168.51,22.48,0.000243371,2.51E-05,0.006317142,0.020472442,0.028549372,0.046653105,0.055096556,263.25,68,0
2021/1/21 22:00,0.007025,0,0,0.025025,0.0353,7.50E-05,274.815,238.2,255.58,275.5725,278.22,277.9975,257.905,137.82,43.06,83.68,145.51,143.315,22.48,0.000195377,2.28E-05,0.005978343,0.019393458,0.027434749,0.044891244,0.054303183,261.25,74,0
2021/1/22 1:00,0.008525,0.000275,0,0.025025,0.0353,0.00015,271.755,237.1025,253.9025,273.77,276.625,276.6725,257.28,137.82,43.06,104.71,137.32,104.45,22.48,0.00016685,2.12E-05,0.005632967,0.018456771,0.026353063,0.043605556,0.053628152,259.45,81,0
2021/1/22 4:00,0.171475,0.1727,0.19445,0.02785,0.198475,0.16795,295.2725,236.9025,252.8275,274.3225,277.2475,277.1725,257.2325,137.82,43.06,128.695,111.895,69.385,22.48,0.000517473,2.09E-05,0.005419964,0.018740481,0.026771771,0.044088184,0.053570932,261.05,81,230.7
2021/1/22 7:00,0.12435,0.102075,0.181125,0.028575,0.187025,0.115975,297.0225,236.2775,252.4275,287.3225,290.9425,289.995,259.475,137.82,43.06,172.66,87.08,49.425,22.48,0.000554541,2.00E-05,0.005342493,0.02637383,0.037223235,0.057706214,0.056039261,274.25,34,502.4
2021/1/22 10:00,0.08185,0.05795,0.082025,0.0274,0.10185,0.0506,293.0225,234.955,252.005,286.975,290.495,289.52,260.0775,137.82,43.06,222.26,73.29,61.815,22.48,0.000465244,1.83E-05,0.005261316,0.026145868,0.036845153,0.057160591,0.056711856,276.75,30,258.6
2021/1/22 13:00,0.010125,0.0009,0,0.0251,0.0353,0.000875,280.9425,232.855,248.58,277.6675,278.7725,276.17,253.3525,137.82,43.06,250.05,78.515,94.54,22.48,0.00026539,1.58E-05,0.004639233,0.020527283,0.027825119,0.043136167,0.049499535,271.45,45,0
2021/1/22 19:00,0.007275,0.0016,0,0.0269,0.036225,0.00195,270.5025,233.1075,247.3775,267.8525,268.3775,267.33,250.31,137.82,43.06,332.215,125.87,168.28,22.48,0.000160958,1.61E-05,0.004442948,0.015721527,0.021395618,0.035433809,0.046494777,266.95,58,0
2021/1/22 22:00,0.006525,0,0,0.025175,0.0353,0,277.745,233.8325,250.275,276.2975,278.6425,278.2725,256.005,137.82,43.06,83.275,145.27,143.275,22.48,0.000226231,1.69E-05,0.004939283,0.019782431,0.027732794,0.045169819,0.052255573,267.35,61,0
2021/1/23 1:00,0.0086,0.00035,0,0.02545,0.0353,0,276.975,234.63,250.455,275.7725,278.1725,277.995,255.78,137.82,43.06,104.475,137.155,104.405,22.48,0.000217694,1.79E-05,0.004972024,0.019499215,0.02740203,0.044889244,0.052008789,268.65,58,0
2021/1/23 4:00,0.101975,0.072475,0.0959,0.028325,0.122025,0.07185,288.87,234.375,249.93,279.045,281.545,279.9925,255.7025,137.82,43.06,128.465,111.755,69.265,22.48,0.000392811,1.76E-05,0.004878301,0.021299788,0.029804889,0.046936779,0.051949822,269.75,51,63.9
2021/1/23 7:00,0.1927,0.196325,0.24395,0.053775,0.244675,0.206075,302.0225,232.6275,243.85,266.35,266.8525,262.93,246.3025,137.82,43.06,172.545,86.91,49.205,22.48,0.000689281,1.55E-05,0.003907125,0.015896007,0.021756596,0.033434044,0.042778115,274.15,38,274.5
2021/1/23 13:00,0.0106,0.00085,0,0.024775,0.0353,0.0004,283.8975,240.275,257.6525,281.97,284.795,284.55,256.8275,137.82,43.06,250.22,78.275,94.375,22.48,0.0003052,2.62E-05,0.006427839,0.022999741,0.032229462,0.051624826,0.053133775,273.65,37,0
2021/1/23 19:00,0.007325,0.0017,0,0.02675,0.03615,0.002025,279.6,244.0275,260.23,277.5975,280.345,280.1475,256.4775,137.82,43.06,332.405,125.65,168.055,22.48,0.000247961,3.35E-05,0.007022383,0.020486212,0.028924537,0.04703177,0.052757851,264.95,60,0
2021/1/23 22:00,0.006875,0,0,0.025425,0.0353,7.50E-05,277.2925,245.5775,260.1,276.3475,278.6,278.275,255.3325,137.82,43.06,82.87,145.025,143.235,22.48,0.000221203,3.70E-05,0.006991583,0.019806925,0.027697902,0.045164918,0.051533685,262.05,69,0
2021/1/24 1:00,0.008775,0.0004,0,0.02525,0.0353,7.50E-05,276.7725,247.15,261.1275,275.7975,278.0675,277.8975,255.41,137.82,43.06,104.225,136.975,104.35,22.48,0.000215497,4.09E-05,0.007239403,0.01951251,0.027330061,0.044793369,0.051626512,260.75,80,0
2021/1/24 4:00,0.095025,0.065575,0.088475,0.0267,0.116675,0.06515,286.5975,248.755,262.1775,280.1975,282.9975,282.5925,256.805,137.82,43.06,128.235,111.6,69.145,22.48,0.000347932,4.52E-05,0.007499554,0.021961366,0.030872804,0.049552639,0.053111457,260.85,83,215.3
2021/1/24 7:00,0.123375,0.1019,0.1824,0.028475,0.192975,0.118225,299.22,249.38,262.3575,289.5475,293.595,292.345,259.5525,137.82,43.06,172.435,86.73,48.97,22.48,0.000609733,4.70E-05,0.007545364,0.027875516,0.039535826,0.060469415,0.056121217,273.05,50,523.7
2021/1/24 10:00,0.08145,0.05945,0.083,0.02735,0.107275,0.054975,294.12,249.655,262.68,287.495,291.3675,290.1975,258.8075,137.82,43.06,222.495,72.83,61.37,22.48,0.000488295,4.78E-05,0.007626916,0.026487428,0.037586961,0.057940063,0.055294554,275.65,30,302.8
2021/1/24 13:00,0.0106,0.000725,0,0.024825,0.0353,0.00045,283.77,249.9325,262.55,281.72,284.5425,284.125,257.4775,137.82,43.06,250.405,78.025,94.2,22.48,0.000303367,4.86E-05,0.007593646,0.022849996,0.032035167,0.051168572,0.053839432,272.45,34,0
2021/1/24 19:00,0.007725,0.001825,0,0.027525,0.035775,0.002125,279.3225,249.4275,263.0825,277.37,279.8975,279.745,256.53,137.82,43.06,332.605,125.415,167.82,22.48,0.000244578,4.72E-05,0.007729488,0.020361311,0.028606209,0.046625387,0.052810752,261.75,66,0
2021/1/24 22:00,0.007375,7.50E-05,0,0.02535,0.0353,7.50E-05,277.42,249.33,263.505,276.6225,278.7225,278.7225,256.0075,137.82,43.06,82.46,144.775,143.19,22.48,0.000222583,4.69E-05,0.007838675,0.019954455,0.027782228,0.045605301,0.05225048,260.45,71,0
2021/1/25 1:00,0.007975,0.0006,0,0.025075,0.0353,7.50E-05,276.3975,250.655,264.83,275.65,277.6425,277.595,255.7775,137.82,43.06,103.97,136.79,104.29,22.48,0.000211481,5.08E-05,0.008189217,0.019434347,0.027039669,0.044498217,0.052007736,259.55,80,0
2021/1/25 4:00,0.091025,0.064475,0.09565,0.027025,0.120475,0.0679,287.02,250.0775,264.755,280.4725,283.0175,282.7725,257.655,137.82,43.06,128.01,111.455,69.015,22.48,0.000354889,4.91E-05,0.008168764,0.02212207,0.030889712,0.049747292,0.054033662,261.55,78,227.8
2021/1/25 7:00,0.1184,0.102025,0.1897,0.028025,0.196075,0.1212,299.725,248.28,264.2325,290.3475,293.97,293.1975,259.9775,137.82,43.06,172.32,86.545,48.74,22.48,0.000623051,4.39E-05,0.00802952,0.028431649,0.039871269,0.061493795,0.056597316,273.35,36,516.3
2021/1/25 10:00,0.0761,0.05665,0.08225,0.026125,0.10385,0.05235,294.0725,246.6775,262.1,288.175,291.89,291.0975,258.5,137.82,43.06,222.625,72.59,61.145,22.48,0.000487316,3.97E-05,0.007480083,0.026942055,0.038038303,0.05899236,0.054956887,276.25,30,347.5
2021/1/25 13:00,0.01045,0.00085,0,0.0252,0.035475,0.0004,283.4925,244.4025,259.6025,281.85,284.545,284.2975,256.9025,137.82,43.06,250.595,77.775,94.035,22.48,0.000299392,3.44E-05,0.006873937,0.022927694,0.032037271,0.051352931,0.053220862,272.95,32,0
2021/1/25 19:00,0.0064,0.001775,0,0.02715,0.03585,0.00245,278.72,240.88,256.775,276.945,279.395,279.2475,255.9025,137.82,43.06,332.82,125.19,167.575,22.48,0.000237424,2.73E-05,0.006234306,0.0201292,0.028251715,0.046127321,0.052143386,265.25,59,0
2021/1/25 22:00,0.00695,0,0,0.0247,0.0353,7.50E-05,276.62,241.8775,258.23,275.795,278,278.0725,255.725,137.82,43.06,82.045,144.52,143.14,22.48,0.00021386,2.92E-05,0.006558169,0.019511158,0.027283798,0.044964744,0.051953384,262.35,65,0
2021/1/26 1:00,0.008975,0.000275,0,0.0254,0.0353,0,275.5425,243.5075,259.88,274.7725,276.745,276.7475,255.11,137.82,43.06,103.72,136.6,104.225,22.48,0.000202568,3.24E-05,0.006939403,0.018973422,0.026433443,0.043677874,0.051298508,260.95,79,0
2021/1/26 4:00,0.089825,0.06545,0.100525,0.028025,0.122925,0.070325,287.0975,246.45,263.0275,280.3925,282.8925,282.7925,257.15,137.82,43.06,127.775,111.29,68.88,22.48,0.00035641,3.91E-05,0.007715511,0.022076573,0.030797172,0.04977123,0.05348177,262.35,72,215.2
2021/1/26 7:00,0.1179,0.10335,0.19495,0.031025,0.19885,0.12335,300.0475,245.38,262.3525,290.97,294.595,294.095,260.1525,137.82,43.06,172.21,86.355,48.5,22.48,0.000631682,3.66E-05,0.007543685,0.028868611,0.040434576,0.06258459,0.056801982,272.35,35,527.4
2021/1/26 10:00,0.074325,0.0546,0.08265,0.0269,0.10475,0.053325,294.8725,246.455,261.925,288.9975,292.595,292.1225,259.9,137.82,43.06,222.76,72.35,60.91,22.48,0.000504904,3.92E-05,0.00743617,0.027499331,0.038653543,0.060205335,0.056522912,275.45,28,337.5
2021/1/26 13:00,0.010075,0.0009,0,0.025025,0.0353,0.000325,283.595,244.6025,260.5825,281.9975,284.695,284.4225,257.155,137.82,43.06,250.785,77.525,93.87,22.48,0.000300845,3.48E-05,0.007106923,0.023016022,0.032152594,0.051487221,0.053487992,272.15,39,0
2021/1/26 19:00,0.0071,0.001825,0,0.02725,0.03635,0.0026,278.42,244.3525,260.18,276.9225,279.1425,279.195,256.555,137.82,43.06,333.06,124.955,167.335,22.48,0.000233947,3.43E-05,0.007010746,0.020117017,0.028074632,0.046074822,0.052836784,261.85,71,0
2021/1/26 22:00,0.006725,0,0,0.0252,0.0353,0.00015,276.695,245.6025,261.055,275.9975,277.7725,277.8,256.33,137.82,43.06,81.625,144.26,143.08,22.48,0.000214663,3.71E-05,0.007221711,0.019618974,0.027128243,0.044698189,0.052600889,259.55,79,0
